organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
814524582,ÅSMARKA BARNE- OG UNGDOMSSJAKKLUBB,,,,,False,,False
814980022,ØLEN GRENDAUTVAL,,olengrendautval@gmail.com,,917 86 755,False,,False
815038282,ØSTENGBRUAS VENNER,,henning_dragmyrhaug@hotmail.com,,452 27 458,False,,False
815303032,ØSTFOLD MALERMESTERLAUG,,malermestrene.ostfold@gmail.com,,918 02 540,False,,False
815366212,ÅLEFJÆR BEDEHUS,,geirkarsen991@hotmail.com,,906 95 945,False,,False
815510992,ÅNESET VELFORENING,,marit@ospas.no,,470 74 942,False,,False
815519272,ØSTSKOGEN VEL,,siv.anita@bagaas.no,,450 23 405,False,,False
815574192,ØVRE TVEIT VELFORENING,,otvel5310@gmail.com,,938 37 341,False,,False
815774442,ÅLVIK OG YTRE-ÅLVIK GRENDAUTVAL,,arvidauganes@gmail.com,,977 39 505,False,,False
815911342,1. DRAMMEN SPEIDERGRUPPE,,,,,False,,False
815944682,7DENTLIGAEN BIL,7dentligaen.no/,post@7dentligaen.no,,980 25 190,False,,False
816572592,ÅSERAL FAU,,,,908 64 300,False,,False
816618452,ÅRSUND VEST VELFORENING,,,,,False,,False
816645522,ØSTRENG OG MONA VELFORENING,www.facebook.com/ostrengogmonavelforening,ostrengogmonavel@gmail.com,,406 03 468,False,,False
816881692,ØKSENDAL SONGLAG,,,,,False,,False
816914302,ØSTRE OKSRØD BRYGGE,,atle.krokeide@bouvet.no,,977 13 613,False,,False
816928532,ØSTFOLD GEOLOGIFORENING,,thosor@online.no,,90664992,False,,False
816974062,ØVRE TELEMARK LOKALLAG AV NFF,,,,,False,,False
817067212,ØKLAND VEL,,magnar.lars@gmail.com,,403 28 489,False,,False
817266452,2009 BARNA VED SANDE SKOLE,,ingvildsonju@gmail.com,,93072110,False,,False
817461832,4EVERHOME ADOPSJON OG OMPLASSERING,,,,99689404,False,,False
817582532,ÅRSTEIN BÅTFORENING,,,,,False,,False
817583512,ØLFESTIVALEN,,,,,False,,False
817753582,ÅS BRIDGEKLUBB,www.bridgekrets.no/Kretser/NBF-OEstfold-og-Follo/Klubber/AAs-BK,,,,False,,False
817884482,4790 MUAY THAI,,,,,False,,False
817897282,ØYBEKKLIA HYTTEEIERFORENING,,gunnhildjorstad@hotmail.com,,911 74 603,False,,False
818011512,ØVRE LEKVENMARKA VELFORENING,,mstromsvik@gmail.com,,928 66 002,False,,False
818062222,ØKSFJORDDAGAN,www.facebook.com/groups/101915531207/?fref=ts,oeksfjord.dagene@hotmail.com,,415 74 357,False,,False
818166532,8.MARS KOMITEEN I HAUGESUND,,schellesen@eurojuris.no,,915 78 245,False,,False
818278462,11 STARS IDRETTSLAG,,11stars@11stars.no,,,False,,False
818349262,ØSTLANDETS BAPTISTUNGDOM,,,,,False,,False
818365012,.NET KLUBBEN,www.dotnetklubben.org/,kristian@rolandtech.org,,93425478,False,,False
818607792,ÅLESUND SKATTEKONTOR VELFERDSKOMITE,,,,,False,,False
818764162,ØRGENVIKA VEGLAG,,,,,False,,False
818825072,17. MAIKOMITEEN VED INNBYGDA SKOLE,,,,979 77 404,False,,False
818929072,ØREKROKEN VEL,,,,,False,,False
819263612,ØSTGÅRD VELFORENING,,,,,False,,False
819302332,1. NORDSTRAND SPEIDERGRUPPE,,,,,False,,False
819556822,17. MAI-KOMITEEN ØYER,øyerfest.no,17.mai.oyer@gmail.com,,952 59 559,False,,False
819564922,"ØSTÅSVEIEN , 1555 SON",,,,,False,,False
819752672,ØVRE ULLERN GARASJELAG 1,,bente.olafsen@gmail.com,,924 51 114,False,,False
819772932,1. GRUE SPEIDERGRUPPE,,post@bsandvik.no,,911 64 569,False,,False
819814082,ØSTERPOLLEN HYTTEFORENING,,chriswalde@yahoo.no,,,False,,False
819939152,ØRJE ARBEIDERFORENING,,,,907 85 346,False,,False
820132742,ÅSNES FINNSKOG PISTOLKLUBB,,kai.peistorpet@gmail.com,,406 12 722,False,,False
820343522,ÅSANE FUNCTIONAL FITNESSKLUBB,,,,,False,,False
820409922,17.MAI KOMITEEN 2018 I SAMNANGER,,,,,False,,False
820451082,ØVRE SANDSTØ - POSTVEIEN VEL,,,,,False,,False
820453662,ØYSTRE SLIDRE BONDELAG,,kolstadbakken@hotmail.com,,416 32 829,False,,False
820767942,17. MAI - SØVIK SKULEKRINS,,anne.lena.rishaug@vinmonopolet.no,,918 68 899,False,,False
820899822,ÆLVA FISKEGRUPPE,,,,,False,,False
820968212,ØSTFOLD SERENADE ENSEMBLE,,,,,False,,False
821009332,ØKSFJORD HUSFLIDSLAG,,,,,False,,False
821018072,17. MAI BYGLAND,,,,,False,,False
821136822,ØSTERDALSVOLLEN VELFORENING,,,,,False,,False
821289122,ÅSVANG 4H,,ioldre@yahoo.no,,908 52 813,False,,False
821369762,ØVINGSKOLLEKTIVET,,endre.madsbu@gmail.com,,909 52 481,False,,False
821781272,ØVRE HALHJEMSMARKA VELFORENING,,,,,False,,False
821804302,2012-BARNA VED GRØTTE SKOLE,,,,,False,,False
821956722,ÅSVANG FORSAMLINGSHUS,,,,,False,,False
821961912,ÅRETTA UNGDOMSSKOLE FAU,,,,,False,,False
822100112,ØSTERVIK BYGDELAG,,la3ex@yahoo.no,,975 09 806,False,,False
822178952,130 LV KAFFEBAR AVD SOLA,,saremoy@gmail.com,,920 49 617,False,,False
822207782,ØVRE ROMERIKE SQUASHKLUBB,,espensas@gmail.com,,95714450,False,,False
822257062,2. VÅLE KFUK-KFUM-SPEIDERE,,,,,False,,False
822269842,ØVRE MJØSA TROLLING OG FISKE,,mer-oe@online.no,,415 42 658,False,,False
822608892,ØYVANNET HYTTEFORENING,,,95 73 43 41,,False,,False
822731902,ØVRE VESTLIA VEL,,,,,False,,False
822734472,ØVRE RÅTRÆET VEGLAG,,,,,False,,False
822737692,ØRLAND VENSTRE,,,,,False,,False
822904122,ÅSANE BALLETTSKOLE,,bakkjor@online.no,,920 46 183,False,9.0,False
822923232,ÅLESUND FUNCTIONAL FITNESSKLUBB,,,,,False,,False
823035772,ÅSHEIM STØTTEFORENING,,,,,False,,False
823220642,ØVRE INNGJERDINGSVEGEN,,,,,False,,False
823229992,ÅLVIK SKATEPARK,,,,,False,,False
823378262,ØSTRE TOTEN IDRETTSRÅD,ostre-toten-idrettsraad.idrettenonline.no,ostretotenidrettsrad@gmail.com,,414 64 699,False,,False
823589042,ØYSTRE SLIDRE SENTERPARTI,,magne.mjos@gmail.com,,950 69 418,False,,False
824009112,ØYANGEN STRØM FORPROSJEKT,,,,,False,,False
824425302,ÅLESUND IDRETTSRÅD,xn--idrettsrd-d3a.no/more-og-romsdal/alesund/,leder@alesundir.org,,920 82 901,False,,False
824561052,ÅL BONDE- OG SMÅBRUKARLAG,,,,,False,,False
824660522,ØRLAND HØYRE,,morten.rosenlund@jobzone.no,,926 38 936,False,,False
824713332,ØSTLANDSKE SPORTSSKYTTERE,,tore@torebrovold.com,,91778587,False,,False
824713782,ÅRSKULLET 2006 VED HUSTAD BARNE- OG UNGDOMSSKOLE,,,,,False,,False
824831262,ØSTRE AGDER LASTEBILEIERFORENING,,,,,False,,False
825243992,ÅRÅS VELFORENING,,,,,False,,False
825625852,ÅLESUND INP,,,,,False,,False
825914072,ØRJEDAL AKTIVITETSLAG,,,,,False,,False
826064862,ÅRSKULLET 2012,,,,,False,,False
826152842,1.TRINN HYSTAD SKULE,,,,,False,,False
826393122,ØKO-ETISK FORBUND,,,,,False,,False
826545682,ÉLAN MUSIC,,,,,False,,False
826740272,ØGARDEN BRYGGELAG SØR,,,,,False,,False
826810602,ÅLESUND ISHOCKEYKLUBB,,adriansamsingwiese@gmail.com,93438328,,False,,False
826829672,ÅFJORD HELÅRS BADEFORENING,,astco72@gmail.com,,473 39 725,False,,False
826926872,17. MAI KOMITE LAVIK,,,,,False,,False
827019712,ØVRE LØNNEVEIEN VEILAG,,,,,False,,False
827402982,ÅLGÅRD BORDTENNISKLUBB,,,,,False,,False
827615692,ØLKJELLER'N,,,,,False,,False
827770442,ÅSÅRLIA VEGLAG,,,,,False,,False
828096192,2009 - ØVREBØ KOMITE 2022,,,,,False,,False
828618482,ØSTFOLD VETERINÆRFORENING,www.vetnett.no,solveig.sveri@gmail.com,22 99 46 00,957 52 192,False,,False
829110032,ØVRE EIKER FOR UKRAINA,,,,,False,,False
829150662,ÅLESUND DØVES SENIORGRUPPA,,,,,False,,False
829159872,73 TRØNDERLAG SØR,,,,,False,,False
829168162,8.MARS INITIATIVET - BØMLO,,eli.furnes@icloud.com,,913 55 160,False,,False
829182092,17.MAI NEMDA MYRKDALEN,,,,,False,,False
829415372,ØSTRE STOKKAN VELFORENING,,,,,False,,False
829445042,8-MARS-KOMITEEN I KONGSVINGER,,,,,False,,False
829702002,ÅSMYRA LEKE-/PARKLAG,,,,,False,,False
829920042,ÅROS FRIVILLIGSENTRAL,www.aros.frivilligsentral.no/,post@aros.frivilligsentral.no,,936 47 905,False,,False
830233822,ØSTRE FERSDALSVEIEN VEILAG,,,,,False,,False
830764682,ØSTRE TOTEN FRIVILLIGSENTRAL,ostretoten.frivilligsentral.no,post@otfs.no,,480 45 307,False,,False
830778462,ØSTRE BREKKVEIEN VEILAG,,,,,False,,False
830784322,ØSTGÅRDSVEGEN 20-26 VEGLAG,,,,,False,,False
831141042,ØYREN VELFORENING,,,,,False,,False
831153032,ØVRE AASLANDSETER VEL,,,,,False,,False
831179422,ØSTRE TOTEN SENTERPARTI,,,,,False,,False
831463082,ØRA TRIVSELSKLUBB,,,,,False,,False
831471972,ÅMOT KUNSTFORENING,,gbekkevold@gmail.com,,909 46 554,False,,False
832333662,ØSTKANTSJAPPA,,,,,False,,False
832336882,109SAMMEN,Mortenlyngoy.no,morten@lyngoymotorsport.no,,940 07 061,False,,False
832715492,ØDEGÅRDSFJELLET VELFORENING,,,,,False,,False
832781452,ØSTFOLD KRISTELIG FOLKEPARTI,krf.no/fylkeslag/ostfold-krf/,ost@krf.no,,,False,,False
832977292,ÅLESUND STISYKKELKLUBB (ÅSK),,,,,False,,False
833169572,ÅLESUND OG SULA FISKARLAG,,,,,False,,False
833258982,ØRSTA SIRKELHAGE,,,,,False,,False
833677802,ØVRE BLÅVEISBERGET VEILAG,,,,,False,,False
833746782,ØRSTA RØDE KORS,,,70 06 72 81,901 98 544,False,,False
833918222,ÅFJORD STYRKELØFTKLUBB,,,,,False,,False
834643022,ØYSTRE SLIDRE SKULEKORPS,,asmy2212@gmail.com,,469 48 646,False,,False
834940442,ØVRE HALLINGDAL TENNISKLUBB,,,,,False,,False
835475522,ÅREMSSANDEN HYTTEFORENING,,,,,False,,False
835717372,ÅS MAGEDANSGRUPPE,,,,,False,,False
835953742,# URBAN STRONG AND PROUD,,,,,False,,False
836009142,ÅGOTNES WELL,,,,,False,,False
836085582,ØSTFOLD MUSIKKFORENING (ØMF),,,,,False,,False
836179722,ØSTRE TOTEN KORN OG KRAFTFÔR,,,,,False,,False
836436512,ØEN SPORTSKLUBB,,,,,False,,False
871246912,ØSTMARKA ORIENTERINGSKLUBB,www.ostmarkaok.no,post@ostmarkaok.no,,911 34 173,False,,False
871278202,ØSTMARKAS VENNER,www.ostmarkasvenner.no,,,,False,,False
871360812,ØYGARDEN UNGDOMSKORPS,,,56 33 41 00,,False,,False
871365172,ØKOLOGISK SUNNFJORD,www.oikos.no/om-oikos/lokallag/oikos-sunnfjord,gunnar_arne@yahoo.no,,932 15 759,False,,False
871398992,ÅSE IDRETTSLAG,,aseidrett@gmail.com,,,False,,False
871437912,ØSTFOLD RØDE KORS,,,69 12 88 20,,False,,False
871572062,ÅLESUND KUNSTFORENING,www.khaak.no,ida.haugland@khaak.no,70 12 22 37,980 68 843,False,9.0,False
874230812,ØYNAHEIA LØYPELAG -,,arvidfal@gmail.com,,913 86 447,False,,False
874677442,ØVRE GAULDAL SONGARLAG,,,,,False,,False
875416642,ØVRE SALANGEN HUSFLIDSLAG,,lisbeth.bjornsen@hotmail.com,,95874310,False,,False
875459562,4H-NEMDA I HÅ,,,,,False,,False
875720562,ØSTFOLD BILDENDE KUNSTNERE,www.ostfoldbildendekunstnere.no,,,,False,,False
875735632,ÅLEN RØDE KORS,,,,,False,,False
876188422,ØKSNES NÆRINGSLIVS FORENING,www.oenf.no,tove@myrekysthotell.no,,901 08 883,False,,False
876262002,ÅNA-SIRA SKOLEKORPS,,,,,False,,False
876264722,ØRESVIK UNGDOMS OG IDRETTSLAG,,hpaspe@online.no,,971 63 597,False,,False
876331322,ØRLAND UNGDOMSLAG,,johnlei@online.no,,900 60 614,False,,False
876376342,ØRSTA FRIKYRKJEKOR,,,,,False,,False
876615932,ÅLESUND SENTRUMSFORENING,www.sentrumsforening.no,post@sentrumsforening.no,,975 50 918,False,,False
876955962,ÅSSIDEN SKOLEMUSIKK,,,,,False,,False
877021882,ÅA ONNEBARNEHAGE,,,75 03 21 46,,False,,False
877095592,ÅRNES HANDEL OG NÆRINGSFORENING,,,,,False,,False
877244172,ØKSENDAL VEVSTUE,,,71 69 51 14,,False,,False
879479452,ØSTRE TOTEN SKILAG,www.ostre-toten-skilag.no,ostretotenskilag@gmail.com,,90154362,False,,True
880342592,ØREN SKOLEKORPS,,orenkorps@gmail.com,,,False,,False
880349392,ØSTNORSK JAZZSENTER,www.ostnorskjazzsenter.no,post@ostnorskjazzsenter.no,22 00 56 28,91674744,False,,False
880387162,ØSTERS UNGE VOKSNE KOR,,,22 25 43 35,,False,,False
881253372,ÅPEN BIBEL,,,56 14 47 71,,False,,False
882899462,ØSTMARKA IDRETTSLAG,www.østmarkail.no,thomas.borge@me.com,,92634502,False,,False
883362772,ÅSLIA SKILAG,www.asliaskilag.org/,post@asliaskilag.no,,47656524,False,,False
883464982,17 OSLO KAMPIANERNE SPEIDERGRUPPE,,,,,False,,False
883528492,ØRA BÅTFORENING,,orabaat@gmail.com,,990 38 406,False,,False
883862082,ØSTFOLD FRIIDRETTSKRETS,www.friidrett.no/kretser/ostfold/,morten.henriksen@friidrett.no,,915 56 929,False,,False
883934792,ØVRE ROMERIKE LOKALLAG AV NORGES FIBROMYALGI FORBUND,,ovre.romerike@fibromyalgi.no,,900 81 950,False,,False
883944992,ØSTRE AGDER SKYTTERKRETS,www.skyting.no/organisasjon/klubber-og-kretser/kretser/aust-agder-skytterkrets/,aust-agder@skyting.no,,913 78 222,False,,False
884002052,ØRLAND BALLKLUBB,www.orlandballklubb.com,liv-risv@online.no,72 52 50 40,918 36 350,False,,False
884076102,ØRHEIM BYGDELAG,,,77 74 91 83,907 85 315,False,,False
884103592,Å MISJONSHUS,www.misjonisentrum.no/a-misjonshus/,,,,False,,False
884257182,ÅKRA BEDEHUSFORSAMLING,www.bedehuset.net,,,91388115,False,,False
884663482,ÅSBYGDA OG VIUL PENSJONISTFORENING,,borg-en@online.no,32 12 52 76,402 90 430,False,,False
884770432,ÅDALSBRUK FRAMLAG,www.adalsbruk-framlag.no,post@adalsbruk-framlag.no,,906 75 797,False,,False
884852552,ØRSTA ETTERSØKSRING,,,70 04 23 80,99692681,False,,False
884902312,ØVRE EIKER MILITÆRHISTORISKE KJØRETØYFORENING,,,,,False,,False
884970202,ØKSNES KYSTLAG,www.oksneskystlag.no,oeksneskystlag@gmail.com,,480 08 676,False,,False
885585442,ÅNDAL SETERVEI,,,,,False,,False
885625592,ØYSTRE SLIDRE SKYTTARLAG,,olemartin1971@gmail.com,61 34 05 14,916 52 762,False,,False
885797822,ØVRE TEIGDALEN BEITELAG,,ingvaldaarhus@gmail.com,,477 60 648,False,,False
885818552,1. BODØ SPEIDERGRUPPE,www.19mars1912.com,kljunggr1@gmail.com,,90965333,False,,False
885859402,ØSTLIEN VEL,,,,,False,,False
886160542,ØSTRE ULLSFJORD SANKELAG,,torgo2@online.no,,957 96 345,False,,False
886170882,ÅSAN LONSJØLIA BEITELAG,,roger@overeng.org,,91702785,False,,False
886250312,14. AUGUSTKOMITEEN NORGE,,,,,False,,False
886673442,ØSTFOLD TRAVFORBUND,travsport.no/østfold,dnt.ostfold@travsport.no,69 89 35 45,,False,,False
886942672,ÅMÅS GRENDALAG,,aamaasgrendalag@gmail.com,,911 17 913,False,,True
887026912,ØKOLOGISK ROGALAND,www.okologisknorge.no,,51 56 89 66,,False,,False
887068992,ÅLVUNDEID KULTUR OG GARDSOPPLEVING,,,71 69 77 69,91323199,False,,False
887235252,ÅBØDALEN HYTTEFORENING,,abohytte@gmail.com,,930 83 452,False,,False
887929602,ØRSJØEN GRUNNEIERLAG,,,69 19 73 00,970 11 477,False,,False
888095152,ØKSNES VESTBYGD BÅTFORENING,,,76 12 25 31,99739447,False,,False
888685472,ØVRE BØ SKYTTARLAG,,oahellek@online.no,,917 52 707,False,,False
888878122,ÅFJORDBÅTEN,,,72 53 11 37,90042796,False,,False
889089342,5:1 AKTØRENE,,femtilen@gmail.com,,97517209,False,,False
889501812,ØVREBOTTEN GRENDALAG,,,57 71 69 24,959 67 761,False,,False
889589442,ÅSESLETTA VEL,,trond-le@online.no,,913 02 560,False,,False
889590572,ÅLESUND KAMMERKOR,www.kor.no/kor/index.cfm?kor=261,oysmol@gmail.com,,413 06 613,False,,False
889623632,ÅRÅSVÅGEN VELFORENING,,jan.erik.erstad@domstol.no,,,False,,False
889735732,ØVRE FUGLEVIKKLEIVA VEL,,fuglevel@gmail.com,38 04 30 69,95806979,False,,False
890363172,ØSTRE LUNNER UNGDOMSLAG,,,,,False,,False
890448682,ÅSEBØGREND VELFORENING,,mo-ch2@online.no,,,False,,False
890637302,ØSF-ØKONOMISTUDENTENES FORENING,,,,93832680,False,,False
890692842,ÅSGREND GRENDELAG,,,,,False,,False
890767842,ÅSTVEITVÅGEN BÅTLAG,,,,,False,,False
891170572,ØVRE TVEREGGEN VEL HUSEIERLAG,,larsbl@gmail.com,,,False,,False
891271832,3. EIDSVOLL SPEIDERGRUPPE AV NORGES SPEIDERFORBUND,,anders@allsidigenord.no,,403 26 650,False,,False
891296592,7STERKE,,,,908 82 838,False,,False
891633262,ÅLGÅRD TURNFORENING,algard-turn.no,styreleder@algardturn.no,,41636085,False,6.0,False
891761562,ØVREMARKA HUSEIERFORENING,,haakon_edoy@hotmail.com,,,False,,False
891773692,ØSTFOLD ADMINISTRATIVE PERSONALFORENING,,,,93481013,False,,False
892057702,5. GREFSEN KFUM SPEIDERGRUPPE,www.grefsenspeiderne.net,ojandeng@gmail.com,,938 20 641,False,,False
892185182,ØRLAND'S LAG FOR KREFTSAKEN,,,72 52 84 22,48244501,False,,False
892581592,ÅS TEATERVERKSTEDS FORENING,,,67 97 28 66,90938294,False,,False
892769842,ØKSNESTØTTENE,,lisa@myrtind.no,,416 94 357,False,,False
892779872,ØRN 4H,,rigmor.nerland@gmail.com,,916 92 222,False,,False
892820082,ÅLVUNDFJORD BYGDELAG,,,,971 67 932,False,,False
893026002,ØKONOMIFORBUNDET AVD. SØR ØST,,,,,False,,False
893224882,ØKSENVÅGEN VELFORENING,,oksenvagen_velforening@hotmail.com,,900 73 145,False,,False
893319352,ÅKNES GRUNNEIERLAG,,,,,False,,False
893369732,ØVLINGLIA HYTTEFORENING,ovlinglia.com,martinronesjensen@gmail.com,98 40 21 29,,False,,False
893425152,ÅRBOK FOR VARANGER,www.varangeraarbok.no,trygg.jakola@gmail.com,78 95 60 99,952 00 258,False,,False
893543562,ØVRE STORDAL VEL,www.ovrestordalvel.no,post@ovrestordalvel.no,,,False,,False
893591982,ØSTRE AKER HUSFLIDSLAG,,,,91353695,False,,False
893600272,ØKSFJORD ATLETKLUBB,,oht@hadsel.kommune.no,,993 63 034,False,,False
893747052,1. LØRENSKOG 3 SPEIDERGRUPPE,www.1lorenskog3.no,jon.nordberg@getmail.no,63 00 44 01,905 80 875,False,,False
893756302,ØKSENDAL IDRETTSLAG,,anders.sather295@gmail.com,,99692570,False,,False
893807772,ÅLESUND WT TAEKWONDO,www.aalesundwtaekwondo.webnode.com,styret@aalesundtaekwondo.no,,971 66 006,False,,False
893835172,ÅRDAL GOSPELKOR,,marit.r.eldegard@hotmail.com,57 66 51 80,95281075,False,,False
893908072,1. BJØRKELANGEN SPEIDERGRUPPE,speidergruppa.org,post@speidergruppa.org,,,False,,False
893938052,ÅFJORD HELSELAG,,,,,False,,False
894007532,ÅLHUS UNGDOMS-OG GRENDALAG,,,,,False,,False
894008482,1. SLATTUM SPEIDERGRUPPE,www.1slattum.org,,,,False,,False
894014032,ØSTRE FINNSKOG VELFORENING,,erlainger@gmail.com,62 95 70 46,957 07 784,False,,False
894014172,ÅBOGEN VEL,,,62 83 01 34,91873319,False,,False
894040572,ØKERN DAMEKOR,,,,,False,,False
894061502,ØYKLANG,,,,970 20 605,False,,False
894213272,ÅRØ OG RØBEKK VELFORENING,www.6421.no,atle@nordvestlandspakken.no,,906 48 534,False,,False
894444002,ÅL MUSIKKRÅD,,oleanderson54@gmail.com,32 08 25 15,915 60 977,False,,False
894451262,ØRBRADDEN NAUSTLAG,,,,908 27 591,False,,False
894548622,ÅSEN VELFORENING,,havard.bjertnes@monet.no,75 05 83 00,91746377,False,,False
894669462,ØYGARDEN KYRKJEBRASS,,rune@kaupang.org,,408 73 642,False,,False
894730692,ØST-TELEMARK TRAVSELSKAP,,akn@akregn.no,35 02 71 10,406 15 908,False,,False
894751592,ØSTLANDET ATV KLUBB,,,,,False,,False
895194492,ØYGARDEN WUSHU KLUBB,,dara.nazari@hotmail.com,,91120252,False,,False
895327832,ØVRE GANGSÅS VELFORENING,,,,,False,,False
895330612,ØYANGEN VEL,www.øyangenvel.no,kontakt@oyangenvel.no,,,False,,False
895668842,ÅS UNGDOMSSKOLES KULTURFORUM,,eskatter@gmaail.com,92 81 32 66,,False,,False
895732842,ØSTFOLD SKIKRETS,www.ostfoldskikrets.no,ostfold@skiforbundet.no,66 94 16 10,,False,,False
895835382,ØSTFOLD MENIGHET - DET EVANGELISK-LUTHERSKE KIRKESAMFUNN,,,69 28 52 26,99612822,False,,False
895883832,ÅLGÅRD INNEBANDYKLUBB,www.algardibk.com,sjur.forli@lyse.net,,92637519,False,,False
896192302,ÅSHEIM SKOLEKOR,www.aasheimskolekor.info,tove@herstad.name,,992 28 327,False,,False
896225782,ØVRE HAUKÅSEN VELFORENING,Vibbo.no,ohv@styrerommet.no,,930 22 526,False,,False
896234382,ØVRE DAMMYRVEGEN,,kjell@haukerud.com,,90198341,False,,False
896258052,ØSTRE LEINBAKKAN VASSLAG,,,,41064851,False,,False
896291572,ÅSNES FINNSKOG KULTURHISTORISK FORENING,,,,91693679,False,,False
896301772,ÅMØY OG GRØNØY HJORTEVILTLAG,,,75 75 13 54,,False,,False
896637452,1. SKJOLD SPEIDERGRUPPE,www.skjoldspeider.org,boevr@online.no,,958 33 447,False,,False
896684442,ØVERLEIRETS VEL,,,,995 16 799,False,,False
896728652,ØYGARDEN OG SOTRA FISKARLAG,,jarletempo@hotmail.com,,98098235,False,,False
897038102,ØVRE NES VEL,www.ovrenesvel.no,,,905 18 372,False,,False
897109042,1. HØYJORD SPEIDERGRUPPE,www.speiding.no,asteridfodnaess@hotmail.com,,450 25 666,False,,False
897115492,ÅKER - SJØVEILAG,,,,,False,,False
897150042,ÅSNES HAGELAG,,marianne.kjellgren@gmail.com,,908 38 305,False,,False
897160412,3. DRAMMEN SPEIDERGRUPPE,3drammen.speiding.no,bjorn.melbye@ebnett.no,,486 06 145,False,,False
897552752,ØKOLOGISK NORD-TRØNDELAG,,agfrseth@gmail.com,,480 31 826,False,,False
897624702,ØVERSKOGEN VEL,,,,91002477,False,,False
897670712,1. TANUM SPEIDERGRUPPE,1tanum.speiding.no,gruppeleder@1tanum.no,,970 57 726,False,,False
897824612,ØSTFOLD BIRØKTERLAG,,,,,False,,False
897993422,ØVRE SKARSLIA HYTTEVEL,,aunan@cramerco.no,,402 36 320,False,,False
898042502,3. OSLO ASKELADD SPEIDERGRUPPE,,,,993 39 143,False,,False
898179192,ØVRE BREISTØLEN VELFORENING,,larspklem@gmail.com,,488 93 959,False,,False
898196852,ÅSEN/FROSTA BRIDGEKLUBB,bridge.no/1984,odj-o@online.no,,913 77 805,False,,False
898212572,ÅMOTSDAL UNGDOMSLAG,,marita@telefiber.no,,95222328,False,,False
898231682,ÅBJØR BYGDEHUS,,byggformidling@tele2.no,,922 48 868,False,,False
898269132,17. MAI KOMITEEN MÅLØY,,,,,False,,False
898359832,ØYAVEGEN SKOGSVEIFORENING,,afjeld07@gmail.com,,906 66 911,False,,False
898469212,ØYSTRE SLIDRE SENIORDANS,,annemarihelle@gmail.com,61 34 01 68,481 19 069,False,,False
898502082,"ØVRE SANDALEN VEL, REKKE A - B",,marius@kraemer.no,55 18 48 16,979 89 090,False,,False
898568342,ØVRE SKÅR VEILAG,,tormod.reigstad@gmail.com,56 39 06 46,934 17 801,False,,False
898937372,ØYFJELLET GRUNNEIERLAG,,,,,False,,False
899045092,Å GRUNNEIERLAG,,rovedal@online.no,,,False,,False
899257472,ØSTFOLD MEDIA,,,,,False,,False
899339282,ØRSTA BEITELAG,,,,95705184,False,,False
899615212,ÅMLAND HYTTEFELTS VELFORENING,,,,,False,,False
911547252,ÅSTADTOPPEN HYTTEVELFORENING,,,,,False,,False
911547392,ØKOLOGISK ØST,,,,,False,,False
911554666,ØVSTTUNBREKKA VEL,,,,,False,,False
911560941,"ØVRE RØNNINGSLIA VELFORENING, OPPDAL",,bjorn.ove.hilmo@itnor.no,,915 50 304,False,,False
911567253,ØVREBYGDA 4H,,,,476 72 749,False,,False
911569078,ÅRVIK -KOPARNES VELFORENING,norled.no,sand@norled.no,,46 93 97 15,False,,False
