organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
827194182,UPPSTAD JAKT OG FISKELAG,,,,,False,,False
827547662,UNGES MISJON,,,,,False,,False
828125362,UNÅDDKONFERANSEN,,,,,False,,False
828747762,ULRIKEN ARBEIDSSTUE,,,,,False,,False
828835742,USKEDAL HISTORIELAG,,,,,False,,False
829103532,UV-REVYEN,,uvrevyen@gmail.com,,918 49 161,False,,False
829339412,UNJÁRGGA SÁMIID SEARVI - NESSEBY SAMEFORENING,,,,,False,,False
829462532,UNBREAKABLES MC,,kurtkri@hotmail.com,,402 44 710,False,,False
829722992,UTSIKTEN HOLMBERGET HYTTEFORENING,,vigdis.reese.hanssen@gmail.com,,412 48 398,False,,False
830796002,UDLABU,,,,,False,,False
830931252,URBANSOUNDART,,,,,False,,False
831304642,UKRAINSK FORENING I ALTA,,,,,False,,False
831531002,UVIKSTRAND VELFORENING,,,,,False,,False
831627182,UAVHENGIG REPRESENTANT LARS PETTER SOLÅS,,lpsolaas@oslobystyre.no,,,False,,False
831657782,UNITARENE,,,,,False,,False
831669012,UKRAINSK KREATIVITET OG IDENTITET,,ua.kreativitet@gmail.com,,925 49 347,False,,False
832271462,UNITED HEARTS,,,,,False,,False
832417122,UTVANDRERTEATERET I FEIRING,,skur1988@gmail.com,,918 74 387,False,,False
832593702,UNITED EARTH,,,,,False,,False
833011782,UIA-LØPET,,,,,False,,False
834134942,UKRAINSK KOR MRIJA,www.facebook.com/people/Ukrainsk-kor-Mrija/61576143632803/,styre.mrija.rog@gmail.com,,,False,,False
834929112,UNGT NETTVERK I FJELLREGIONEN,,,,,False,,False
835087972,UKULELEGRUPPA HIGH FIVE,,,,,False,,False
835716872,UNGT STEG,,,,,False,,False
836366522,USN RINGERIKE DISCGOLF STUDENTFORENING,,,,,False,,False
871280142,UNGDOM MOT EU,www.umeu.no,umeu@umeu.no,,,False,,False
871402892,UNGDOMSLAGET FRAM,www.ulfram.no,lillepus76@gmail.com,,957 81 452,False,,False
871461562,ULSET BARNEHAGE,,ulset@pregbarnehager.no,55 18 10 30,,False,22.0,False
871577072,UTDANNINGSFORBUNDET NORDLAND,www.utdanningsforbundet.no,nordland@utdanningsforbundet.no,75 50 69 00,,False,,False
874265012,UTLEIEFORENINGEN VALLE MARINA,,hilde-ke@online.no,72 88 81 73,95281766,False,,False
875527592,U.L ULFSTIND,,,,,False,,False
875566512,UTVIK UNGDOMSLAG,,,,,False,,False
875598392,ULLERÅL SKOLES MUSIKKORPS,,,,,False,,False
875682202,ULRIKEN KVINNE- OG FAMILIELAG,,annebrittbo@gmail.com,+4791759756,917 59 756,False,,False
875705342,URIJAZZ JAZZKLUBB FOR TØNSBERGREGIONEN,www.urijazz.no,urijazz@urijazz.no,,944 07 986,False,,False
875748602,UL VÅRLIV,,,75 56 87 23,452 80 259,False,,False
879640172,UD-PARTNERNE,,,22 24 36 00,,False,,False
883077342,UNIT4 BRUKERFORENING NORGE,,,22 58 85 36,,False,,False
883175352,ULLERNVEIEN VELFORENING,,knnaesje@online.no,,908 22 826,False,,False
883259432,ULLENSVANG MÅLLAG,,johannes.sekse@gmail.com,,411 05 951,False,,False
883535472,ULLERØY NORMISJON,,,69 16 92 07,,False,,False
883638042,UFØRETRYGDEDES FORENING AVD TELEMARK,,svein.grytdal@hotmail.com,35 55 05 45,917 06 890,False,,False
883818482,UNDERVANNSENTREPRENØRENES SERVICEKONTOR,www.ebanett.no/nbu,nbu@ebanett.no,23 08 75 00,,False,,False
883831012,UNGT ENTREPRENØRSKAP NORDLAND,ungdomsbedrift.no,steve.hernes@ue.no,75 40 25 00,,False,5.0,False
883910842,UNG KREFT ØSTFOLD,www.ungkreft.no,ostfold@ungkreft.no,,995 55 508,False,,False
883944852,ULSMÅG SKOLEKOR,,ulsmaagskolekor@gmail.com,,,False,,False
884014832,ULL SPORTSSKYTTERE,idrett.speaker.no/Organisation.asp?id=192980,ullsport@online.no,91383039,,False,,False
884026172,UTDANNINGSFORBUNDET,www.utdanningsforbundet.no,post@utdanningsforbundet.no,24 14 20 00,,False,386.0,False
884193222,UL FREMSKRITT,,,,,False,,False
884389232,UNGDOMS- OG IDRETTSFORENINGEN BJØRGAN,www.bjoergan.com,post@bjoergan.com,,466 63 660,False,,False
884931762,UNG I NORGE,,,,,False,,False
885412912,USKEDAL SKULEMUSIKK,,annejete@gmail.com,,932 06 254,False,,False
885425542,UTHEIM SMÅBÅTLAG,,,71 51 22 88,,False,,False
885465102,UL FREMAD,,novaag@hotmail.com,72 53 78 54,,False,,False
886190352,UVDAL SANKELAG,,eiriknordrero@gmail.com,32 74 31 02,970 93 407,False,,False
886275862,UL SKOGSFJORDVATN GRENDE- OG TURLAG,www.skogsfjordvatn.com,rasteroar@yahoo.no,77 74 97 77,952 94 312,False,,False
886391862,UTDANNINGSFORBUNDET VESTNES,,post@vestnes.utdanningsforbundet.no,,,False,,False
887007012,UNGT ENTREPRENØRSKAP ALUMNI BUSKERUD,www.uealumni.no,omnipa-p@hotmail.com,,47620268,False,,False
887173982,UTDANNINGSFORBUNDET EIDFJORD,www.utdanningsforbundet.no/fylkeslag/hordaland/lokallag/eidfjord/,post@eidfjord.utdanningsforbundet.no,,926 06 048,False,,False
887815372,U.L. FRAMSYN,,,,41651426,False,,False
888271252,UTTRØNDELAG SKYTTERSAMLAG,dfsgrasrot.no/uttroendelag-skyttersamlag,uttrondelag@samlag.no,,900 65 667,False,,False
888575162,UNJÁRGGA DOLOS SÁVZZA SEARVI NESSEBY VILLSAULAG,,,,482 24 130,False,,False
889056762,ULLERN FANGDAM,,s-velten@online.no,,402 40 110,False,,False
889340282,ULVIK OG EIDFJORD BONDELAG,,knut.nes@c2i.net,56 52 64 31,97668025,False,,False
889687762,UTRØNA SEGLARLAG,,utronaseglarlag@gmail.com,,,False,,False
890353452,UDAS ORGANISASJON,,udas@post.no,67 41 90 69,99872292,False,,False
891010982,UVDAL HYTTEFORENING,,geir.floymo@kanfagroup.com,,917 42 293,False,,False
891525362,UNGDOMS- OG IDRETTSLAGET STØLEN,www.freewebs.com/ulstolen,,56 38 92 80,,False,,False
892089272,ULRIKEN SPEIDERGRUPPE,Ulriken.org,mldamm@online.no,55 59 06 24,90147510,False,,False
892104492,UTDANNINGSFORBUNDET BAMBLE,,utdanningsforbundet@bamble.kommune.no,35 96 25 92,,False,,False
892208042,UNGDOMSHUSET I ROGALAND,,irogalandungdomshuset@gmail.com,,465 66 867,False,,False
892625352,UTDANNINGSFORBUNDET ØKSNES,,,,,False,,False
892728402,ULSTEIN JUDOKLUBB,,,,,False,,False
892800022,UTLEIR VELFORENING,,utleirvelforening@styrepost.no,,,False,,False
892810982,UTDANNINGSFORBUNDET SANDE,,post@sande-mr.utdanningsforbundet.no,70 02 66 74,993 88 407,False,,False
892812632,UTDANNINGSFORBUNDET HORTEN,utdanningsforbundet.no/fylkeslag/vestfold-og-telemark/lokallag/horten,post@horten.utdanningsforbundet.no,,924 05 916,False,,False
892835292,UNG FRITID SOTRA,www.ungfritid.no,post@ungfritid.no,95 48 24 50,,False,,False
892949972,UTDANNINGSFORBUNDET I FLAKSTAD,www.utdanningsforbundet.no,lineb@online.no,,90532642,False,,False
893081852,UT-HITRA SPORTSKLUBB,www.ut-hitra.no,post@ut-hitra.no,,480 01 539,False,,False
893142762,UNGDOMSTREFFE KLUBB,,abdj@hotmail.com,,96830000,False,,False
893272992,UL. HEIMHUG,,,,,False,,False
893493972,U3ANESODDEN,U3Anesodden.no,faktura+1239@smartorg.no,,,False,,False
893567542,USKEKALVEN VEL,www.uskekalven.no,laffen.jensen@gmail.com,,992 62 654,False,,False
893608362,UNGDOMSLAGET NORDLYS,,ulnordlys@outlook.com,,,False,,False
893619682,ULSTEIN BASKETBALLKLUBB,,,70 01 18 86,95043622,False,,False
893752072,ULSTEIN SEILFORENING,www.ulsteinsf.no/portal/theme/organization/main.do?siteId=646,ulsteinsf.leiar@gmail.com,,994 20 838,False,,False
893772332,UNIKUM IDRETTSLAG,unikum.unik.no,unikum@unik.no,64 84 47 00,,False,,False
893794522,UNGDOMSLAGET VON,,nkjet@online.no,51 75 06 35,480 51 700,False,,False
893824502,URANIENBORG SKOLES VENNEFORENING,,,,92240675,False,,False
893835202,UL DEMRING,,frode.nylund@hlink.no,,911 55 501,False,,False
893944192,ULLERUD TERASSE VEL,,,,,False,,False
893991352,UNGDOMSLAGET HAVGLIMT,,ungdomslagethavglimt@gmail.com,,975 01 801,False,,False
893992812,UNDREDAL UNGDOMSLAG,www.facebook.com/undredalul,,,91309021,False,,False
894172622,UTDANNINGSFORBUNDET ALVDAL,www.utdanningsforbundet.no,post@alvdal.utdanningsforbundet.no,,97589158,False,,False
894210982,UTDANNINGSFORBUNDET NORD-TR.LAG LOKALLAG FOR FYLKESKOMMUNALT ANSATTE,,vgo@nord-trondelag.utdanningsforbund,,,False,,False
894407352,ULLA VEL - VELFOREINING FOR ULLA OG ULLA SKULEHUS,,larsulla60@gmail.com,,957 09 447,False,,False
894525452,UL SOLHOVS BLANDAKOR,,,,,False,,False
894555092,UNDER STRØNA,,gunnhild.valsnes@trollfjord.no,76 15 46 43,473 26 390,False,,False
894572892,UPS & DOWNS NORD-TRØNDELAG,,marianne.krakenes@ntfk.no,,,False,,False
894586982,UL HØGTUN,,lindanordnes@outlook.com,,991 52 319,False,,False
894792442,UTDANNINGSFORBUNDET BIRKENES,Utdanningsforbundet.no,post@birkenes.utdanningsforbundet.no,,971 79 110,False,,False
894818522,ULSTEIN FRAMSTEGSPARTI,,arnulf.ulstein@tussa.com,,901 16 905,False,,False
894829192,UNGDOMSKLUBBEN TYSVÆRVÅG,,mauster@online.no,52 77 11 88,922 95 605,False,,False
894941162,ULLENSAKER BUESKYTTERKLUBB,,ullensaker@bueklubb.no,,90646013,False,,False
895146552,UNJARGA/NESSEBY MUSIKKORPS,,,,,False,,False
895380962,URHAUGTUNET VEL,,roe@tverra.net,52 81 29 49,950 24 675,False,,False
895969982,UTDANNINGSFORBUNDET NARVIK,www.utdanningsforbundet.no/narvik,post@narvik.utdanningsforbundet.no,76 91 23 19,,False,,False
896434632,ULVSVÅG BÅTFORENING,,lakilnes@gmail.com,75 77 16 71,994 86 990,False,,False
896465872,ULEBERG HYTTELAG,,,,,False,,False
896807072,UL VERDANDI,,post.friheim@gmail.com,,47374804,False,,False
896933302,UNIVERSITETETS BEDRIFTSIDRETTSLAG,foreninger.uio.no/bil/,uiobil-styret@uio.no,,,False,,False
897244462,UGANDABARN,www.ugandabarn.no,maribondevik@gmail.com,,95551052,False,,False
897592312,UL FOSSEDUR,,,,,False,,False
897626802,UTDANNINGSFORBUNDET ØRLAND,,post@orland.utdanningsforbundet.no,72 51 40 24,,False,,False
897727242,URD UNGDOMSLAG,,solviann@kvamnet.no,,920 61 901,False,,False
897807262,UTDANNINGSFORBUNDET FRØYA,,post@froya.utanningsforbundet.no,72 46 32 29,,False,,False
898835812,UTDANNINGSFORBUNDET GRAN,,post@gran.utdanningsforbundet.no,61 33 83 60,,False,,False
898934772,UTSIKTEN VEL,,skaa@live.no,,932 44 723,False,,False
899139372,UNGFRED,www.ungfred.no,info@ungfred.no,22 17 30 50,,False,,False
911547171,UTDANNINGSFORBUNDET NESNA,,post@nesna.utdanningsforbundet.no,,,False,,False
911550962,UVDAL VÆRRING,,vebjornu@hotmail.com,,958 03 010,False,,False
911568721,UTDANNINGSFORBUNDET KÅFJORD,,rolf.pedersen@kafjord.kommune.no,77 71 92 02,917 51 469,False,,False
911596121,UTSKARPEN TEMPOKLUBB,,pnymo@hotmail.com,,997 27 365,False,,False
911620170,UNGDOMSLAGET NORDLYS,,dagutvik@online.no,,468 16 972,False,,False
911636182,UFO-ROGALAND,,,,,False,,False
911637405,UTDANNINGSFORBUNDET EVENES,,post@evenes.utdanningsforbundet.no,76 98 16 00,414 12 244,False,,False
911638886,UNGDOMSLAGET HEIM,,emil.lorentzen@gmail.com,,990 46 139,False,,False
911655268,UNIVERSITETSFORLAGETS PENSJONISTFORENING,,perik-bo@online.no,,,False,,False
911724995,UIS MESK TIL MASK,,mesktilmask@gmail.com,,,False,,False
911732378,UTDANNINGSFORBUNDET ØYSTRE SLIDRE,,post@oystreslidre.utdanningsforbundet.no,,,False,,False
911738147,UNGDOMSLAGET BARD,,heidi_barstad@hotmail.com,,911 87 704,False,,False
911768100,UNGDOMSLAGET VÅRGLIMT,,,95 30 85 40,414 10 582,False,,False
911773821,UNGE PIRATER,www.ungepirater.no,post@ungepirater.no,,,False,,False
911775085,UL SAMHOLD,www.krabbelv.no,ulskrabbelva@gmail.com,,,False,,False
911811464,ULSTEIN KRISTELEG FOLKEPARTI,,torsteinv@gmail.com,70 01 18 38,913 58 739,False,,False
911823756,URANIENBORG VOKALENSEMBLE,www.uravok.no,,,,False,,False
911831171,UTDANNINGSFORBUNDET KARLSØY,,post@karlsoy.utdanningsforbundet.no,,911 78 413,False,,False
911839741,URAFIKI NORGE (URAFIKI N),www.urafiki.no,post@urafiki.no,,934 86 099,False,,False
911885204,URI GARDSVEG,,,,,False,,False
911889978,UTSIKTEN VEL,www.utsiktenvel.com,kfuglevaag@gmail.com,,930 34 453,False,,False
911905965,UTDANNINGSFORBUNDET STRYN,,,57 87 48 66,,False,,False
911941414,UTHEIM UNSET,,,,930 99 245,False,,False
911943026,UTDANNINGSFORBUNDET DYRØY,,post@dyroy.utdanningsforbundet.no,,993 40 842,False,,False
911952521,UL. FRIHUG ÅLVUNDEID,,ole.hunnes@sunndals.net,,412 19 018,False,,False
912020010,U/L HAVSUS,,heidi@aukan-regnskap.no,71 64 40 52,971 38 003,False,,False
912021092,UTRYKNINGSPERSONELLETS FELLESUTVALG - VIGGADALEN,,,97 13 63 97,,False,,False
912043878,ULLENSAKER BIRØKTERLAG,romerikshonning.no,olav@romerikshonning.no,63 98 60 06,908 50 972,False,,False
912060950,UTDANNINGSFORBUNDET SIRDAL,,,,,False,,False
912091155,ULLENSAKER SPELEMANNSLAG,,gb-skreb@frisurf.no,63 97 07 09,,False,,False
912092461,URBANICS,www.urbanics.org,nancy.strand@urbanics.org,,,False,,False
912104931,UL BØLGEN (UNGDOMSLAGET BØLGEN),,kjersti.thon74@gmail.com,,957 55 704,False,,False
912112888,UTDANNINGSFORBUNDET LÆRDAL,,,,,False,,False
912113442,UGGDAL INDREMISJONSFORENING /JENSVOLL BEDEHUS,,,53 43 31 15,92252973,False,,False
912117804,UL-BREITIND,,gsa66@online.no,,,False,,False
912165868,UTSKOR TREBÅTLAG,,frank.david.karoliussen@follofk.no,,930 30 058,False,,False
912203743,UNGER FAGFORENING,,,,,False,,False
912264076,UAVHENGIG FORSKNING,,uzairahmed88@hotmail.com,,99343412,False,,False
912288226,UNITED VETERANS MOTORCYCLE CLUB NORWAY CHAPTER A REGION MIDLAND,www.univetsmc.no,midland@univetsmc.no,,,False,,False
912293912,UNGE KONSERVATIVE,konservativt.no,,,469 46 533,False,,False
912309959,UKRAINSK FORENING I VESTFOLD LELEKA,,ekjohann@online.no,,,False,,False
912338169,ULVIK TURLAG,,,,,False,,False
912340643,UGANDABRØNN 2015,,,,994 18 500,False,,False
912375005,UNGDOMSKORET CANTO,,isha@fredrikstad.kommune.no,69 30 69 20,951 06 993,False,,False
912380890,UTHAUG SLIP & MARINA,,uthaugslipogmarina@hotmail.no,72 52 37 34,915 43 979,False,,False
912408248,ULLIN VIKINGLAG,,ninaviking@gmail.com,,92822553,False,,False
912420248,UTDANNINGSFORBUNDET LONGYEARBYEN,www.utdanningsforbundet.no/Fylkeslag/Troms/Lokallag/Longyearbyen/,post@longyearbyen.utdanningsforbundet.no,79 02 39 00,413 02 143,False,,False
912430170,UNGDOMSLAGET FREMSKRITT,,,,924 94 219,False,,False
912443965,UNITY SPARK,,,,,False,,False
912483630,UNG BOLIG RENTE FC,,skorstein@gmail.com,,,False,,False
912484742,UIS DOCTORAL COMMUNITY (UISDC),www.uis.no/forskning-og-ph-d-studier/ph-d-utdanning/uis-doctoral-community/,,,,False,,False
912498190,USKEKAIEN BÅTFORENING,,,,,False,,False
912499898,ULSTEIN SKATEKLUBB,,,,,False,,False
912517365,ULSTEIN KFUK/KFUM,www.ulsteinkm.no,arntole.grimstad@gmail.com,,928 12 216,False,,False
912518922,UTDANNINGSFORBUNDET MELDAL,,post@meldal.utdanningsforbundet.no,,,False,,False
912525864,UPS & DOWNS I TELEMARK,www.upsanddowns.info/telemark/,tonje.borgen@me.com,,415 03 191,False,,False
912531953,UNGDOMSLAGET FREIDIG,,bsf_ronaldo@hotmail.com,75 53 93 68,954 27 211,False,,False
912535568,UTDANNINGSFORBUNDET SØRREISA,,post@sorreisa.utdanningsforbundet.no,,,False,,False
912549631,ULLERN HELSELAG,,,,971 18 234,False,,False
912582949,UL VÅRSOL,,,,91 88 20 06,False,,False
912591832,UNGDOMSLAGET FJELLBLOM,,janne.nina.lislelid@gmail.com,,91809941,False,,False
912641821,UNI-FI,,,,,False,,False
912648850,UTDANNING UTEN GRENSER,,johannes.bangum@gmail.com,67 41 43 37,407 68 744,False,,False
912681475,ULTRABALL,www.ultraball.no,,,,False,,False
912720896,UTSIKTEN LEIRSTAD,www.facebook.com/update_security_info.php?wizard=1#!/pages/Utsikten-Leirsted/658308994192702,utsiktenleirstad@gmail.com,,,False,,False
912741095,UNITED FOR THE GOSPEL,www.unitedforthegospel.com,pr.denis@unitedforthegospel.com,,958 42 107,False,,False
912746577,UTDANNINGSFORBUNDET TINGVOLL,,,,,False,,False
912753085,UTEN GRUNN,,tore.lie@metier.no,,922 23 462,False,,False
912777006,U.L.OTTAR BIRTING,,linda.loset@gmail.com,,905 32 364,False,,False
912779157,UL FREIDIG,,sgamnes@gmail.com,,907 97 966,False,,False
912811069,ULLENSAKER ARBEIDERPARTI,,ag1951@online.no,,90170850,False,,False
912811751,UTDANNINGSFORBUNDET STORFJORD,,post@storfjord.utdanningsforbundet.no,,950 53 077,False,,False
912815862,UL LYSGLIMT,,,,,False,,False
912835367,URUGUAYANSKE KONSULTATIV RÅD I NORGE ( UKN),,maria.cecilia.abella@gmail.com,,99483670,False,,False
912847217,UIS SUBSEA,,endrenp@gmail.com,,481 59 211,False,,False
912848655,ULSTEIN KUNSTLAG,,wenchesch@gmail.com,,952 73 469,False,,False
912848736,UTDANNINGSFORBUNDET HERØY,,post@heroy1818.utdanningsforbundet.no,75 05 87 50,,False,,False
912856445,UNGDOMSLAGET/IDRETTSLAGET SKJOLD,,,,,False,,False
912859525,U.L. SAMHOLD,,fraagev@tnett.no,,,False,,False
912861805,ULSTEIN INNER WHEEL KLUBB,,lr@rome.as,,917 29 639,False,,False
912867595,UTDANNINGSFORBUNDET SALTDAL,,post@saltdal.utdanningsforbundet.no,,908 51 067,False,,False
912868117,ULSTEIN KYRKJES BARNEKOR,www.kyrkja.no/ulstein,onygjerde@gmail.com,,476 40 847,False,,False
912893235,ULSTEIN PENSJONISTLAG,,,,950 43 407,False,,False
912897508,UTA WAYU CHILD CARE & COMMUNITY DEVELOPMENT ORGANZATION PROJECT,utawayuchildcrecommunitydevlopmentorganization.wordpress.com,ademjaleto@yahoo.com,71 70 20 83,967 17 948,False,,False
912976629,UTDANNINGSFORBUNDET LAVANGEN,,post@lavangen.utdanningsforbundet.no,,993 27 874,False,,False
912998584,ULLAFYRETS VENNER,,,,,False,,False
913034279,UVENTA UNDERHOLDNING,,eva.lundemo@malvik.kommune.no,,90 59 65 29,False,,False
913064410,UDBYES PRODUKTUTVIKLING,,,,,False,,False
913090306,ULSTEINVIK SANITETSFORENING,,solk1958@gmail.com,,907 57 404,False,,False
913098293,UGGDAL BÅTLAG,,,,,False,,True
913106296,URANIENBORGHJEMMETS VENNEFORENING,,eivin@eufonia.no,,900 30 051,False,,False
913110137,URBANT LANDBRUKSSENTER,,marianne@gaiaarkitekter.no,,400 45 945,False,,False
913115635,UL SAMHOLD,,,,96510925,False,,False
913118901,UNGDOMSLAGET SAMHALD LEPSØY,,ulsamhald6292@gmail.com,,468 80 388,False,,False
913118995,UKRAINAGRUPPA,,,,,False,,False
913174577,UTDANNINGSFORBUNDET HADSEL,,post@hadsel.utdanningsforbundet.no,76 16 40 63,416 55 262,False,,False
913184297,UTDANNINGSFORBUNDET BARDU,,,,,False,,False
913251768,"UIA PENSJONISTKLUBB, AVDELING GRIMSTAD",,,,400 42 891,False,,False
913260929,UL UREDD,,,,,False,,False
913315782,UIS SOCIAL TEAM,,uis.sosialteam@gmail.com,,,False,,False
913327675,UNGDOMSSAMARBEIDET I ØSTFOLD,www.degernesleir.no,thomas.s.hansen@icloud.com,,98246558,False,,False
913345754,UTDANNINGSFORBUNDET NORDRE LAND,www.utdanningsforbundet.no/Fylkeslag/Oppland/Lokallag/Nordre-Land/,eivind.skeie@utdanningsforbundet.no,,413 10 354,False,,False
913398300,UTSKARPEN BYGDELAG,www.facebook.com/UtskarpenUngdomshus,utskarpenbygdelag@gmail.com,,,False,,False
913437640,UMRED JOY CARE CENTRE,,sigmundh@hesbynett.no,,004740401905,False,,False
913439775,ULL&OMTANKE SYKKYLVEN,,cathrinehole@hotmail.com,,957 00 614,False,,False
913478738,UNDER NOREFJELL,,sigrid.kvisle@ringnett.no,32 71 05 20,91736002,False,,False
913496825,UGGDAL IDRETTSLAG,,uggdal-il@outlook.com,,411 00 660,False,,False
913498003,UTVIK BÅTFORENING,,odd.venberg@gmail.com,,990 25 745,False,,False
913565304,ULLEBERG GRENDEVEI,,,,41647373,False,,False
913575873,UTDANNINGSFORBUNDET VANG (I OPPLAND),,post@vang.utdanningsforbundet.no,61 36 86 90,970 85 800,False,,False
913577051,ULVIKA HUNDEKLUBB,rottweiler.no,svein@sveinandresen.no,95 42 22 03,954 22 203,False,,False
