organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
819611262,DEN NORSKE SKISKOLE AVDELING OSLO,,,,,False,,False
819702772,DRAMMEN NEI TIL EU,,neitileu.drammen@gmail.com,,+4791323828,False,,False
819826412,DEN KURDISKE SKOLEN I NORGE,,,,,False,,False
819871272,DET ISLAMSKE FORBUNDET I KONGSVINGER,,eik.kongsvinger@gmail.com,,91349191,False,,False
819941882,DEN VIETNAMESISKE BUDHISTISKE SPEIDERFAMILIEN,,ho.manh@bkkfiber.no,,473 35 472,False,,False
819943532,DEN ISLAMSKE FORENING I LILLESAND,,,,,False,,False
820031792,DDF,,,,,False,,False
820214102,DRIV NTNU,,driv@mh.ntnu.no,,,False,,False
820561422,DEADWOOD CITY WESTERNKLUBB,,,,,False,,False
820585852,DRØBAKS GLADE DAMER,,,,,False,,False
820622502,DØLIN VELFORENING,,,,,False,,False
820670302,DVERGSNESSTIEN VELFORENING,,,,,False,,False
820712552,DEN NORSKE KRIMINALISTFORENING,,,,,False,,False
820811542,DØLMOTUNETS VENNER,,,,952 14 564,False,,False
820928822,DEVOPS NORWAY,,,,,False,,False
821156432,DRAUGEN VELFERD,,,,,False,,False
821200792,DFEF BETEL KJØLLEFJORD,,,,,False,,False
821330602,DALANE GRENDALAG,,,,,False,,False
821342392,DALAÅI OG SMØGÅI VEGLAG,,,,,False,,False
821551102,DEN UKRAINSKE FORENING I TRONDHEIM (DUFT),ukrainere.no,trondheim@ukrainere.no,,471 71 717,False,,False
821703492,DEN ERITREISKE KVINNEFORENING I FREDRIKSTAD OG HVALER,,s.elam.87@hotmail.com,,944 86 539,False,,False
821730252,DVERGSNES SPORTSKLUBB,dvergsnessk.no,post@dvergsnessk.no,,99092022,False,,False
822022472,DANSERIET,,,,,False,,False
822117252,DUNDREKJERRINGENE,,mette.brataas@skeidar.no,,406 71 203,False,,False
822636772,"DEN KONGOLESISKE FORENING I AGDER, DKFA",,denkongolesiskeforeningiagder@outlook.com,,462 56 823,False,,False
822649742,DALSGREND GRENDAHUS,,,,,False,,False
823006012,DYREVENN VESTFOLD,dyrevennvestfold.no,post@dyrevennvestfold.no,,926 84 652,False,,False
823187122,DAMMEN OG OMEGN MOPEDKLUBB,,,,,False,,False
823217072,DRAGVIK GRUNNEIERLAG,,,,,False,,False
823383142,DALANE SØNDAGSSKULE,,,,,False,,False
823852142,DEEP VIBES,,deepvibes0211@gmail.com,90 71 68 67,954 73 328,False,,False
824042462,DRANGEDAL ARBEIDERPARTI,,,,,False,,False
824062552,DEN ERTREISKE FORENINGEN PÅ HITRA OG FRØYA,,,,,False,,False
824768722,DOLLHUSET ATELIERFELLESSKAP,,dollhusetatelier@gmail.com,,,False,,False
825163972,DUGNAD FOR MENNESKERETTIGHETER,,,,,False,,False
825171622,DROGNESJORDET BOLIGEIERFORENING,,,,,False,,False
825389202,DYNASTY CREW & MODUS,,,,,False,,False
825523642,DJUPVIKA HYTTEVEL,www.djupvikahyttevel.no,kariwigum@hotmail.com,,971 09 183,False,,False
825526692,DYRØY TREKKHUNDKLUBB,,dyroytrekkhundklubb@gmail.com,,900 80 957,False,,False
826068582,DE GODE FOLKENE,,,,,False,,False
826386932,DRAMMEN KULTURRÅD,,post@drammenkulturrad.no,,482 24 399,False,,False
826419342,DAL GÅRDSFORENING,,,,,False,,False
826690402,DREAM TEAM BUSSEN,,,,,False,,False
826789492,DJUPHØLEN VELFORENING,,,,,False,,False
826835222,DOMBÅS BRIDGEKLUBB,,,,,False,,False
826890142,DYSLEKSI RANA OG OMEGN,,,,,False,,False
827016772,DEN STORE RYDDEDAGEN,,,,,False,,False
827207772,DEMOKRATENE STJØRDAL LOKALLAG,www.demokratene.org,,,948 50 114,False,,False
827467642,DRAMMEN UNGE,Drammenunge.no,kontakt@drammenunge.no,,,False,,False
827500992,"DET HJELPER, BRUKER- OG PÅRØRENDEORGANISASJON",www.detnytter.no,marte.yri@gmail.com,,414 09 343,False,13.0,False
827501492,DAMSTØLEN HYTTEGREND VEL,,,,,False,,False
827832952,DESIGN I OFFENTLIG SEKTOR,,,,,False,,False
828070452,DE DAMENE,,,,,False,,False
828101382,DEN LILLE STJERNE,,,,,False,,False
828189972,DRUSISK KOMMUNITET FORENING I NORGE,,,,,False,,False
828286552,DOKKA-ETNA GRUNNEIERLAG,,,,,False,,False
828287362,DE KREATIVE,,,,,False,,False
828616242,DEN NORSKE ASSANGE-KOMITEEN,,,,,False,,False
828738712,DRØBAK SAUNAFORENING,,,,,False,,False
829026252,DRAVLAUSVEGEN,,,,,False,,False
829065282,DART ROOM,,atberger501@gmail.com,,930 24 764,False,,False
829102412,DEI SJUKE HESTARS STUDENTEINING,,,,,False,,False
829157802,DIGITAL HUMANIORA,,,,,False,,False
829307952,DEVS,,,,,False,,False
829515482,DEN GULE HØNE,,,,,False,,False
830148922,DEN HIBRE AMHARA FORENINGEN I NORGE,,hibreamharanorway@gmail.com,,988 67 840,False,,False
830241442,DRANGEID 12,,,,,False,,False
830261052,DET NORSKE NETTVERKET FOR HYDROMETALLURGI,www.hydromet.no,post@hydromet.no,,948 07 505,False,,False
830264922,DET ISLAMSKE TROSSAMFUNN FOR DIALOG OG FRED,,,,,False,,False
830518932,DAGSENTER KONSMO/BYREMO,,,,,False,,False
830841652,DRANGEDAL MILJØPARTIET DE GRØNNE,,,,,False,,False
830915532,DEN ORTODOKSE KVINNEFORENING,,,,,False,,False
831084472,DAMEKORET ØYSONG,,,,,False,,False
831116412,DEGERNES SØNDAGSSKOLE,,,,,False,,False
831187662,DEBATTEN HAMAR,,,,,False,,False
831677392,DEN FORGYLDTE FAKKEL,,,,,False,,False
831800232,DALEN HJORTEVALD,,,,,False,,False
831921722,DØGNEBLIKK,,,,,False,,False
831949082,DEN SYRISKE NORSKE FORENING,,,,,False,,False
832380792,DIABETESFORBUNDET MELØY OG OMEGN,,alfredkarl42@gmail.com,,99451434,False,,False
832458732,DYBO JAKT OG FISKE LAG,,,,,False,,False
832551562,DREIERS MINNES KAMERATKLUBB (DMKK),,nils.aunaas@gmail.com,,930 05 694,False,,False
832872032,DEN NORSK-AFRIKANSKE MUSIKKFORENING,,,,,False,,False
833063502,DAMESKIKLUBBEN SKADE,,,,,False,,False
833102702,DIGIT NORWAY,,,,,False,,False
833256602,DE UNGES ATELIERFORBUND,,,,,False,,False
833300202,DOROTEAS VEI VELFORENING,,doroteasveivel@gmail.com,,,False,,False
833550292,DYSTERKLUBBEN,,,,,False,,False
833915762,DIGGE DEIMS,,,,,False,,False
834067382,DET UKRAINSKE KALLIGRAFI ATELIERET,,,,,False,,False
834126982,DRAGONFLIES REHABILITERING AV MÅKER & LOMVI,www.dragonflies-rehab.no,,,,False,,False
834369532,DRAGA NASJONALE BEDRIFTSIDRETTSLAG,www.draga.no,anita.lie-haugen@draga.no,,995 46 694,False,,False
834565552,DRIFTSSTYRET HOVED BØLE NORDHAGEN,,,,,False,,False
834568942,DNT EDRU LIVSSTIL AGDER,,,,,False,,False
834571862,DET ERITREISKE FELLESSKAP I ROMERIKE-OMRÅDE,,hagos.teklesenbet@gmail.com,,942 85 849,False,,False
834778602,"DEN UKRAINSK-ORTODOKSE KIRKE TIL ÆRE FOR DEN HELLIGE MARTYREN OLAV, KONGE AV NORGE I BYEN MOSS (NORGE)",,,,,False,,False
834937352,"DEN RUMENSKE ORTODOKSE MENIGHET I TRONDHEIM DE HELLIGE VOIVODER STEFAN DEN STORE, NEAGOE BASARAB OG MARTYR KONGEN OLAV DEN HELLIGE.",,,,,False,,False
835271102,DEN VIETNAMESISKE KULTUR- OG IDRETTSFORENINGEN,,mingern10@gmail.com,,936 36 064,False,,False
835466302,DEN KURDISKE ARKIVFORENINGEN,,,,,False,,False
835638162,DNI SANDNES,,,,,False,,False
835947432,DEMOKRATIFESTIVALEN,,,,,False,,False
835972232,DYVIK HYTTEVELLAG,,,,,False,,False
836024672,DDV BEDRIFTSIDRETTSLAG,,,,,False,,False
836123522,DNI UNG,,,,,False,,False
836197542,DYREVENNER BAK HEKKEN,,,,,False,,False
838434762,DAGALI BARNEHAGE,,,74 08 23 40,,False,,False
839627262,DET NORSKE SKOGSELSKAP,,info@skogselskapet.no,23 36 58 50,,False,18.0,False
840642232,DAGLIGVAREHANDELENS OSTEFORUM,,,22 41 03 80,,False,,False
847455802,DRØBAK MANNSKOR,drmkor.no,post@drmkor.no,90 67 70 64,928 86 953,False,,False
870167962,DEN NORSKE TANNLEGEFORENING,www.tannlegeforeningen.no,post@tannlegeforeningen.no,22 54 74 00,,False,30.0,False
871245762,DEN FINSKE MENIGHETEN I NORGE,www.finskekirken.no,,22 21 10 00,,False,,False
871276072,DET ISLAMSKE KULTURSENTER I OSLO,,,22 38 55 93,99490125,False,8.0,False
871308462,DRAMMEN SYMFONIORKESTER,www.drammensymfoniorkester.no,,,,False,,False
871334412,DEN EVANGELISK LUTHERSKE FRIKIRKE FLEKKEFJORD MENIGHET,,flekkefjord.menighet@frikirken.no,90 77 82 41,,False,,False
871337462,DEN EVANGELISK LUTHERSKE FRIKIRKE RISKA MENIGHET,,,51 68 73 80,,False,,False
871394962,DEN EVANGELISK LUTHERSKE FRIKIRKE ROGNAN MENIGHET,,,48 95 09 40,,False,,False
871428212,DEN EVANGELISK LUTHERSKE FRIKIRKE NORDRE PRESBYTERIUM,www.norvisjon.no,jag@frikirken.no,,901 41 977,False,,False
871435162,DEN UAVHÆNGIGE NORSKE STORLOGE AV ODD FELLOW ORDENEN,www.oddfellow.no,odd.fellow@oddfellow.no,22 83 92 40,,False,,False
871461422,DIAKONISENTERET STAVANGER,,post@tasta-sykehjem.no,51 56 85 00,,False,441.0,False
871474192,DIKEMARK RIDEKLUBB,www.dikemarkrideskole.no,info@dikemarkrideskole.no,,90713554,False,20.0,False
871526192,DRAMA- OG TEATERPEDAGOGENE,www.dramaogteater.no,,,,False,,False
871549842,DEN NORSKE DATAFORENING,www.dataforeningen.no,,22 36 48 80,,False,14.0,False
874449202,DET NORSKE HAGESELSKAP,www.hageselskapet.no,postkasse@hageselskapet.no,,940 09 301,False,8.0,True
875569252,DRAMMEN SVØMMEKLUBB,www.drammensvommeklubb.no,styret@drammensvommeklubb.no,,92463654,False,34.0,False
875576542,DRAMMEN SANITETSFORENING,,,,948 54 334,False,,False
875596942,"DEN FRIE EVANGELISKE FORSAMLING BETEL, HORTEN",www.betelhorten.no,marialura76@gmail.com,33 04 57 15,971 89 796,False,,False
875650742,DRAMMEN DISTRIKT KONDUKTØRFORENING,,kondfor.drammen@nsb.no,,,False,,False
876086212,DRØBAK STORBAND,,,64 93 36 48,,False,,False
876112442,DE ELDRES BOLIGSPAREKLUBB,,,,,False,,False
876259532,DALSFJORD MUSIKKORPS,,,,,False,,False
876723832,DEN EVANGELISK LUTHERSKE FRIKIRKE BAMBLE MENIGHET,,,,,False,,False
876723972,DEN EVANGELISK LUTHERSKE FRIKIRKE ARENDAL MENIGHET,www.arendalfrikirke.no/,arendal@frikirken.no,,,False,,False
877262022,DU BA OM DET,,,22 55 12 17,,False,,False
877379612,DAGENS NÆRINGSLIVS REDAKSJONSKLUBB,,,22 00 10 00,,False,,False
879337372,DEN LILLE HJELPER,,,,,False,,False
880620282,DOVREHALLEN GRENDALAG,drivdalen.no/index-filer/dovrehallen.htm,kjetilwh@hotmail.com,,976 56 010,False,,False
880770012,DVD FORENINGEN,,,67 53 18 50,,False,,False
880801252,DET INTERKOMMMUNALE HJORTEUTVALGET,,,,,False,9.0,False
880855522,DILLJÁVRE VEILAG/DILLJÁVRRE GEAIDNOSEARVI,,geir@sagat.no,,91800117,False,,False
880876392,DET MUSLIMSKE TROSSAMFUNNET I AGDER FYLKENE,,,38 02 75 96,,False,,False
881435772,DAHLE IDRETTSLAG,www.dahleil.com,adm@dahleil.com,,90547982,False,,False
881475782,DIREKTESALGSFORBUNDET,www.direktesalgsforbundet.no,post@direktesalgsforbundet.no,,952 53 378,False,,False
881934442,DSJ DOAJMMA SIEBRRE JULEV SABME,www.dsj.no,viktor_92@hotmail.com,,952 95 985,False,,False
882019802,DOMENE KLUBBEN AMERIKA REISER VE,,e-hegels@online.no,37 03 85 77,,False,,False
882020762,DOMENE KLUBBEN IRLAND OG MC UTLEIE NO,,e-hegels@online.no,37 03 85 77,,False,,False
882021092,DOMENE KLUBBEN SPANIA REISER OG RESTEPLASSER KU,,e-hegels@online.no,37 03 85 77,,False,,False
882049612,DOMENE KLUBBEN NR 41 AKSJEFOND,,,37 09 66 33,,False,,False
882054942,DOMENE KLUBBEN NR 47 AMERICA,,,37 09 66 33,,False,,False
882055132,DOMENE KLUBBEN NR 55 BILEN,,,37 09 66 33,,False,,False
882055442,DOMENE KLUBBEN NR 85 MEGLER,,,37 09 66 33,,False,,False
882055582,DOMENE KLUBBEN NR 97 PARABOL,,egil.skarning@usa.net,37 09 66 33,,False,,False
882055612,DOMENE KLUBBEN NR 87 MESSER,,egil.skarning@usa.net,37 09 66 33,,False,,False
882055892,DOMENE KLUBBEN NR 113 TELE FORUM,,,37 09 66 33,,False,,False
882056082,DOMENE KLUBBEN NR 58 BOLIGER,,,37 09 66 33,,False,,False
882056112,DOMENE KLUBBEN NR 56 BILER,,,37 09 66 33,,False,,False
882084302,DOMENE KLUBBEN NR 186 FINANS GUIDEN,,,37 09 66 33,,False,,False
882084922,DOMENE KLUBBEN NR 177 FULL FINANS,,,37 09 66 33,,False,,False
882085082,DOMENE KLUBBEN NR 168 WEB AUKSJON,,,37 09 66 33,,False,,False
882085112,DOMENE KLUBBEN NR 166 AKSJE GUIDE,,,37 09 66 33,,False,,False
882085562,DOMENE KLUBBEN NR 131 EURO BANKEN,,,37 09 66 33,,False,,False
882085732,DOMENE KLUBBEN NR 234 SKIP,,egil.skarning@usa.net,37 09 66 33,,False,,False
882086712,DOMENE KLUBBEN NR 221 NORDIC BANK,,,37 09 66 33,,False,,False
882086992,DOMENE KLUBBEN NR 208 SYDEN REISE,,,37 09 66 33,,False,,False
882087042,DOMENE KLUBBEN NR 206 CHARTER REISE,,,37 09 66 33,,False,,False
882087352,DOMENE KLUBBEN NR 198 FONDS MEGLEREN,,,37 09 66 33,,False,,False
882087492,DOMENE KLUBBEN NR 192 POLET,,,37 09 66 33,,False,,False
882087832,DOMENE KLUBBEN NR 146 BANKER,,,37 09 66 33,,False,,False
882167542,DOMENE KLUBBEN NR.248 BROADBAND DY,,,37 09 66 33,,False,,False
882173992,DOMENE KLUBBEN NR 256 BOOKMAKER UN SO,,egil.skarning@usa.net,37 09 66 33,,False,,False
882174212,DOMENE KLUBBEN NR 263 EOSLO WM,,egil.skarning@usa.net,37 09 66 33,,False,,False
882174352,DOMENE KLUBBEN NR 264 LOANS SO OO,,egil.skarning@usa.net,37 09 66 33,,False,,False
882313492,DOMENE KLUBBEN NR 307 4X4 TU BI LO SX PB BH,,lese@domeneavisa.no,37 03 85 77,,False,,False
882384322,DOMENE KLUBBEN NR 280 E FAX,,les@domeneavisa.no,37 03 85 77,,False,,False
882401022,DOMENE KLUBBEN NR 303 STUDIER,,les@domeneavisa.no,37 03 85 77,,False,,False
882401952,DOMENE KLUBBEN NR 343 DA APE TAPTE WM 2000 RW,,les@domeneavisa.no,37 03 85 77,,False,,False
882402142,DOMENE KLUBBEN NR 366 SKATTE FRITT,,les@domeneavisa.no,37 03 85 77,,False,,False
882402452,DOMENE KLUBBEN NR 352 NETT AUKSJONER,,lese@domeneavisa.no,37 03 85 77,,False,,False
882402592,DOMENE KLUBBEN NR 345 KLUBBER FOR FR EM TI DEN,,les@domeneavisa.no,37 03 85 77,,False,,False
882528162,DOMENE KLUBBEN NR 431 MALERI,,les@domeneavisa.no,37 09 66 33,,False,,False
882528332,DOMENE KLUBBEN NR 375 BILSIDE FN,,les@domeneavis.no,37 09 66 33,,False,,False
882532062,DOMENE KLUBBEN NR 391 DAMENES HITLISTER,,les@domeneavisa.no,37 09 66 33,,False,,False
882532712,DOMENE KLUBBEN NR 423 ETATER SOM SKRANTER,,les@domeneavisa.no,37 09 66 33,,False,,False
882533352,DOMENE KLUBBEN NR 407 SERVICEPORTALEN FOR SVINERØKTERE,,les@domeneavisa.no,37 09 66 33,,False,,False
882533832,DOMENE KLUBBEN NR 405 PRESIDENT HAGEN,,les@domeneavisa.no,37 09 66 33,,False,,False
882754472,DS KYSTENS VENNER,,,,930 05 641,False,,False
883446372,DRAGEFJELLETS MUSIKKORPS BERGEN,www.dragene.no,styret@dragene.no,,454 44 458,False,,False
883456912,DRAMMEN SLALÅMKLUBB,,,32 81 18 66,,False,21.0,True
883633962,DAMSGÅRD SKOLES MUSIKKORPS,,styret@dsmkorps.no,,,False,,False
883763092,DRÆGGEGUTTENES FORENING,www.13mai.no,chrisgrinde148@hotmail.com,,901 17 562,False,,False
883860462,DE NORSKE LENKER ULLENSAKER,,post@denorskelenker.no,,41696430,False,,False
883974492,DEN NORSKE KLIPPFISKFORENING,,,,,False,,False
884048672,DOMBÅS IDRETTSLAG,www.dombaas-il.no,otaagvold@gmail.com,,,False,,False
884050952,DRAMMEN OG OPLAND HUSFLIDSFORENING,www.husflid.no,kurs.husflid.drammen@gmail.com,,913 19 612,False,,False
884056632,DYREBESKYTTELSEN NORGE FREDRIKSTAD OG OMEGN,www.frdb.no,info@frdb.no,,48066978,False,,False
884081262,DYSJALAND BEDEHUS,,,,,False,,False
884197872,DREVSJØ OMEGN VEL,,,,,False,,False
884286972,DELTA SAMFUNNSSIKKERHET,www.deltasamfunnssikkerhet.no,post@deltasamfunnssikkerhet.no,48 09 46 61,907 23 349,False,,False
884333512,DREVVATN IDRETTSLAG,,martindrev@hotmail.com,,95769188,False,,False
884484502,DET GLADE VANVIDD,,,69 81 21 66,,False,,False
884535972,DRANGEDAL TRAVSELSKAP,,lisa.haugland@rikstoto.no,35 99 41 74,957 81 656,False,,False
885160352,DEN EVANGELISK LUTHERSKE FRIKIRKE KARMØY MENIGHET,www.karmoy.frikirken.no,karmoy@frikirken.no,,970 38 419,False,,False
885307612,DEN ALEVITISKE KULTUR SENTER I NORGE,alevi.no,armagan.pervane@getmail.no,,,False,,False
885541542,"DYREBESKYTTELSEN NORGE, DRAMMEN OG OMLAND",www.ddoo.no,post@ddoo.no,,959 24 137,False,,False
885674992,DYSLEKSI TRØNDELAG,,trondelag@dysleksinorge.no,,909 44 022,False,,False
886044712,DEN KONGOLETISKE FORENINGEN LISANGA,,celestin_muana@hotmail.com,55 36 87 86,95202960,False,,False
886398182,DUOTTAR HEARGGIT,,,78 48 53 33,951 21 998,False,,False
886398492,DALE FORSAMLINGSHUS,,bodhild.laastad@gmail.com,56 59 66 57,95817534,False,,False
886474652,DYPE SPOR,,jo-skev@online.no,46 94 84 43,91672257,False,,False
886995202,DSO KLUBBEN DOLPHIN,,brekkeivar1969@gmail.com,51 69 43 00,922 13 414,False,,False
887362742,DALEN VELFORENING,,,,930 55 408,False,,False
888152962,DEN NORSKE RUSSIAN BLUE KLUBBEN,www.russianblue.no,sekreter@russianblue.no,,,False,,False
888154752,DILLING KVINNEFORENING,,,69 26 62 89,48180095,False,,False
888165452,DISSE MINE MINSTE,,marita@autopia.no,51 65 74 00,915 85 653,False,,False
888181482,DET MUSLIMSKE TROSSAMFUNNET I LINDESNES,,,,,False,6.0,False
888217592,DUODJE NORDLÁNNDA,,,,,False,,False
888218122,DEN SOMALISKE LÆRERORGANISASJON (DSL),,,67 13 02 42,95232157,False,,False
888278842,DYVIKA VEL,www.dyvikavel.no,olafevjenolsen@gmail.com,51 48 35 64,94807838,False,,False
888320512,DEN KONGOLESISKE FORENING I VADSØ,,,78 95 28 70,,False,,False
888453652,DALSAN RELIEF AND DEVELOPMENT ORGANISATION,,,21 64 97 67,91184539,False,,False
888820442,DISTRIBUSJONSKLUBBEN I AFTENPOSTEN DISTRIBUSJON,,jan.svenningsen@schibsted.com,,+4797571396,False,,False
888842292,DET NORSKE HAGESELSKAP AVD ÅMLI,,,,,False,,False
888876812,DEN GYLNE GRIFFS ORDEN,,,,,False,,False
889036192,DEN NORSKE MUSTACHCLUB AV 91,www.dnm91.com,,72 84 85 91,93658039,False,,False
889171502,DØNNESFJORD VEGLAG,,,78 45 17 81,,False,,False
889315482,DEN FRIE EVANGELISKE FORSAMLING EBEN ESER BYREMO,www.eben-eser.com,aaslaug@hoyland.no,47 60 42 31,952 39 591,False,,False
889331372,DUESTIEN BRIDGEKLUBB,,oeri3@online.no,35 53 83 26,91564230,False,,False
889524022,DIABETESFORBUNDET INDRE HARDANGER,,sjurstring@gmail.com,53 64 38 16,90013985,False,,False
889587172,DET ISLAMSKE SAMARBEIDSSENTERET I NORGE (DISSN),www.markaska.com,dsssenter@gmail.com,21 37 71 78,92094646,False,,False
889733942,DET FRIVILLIGE SKYTTERVESEN MØREKRETSEN,mittdfs.no/mnm,more@krets.no,,917 42 012,False,,False
889879262,DAHIRATUL MIFTAHUSAKHDA,,,,99168271,False,,False
890379362,DET VIETNAMESISKE BUDDHISTSAMFUNN I NORGE,khuongviet.com,dvbs@online.no,67 97 30 33,,False,,False
890425542,DALANE BLUES FESTIVAL,www.dalaneblues.com,edg-th@online.no,,901 67 414,False,,False
890695302,DIGITALE GARDERMOEN B.I.L.,www.dgi.no,,48 30 70 70,,False,,False
890862152,DYRØYA SMÅBÅTHAMN,,terjeidar@gmail.com,,901 85 253,False,,False
890976042,DE TRE AMIGOS NETT,,,,977 79 974,False,,False
891016212,DOULOS,,,,91161529,False,,False
891223552,DEN KURDISKE KVINNE FORENINGEN,,fesat@hotmail.com,67 13 54 51,48272032,False,,False
891236662,DAL-DHIS RELEIF ORGANISATION,,,,,False,,False
891277202,DEBUTUKA I TROMSØ,www.debutuka.no,leder@debutuka.com,,928 48 259,False,,False
891391412,DEN KONGOLESISKE FORENING KULTUR'A VIE I HORDALAND,,nshimbakalala@hotmail.com,40 59 14 72,939 65 476,False,,False
892011702,DNSSEC-FORENINGEN,,,22 20 00 15,,False,,False
892115842,DEN ETIOPISKE ORTODOKSE TEWAHEDOKIRKEN I TROMSØ,,rahelbelay22@yahoo.com,,47632360,False,,False
892245932,DASHMESH SPORTS & CULTUREL CLUB NORWAY,,,91 70 22 05,92469634,False,,False
