organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
812535382,NORSK VOLVO AMAZONKLUBB AVDELING MIDT-NORGE,nvak.no,eulyt@online.no,41 40 30 03,982 90 199,False,,False
812563092,NORSK JERNBANEKLUBB - AKTIVITETSAVDELING GODSVOGNER,www.njk.no/verkstedgruppe-ski,godsvogner@njk.no,,,False,,False
812683942,NARVIK JAZZKLUBB,www.jazzklubben.narviknett.no,jazzklubben@narviknett.no,,,False,,False
812703102,NVIO DRAMMEN OG OMEGN,,,,,False,,False
812723022,NTL TOLLETATEN,,,22 86 05 67,,False,,False
812772872,NØSTETANGEN VELFORENING,,fam.bjornk@ebnett.no,,474 41 962,False,,False
812793772,NAF AVD. LOFOTEN,naf.no,steinsku@start.no,,901 11 167,False,,False
812801392,NORWEGIAN HIGHLAND GAMES ASSOCIATION,www.highlandgamesofnorway.com,highlandheavie@gmail.com,,452 45 385,False,,False
812837702,NERA SENIOR KLUBB,,jhjermann@gmail.com,,926 25 715,False,,False
812882082,NORD NORSK PSYKOTERAPI FORUM,,turi.grongstad@gmail.com,,478 74 091,False,,False
812897942,NATIYALAYA,,ramya@lyse.net,,991 69 697,False,,False
812975722,NEW LIFE MISSION KENYA,www.newlifemission.no,post@newlifemission.no,38 15 43 21,900 34 543,False,,False
813101602,NORGES ME-FORENING INNLANDET FYLKESLAG,,askjellerud@gmail.com,,971 60 096,False,,False
813109492,"NORSK TJENESTEMANNSLAG AVD. NORGES MILJØ- OG BIOVITENSKAPELIGE UNIVERSITET, NTL-NMBU",ntl.no/nmbu,ntl@nmbu.no,,,False,,False
813141132,NROF AVD. SØNDRE ØSTFOLD,nrof.no,sondre.ostfold@nrof.no,,950 30 613,False,,False
813156032,NORSKE AKEVITTERS VENNER HEDMARK,www.norsk-akevitt.org,sveinma@outlook.com,,900 62 107,False,,False
813187132,NYGÅRDSVIK VEL,,bmmyhre@hotmail.no,55 34 09 28,93487462,False,,False
813260182,NAKUHEL ODAL,nakuhel.net,nakuhelinn@outlook.com,,926 35 600,False,,False
813262622,NATYANJALI DANCE SCHOOL,,keeranmary@gmail.com,,98 11 15 94,False,,False
813271842,NORD ETNEDAL GRENDELAG,,uhagaset@gmail.com,,48217930,False,,False
813328062,NORD-HJELP,www.nordhjelp.com,post@nordhjelp.com,,90666176,False,,False
813360292,NTL/AVD. 11770 NTL- TRANSPORTØKONOMISK INSTITUTT,,,22 57 38 00,48957181,False,,False
813362902,NEDRE BOTNLIA VEGLYS,,t-roset@online.no,,,False,,False
813397382,NEDRE RØNVIK IL,,kk@hepro.no,,91571607,False,,False
813424762,NORSK INDUSTRIS PENSJONISTFORENING,,sigvaldsolem@gmail.com,,,False,,False
813443872,NORDPOLEN SKOLES MUSIKKORPS,,nordpolenskolesmusikkorps@gmail.com,,414 67 211,False,,False
813453452,NES SPEL- OG DANSARLAG,,,,,False,,False
813495732,NFDS PENSJONISTFORENING,,p.kjaervik@icloud.com,,958 06 388,False,,False
813551462,NORDKYN MODELLFLYKLUBB,,arcticalign@gmail.com,,45 44 66 31,False,,False
813581132,NORSK SCHÄFERKLUB AVD. HARSTAD OG OMEGN,,schaefer.harstad@gmail.com,,41255046,False,,False
813625172,NFU SORTLAND LOKALLAG (NORSK FORBUND FOR UTVIKLINGSHEMMEDE),,solfrid@vkbb.no,,477 55 210,False,,False
813638282,NORTURA STEINKJER BEDRIFTSIDRETTSLAG,,ronny.aunan@nortura.no,,934 31 579,False,,False
813805782,NETTVERK FOR NORSKE VALGOBSERVATØRER,,norske.valgobservatorer@gmail.com,90 62 22 57,901 01 884,False,,False
813828502,NORSVIN TRØNDELAG,,,,91557708,False,,False
813934922,NORDSTRAND ISHOCKEYKLUBB,,erik444strand@gmail.com,,93 09 46 66,False,,False
813976242,NORSK ANTI-STALKING-FORENING,,morsomjente@hotmail.no,,404 68 383,False,,False
813986612,NORDLIJORDET VELFORENING,,ragnar.skrede@gmail.com,,936 18 529,False,,False
814006492,NORDISK FORENING FOR SERTIFISERTE MLM COACHER,,knordrum@online.no,,919 95 664,False,,False
814106462,NORSK BOERBOEL,www.norskboerboel.no,vivi@vivere.no,,934 04 949,False,,False
814184862,NORE BYGDEKVINNELAG,,kjerstiles@gmail.com,,415 66 102,False,,False
814209822,"NTL, FORENING 25",,arild@rikstoto.no,,924 21 423,False,,False
814304582,NORDMØRE OG ROMSDAL IDRETTSMEDISINSKE FORENING,,,,,False,,False
814316742,NNN ULVAN - MARINE HARVEST,,,,,False,,False
814318192,NLF AVDELING ØVRE TELEMARK,,,,,False,,False
814344932,NORGES POLE & AERIAL FORBUND,,,,,False,,False
814379752,NYBORGÅSEN VEL OG VEILAG,,dag@askerglass.no,,913 16 681,False,,False
814394832,NIWUG,,,,982 24 609,False,,False
814422542,NESSVEET VELFORENING,,,,978 72 360,False,,False
814428842,NORSK BIBLIOTEKFORENING AVDELING ROGALAND,rogaland.norskbibliotekforening.no/,rogaland@norskbibliotekforening.no,,418 50 380,False,,False
814504832,NEGOTIA SJØMANNSKIRKEN,,kes@sjomannskirken.no,,936 97 054,False,,False
814582892,NORDRE TRYSIL ELDREFORENING,,tovejota@bbnett.no,,91007174,False,,False
814587622,NORDBERGKORET,www.nordbergkoret.no,harjahren@gmail.com,,928 83 218,False,,False
814588262,NOR-BAN CHARITY,,alamran.abdullah@gmail.com,,47 64 44 05,False,,False
814589242,NORDNORSK DESIGN- OG ARKITEKTURSENTER,www.no-da.no,michele@no-da.no,,908 90 889,False,7.0,False
814619362,NITEDALS KRUDTVÆRKS VENNER,,janviten@live.no,,418 59 292,False,,False
814793702,NEKEMTE DEVELOPMENT ASSOSIATION IN NORWAY /NDAN,,nek_dev_as@yahoo.com,,902 83 317,False,,False
814867102,NITELVA CK,www.nitelvack.no,arne@gravco.no,,97518400,False,,False
814948242,NORGES SKOLEHAGELAG,www.norgesskolehagelag.no,info@norgesskolehagelag.no,,962 26 877,False,,False
815007522,NORWEGIAN BUSINESS ASSOCIATION CHINA,norbachina.com,administration@norbachina.com,,,False,,False
815067142,NORSK POLOFORBUND,,,,97419397,False,,False
815075382,NESHADLENE VEL,,,,,False,,False
815093992,NAUSTDAL HØGRE,,naustdal.hogre@gmail.com,,,False,,False
815189442,NATURVERNFORBUNDET I HORTEN,,dagnordbottenk@gmail.com,,41339111,False,,False
815195922,NORSK KRIGSVETERANREGISTER,,,,,False,,False
815199952,NORSK SPANIEL KLUB AVD OSLO OG AKERSHUS,spaniels.org,misty.knowlton@spaniels.org,,464 40 249,False,,False
815218272,NAUSTDAL SV,,asmund.berthelsen@icloud.com,,932 37 073,False,,False
815218582,NØDHJELP KIRKEN,www.kthon9.wixsite.com/jesuskirken,marinelthon@gmail.com,,451 61 000,False,,False
815247132,NATURVERNFORBUNDET I OSLO SØR,naturvernforbundet.no/oslosor,oslosor@naturvernforbundet.no,,,False,,False
815281322,"NASJONALFORENINGEN FOR FOLKEHELSEN, HATTFJELLDAL OG GRANE DEMENSFORENING",,,,,False,,False
815311752,NORSK FOSTERHJEMSFORENING HORDALAND,www.fosterhjemsforening.no,hordaland@fosterhjemsforening.no,,958 43 085,False,,False
815339002,NOREFJELL SKU,,sjakk@bjokerud.com,,913 04 880,False,,False
815340442,NFU INDRE SALTEN,,veravalen71@hotmail.com,,913 34 706,False,,False
815354702,NORSK VÅPENHISTORISK SELSKAP GUDBRANDSDAL OG OMEGN LOKALLAG,,gudbrandsdal@nvhs.com,,917 87 616,False,,False
815410262,NORSK MG KLUBB BERGEN SENTER,www.nmgk.no,nmgkbergen@nmgk.no,,,False,,False
815411692,NORD-NESJE HYTTEFORENING,,solo.har@hotmail.com,,900 89 153,False,,False
815482522,NFU MALVIK LOKALLAG,,,,,False,,False
815538552,"NORSK FORBUND FOR UTVIKLINGSHEMMEDE, KRISTIANSAND LOKALLAG",,kostol@hotmail.com,,91 77 47 44,False,,False
815592352,NORDVIK VEL,,,,,False,,False
815670752,NORSKE SANSEROM,www.norskesanserom.no,veronicaskjonberg@gmail.com,72 85 85 17,938 12 993,False,,False
815730992,NÆRØY GRENDELAG,,kjetil-andre_hovden@hotmail.com,,90 15 41 77,False,,False
815904532,NORSK - ALBANSK TVERRFAGLIG NETTVERK (NATN),www.natn.no,n.a.t.n@outlook.com,,,False,,False
815918622,NMCU VEST-AGDER,,ingvid1954@gmail.com,,909 85 824,False,,False
815919882,NEDRE SKOGAJORDET VEL,,,,,False,,False
815955692,NORSK KLASSISK FORBUND,,,,,False,,False
815989112,NOFOD NORGE - NORDISK FORUM FOR DANSEFORSKNING,nofod.org,,,,False,,False
816005892,NO ONE FIGHTS ALONE,,,,,False,,False
816007992,NUBA,,kn-balke@online.no,,926 19 185,False,,False
816008972,NITTENTREDVE,,bragvin.fonogram@gmail.com,,993 57 811,False,,False
816012082,NORSK BELGISK FÅREHUNDKLUBB AVD HORDALAND,www.belgeren.no,lovise@patcha.no,,909 31 467,False,,False
816020352,NESSEDALSELVI FALLRETTSEIGARLAG,,olav.guttorm.wiik@gmail.com,,994 52 380,False,,False
816112362,NORSK BERNER SENNENHUNDKLUBB AVD. AGDER,,,,,False,,False
816133912,NORGES FRIVILLIGSENTRALER,norgesfrivilligsentraler.no,post@norgesfrivilligsentraler.no,,988 17 952,False,8.0,False
816149762,NLF HØNEFOSS,,,,,False,,False
816195942,NESTEKJÆRLIGHET,,monahegglund@gmail.com,,,False,,False
816212502,NORDAHL GRIEG UNGDOMSKOR,,,,,False,,False
816286182,NORDMØRE HJEMMEBRYGGAR LAUG,,atle.betten@iktorkide.no,71 51 14 25,992 93 797,False,,False
816287162,NORDLIHAGEN VELFORENING,,hns@sands.no,,,False,,False
816328152,NORDØEN HYTTEFORENING,,tone.reitan@gmail.com,,982 68 979,False,,False
816368162,NAVISJON,navisjon.no,post@navisjon.no,91 80 10 12,,False,,False
816390362,NLF SENIORFORENING AVD. TRØNDELAG,,roar_hofstad@hotmail.com,,917 60 310,False,,False
816545242,NORSK FORENING FOR PARKINSONS SYKDOM OG BEVEGELSESFORSTYRRELSER - NORMODIS,,espen.dietrichs@medisin.uio.no,,905 93 107,False,,False
816553032,NNS,,nnsmedia@hotmail.com,,969 53 620,False,,False
816628792,NORSKE UNDERVANNSJEGERE,,,,,False,,False
816688132,NORSK KONGELIG LUTEFISKLAG,,frank.solus@gmail.com,,97041281,False,,False
816715482,NORSK MALTWHISKYLAG HAMAR,,,,,False,,False
816743842,NAMSSKOGAN SNØSCOOTERKLUBB,,lindsetmo@gmail.com,,918 42 567,False,,False
816786002,NORGES ME- FORENING VEST-AGDER REGIONLAG,,k-norum@online.no,,909 15 287,False,,False
816893542,NORDRE STØLEN 2-8,,,,,False,,False
816897572,NORDISK MUSEUMSFORBUND - DEN NORSKE SEKSJONEN,,aagot.gammersvik@gmail.com,,917 75 735,False,,False
816964652,NORSK HAMSTERKLUBB,,,,,False,,False
817065872,NES RULLEBRETTKLUBB,www.facebook.com/Nes-Rullebrett-Klubb-872560809524062/,nesrullebrettklubb@gmail.com,,,False,,False
817070442,NCF REGION TEVEBU,sykling.no/region-tevebu,henning.andresen@outlook.com,,481 28 219,False,,False
817076122,NTL NAV VEST VIKEN,,,,,False,,False
817086772,NORSK-ALBANSK BEDRIFTSNETTVERK,www.nabn.no,,,458 83 822,False,,False
817105432,NEDRE MIDTSKOGHAUGEN HYTTEGREND,,,,,False,,False
817144152,NORSK FORENING FOR SLAGRAMMEDE I FOLLO OG ØSTFOLD,,,,,False,,False
817151582,NATURVERNFORBUNDET I YTRE HELGELAND,,ytrehelgeland@naturvernforbundet.no,,478 93 106,False,,False
817157742,NARVIK BRETTSEILERKLUBB,,andreas@vinn.no,,,False,,False
817212832,NEPAL EDUCATION & HEALTH ASSOCIATION,,neha.foreningen@gmail.com,,400 61 997,False,,False
817302092,"NORSK FORBUND FOR UTVIKLINGSHEMMEDE, SOGNDAL OG VIK LOKALLAG",,oeystein.ruud@gmail.com,,,False,,False
817319602,NORSKE RESERVISTERS FORBUND NROF AVD. HAUGALAND,,chrispede@hotmail.com,,907 14 310,False,,False
817500242,NORDKAPP PISTOLKLUBB,,trym.johansen@hotmail.no,,414 33 833,False,,False
817571832,NÅDEKIRKA KRISTIANSAND,,nadekirka@gmail.com,,950 65 701,False,,False
817761062,NORSK SMELLERKLUBB AVDELING 1 TRØNDELAG,avd1.smeller.no,avdeling1@smeller.no,,402 40 061,False,,False
817864392,NESBRUREVYEN,nesbrurevyen.com,anaambjorndalen@gmail.com,,465 32 008,False,,False
817907962,NRKJ P3,,,,,False,,False
817989322,NORDPOLEN CRICKET KLUBB ASKER,,kiran.pawar79@gmail.com,,45548892,False,,False
818054262,NORDRE VATN VEL,,,,,False,,False
818099762,NORMAL OSLO,www.normalnorge.no,,,,False,,False
818104022,NYE BORGERLIGE,,,,,False,,False
818124902,NORDRE NORDLAND KFUK-KFUM-SPEIDERE,www.nordrenordland.com,,90 47 67 28,,False,,False
818271832,NEPALHJELP,,,,,False,,False
818295812,NESNASTRANDAVEL,,,,,False,,False
818419872,NORWAY-TRAIL,,,,,False,,False
818457022,NORDALSFJORD SAU OG GEIT,,magnus.sundal@enivest.net,,99733035,False,,False
818461542,NYGÅRDSJØEN BÅTFORENING,,oro1@live.no,,915 10 844,False,,False
818465262,NORDICBAN,,claes.mikko@nordicban.net,,,False,,False
818491522,NORDMANNSFORENINGEN GRAN CANARI,,,,,False,,False
818640412,NTL UNIVERSITETET I INNLANDET,,hanne.sagerud@inn.no,,951 17 988,False,,False
818819412,NTL STUDENTSAMSKIPNADEN I VOLDA,,,,,False,,False
818856342,NÆRØY SJAKKLUBB,,,,,False,,False
818938322,NORDRE LAND KRISTELIG FOKEPARTI,,,,,False,,False
818940432,NAMSWING,www.namswing.no,kontakt@namswing.no,,483 40 411,False,,False
818948832,NAUTHAUG VEL,,,,,False,,False
818951922,NVK ØSTFOLD,,jonterje2@gmail.com,,970 20 995,False,,False
818965222,NORSK HAVSEILER- OG KRYSSERKLUBB,www.havseilerklubben.no,sekretaer@havseilerklubben.no,,959 24 007,False,,False
818986122,NORD-VESTLANDET VEKTLØFTARREGION,,,,,False,,False
819048592,NORDRE SULA HYTTEFORENING,,kristoffer.solevaag@hotmail.com,,453 71 747,False,,False
819059632,NORDSJONA HAVNEFORENING,,,,,False,,False
819059942,NORGES PARKETTSLIPERFORBUND,,,,,False,,False
819071802,NYGÅRD VEILAG,,,,,False,,False
819078122,NORDRE FOLLO- OG OMEGN FORSVARSFORENING,,,,,False,,False
819078432,NORDRE RISENG VEL,,,,,False,,False
819119562,NRBR BEDRIFTSIDRETTSLAGET,,idrettslaget@nrbr.no,,,False,,False
819169462,NUVSVÅG KIRKEFORENING,,,,97971580,False,,False
819180202,NORSK JOURNALISTLAG ØSTFOLD,,vetle.magelssen@sa.no,,414 87 413,False,,False
819205582,NEDRE RENÅSKARVEN VEI OG VEDLIKEHOLDSLAG,,,,,False,,False
819310742,NAUSTDAL MC KLUBB,,naustdalmcklubb@gmail.com,,952 96 648,False,,False
819319332,NORSK FOREINING FOR BUSTAD- OG BYPLANLEGGING AVDELING SOGN OG FJORDANE,,arne.kringlen@norconsult.com,,951 17 875,False,,False
819332312,NVIO SØR-VARANGER,,,,,False,,False
819349002,NORSK TELEKORTKLUBB,,,,,False,,False
819357552,NEDRE JERVAN VEIFORENING,,,,,False,,False
819434662,NROF VEST TELEMARK,vest-telemark.nrof.no,vest-telemark@nrof.no,,994 49 230,False,,False
819448892,NØDHJELP I NORGE,,,,,False,,False
819454272,NORDRE BRØTSØ VEL,,,,,False,,False
819477892,NEDRE HATLESTAD TERRASSE,,rdguez_susana@yahoo.es,,997 07 782,False,,False
819480842,"NORILCO NORDMØRE DISTRIKTSAVDELING - NORSK FORENING FOR STOMI, RESERVOAR OG MAGE - OG TARMKREFT",,,,,False,,False
819524092,NORDFJORD SPORTSKYTTARLAG,,nordfjord.sportskyttarlag@gmail.com,,416 36 086,False,,False
819635412,NORGES ME FORENING NORDLAND FYLKESLAG,,hege.johannessen@yahoo.com,,957 46 538,False,,False
819650462,NITO'S BEDRIFTSGRUPPE VED FORTUM OSLO VARME,,,,,False,,False
819701482,NATURVERNFORBUNDET I KINN,,,,,False,,False
819875162,NATURVERNFORBUNDET I LIER,naturvernforbundet.no/buskerud/lokallag/lier/,lier@naturvernforbundet.no,,911 65 242,False,,False
819884242,NYGAMMALT,,ramer2@online.no,,920 16 109,False,,False
819902232,NORKART BRUKERFORENING - PLAN OG GEODATA,www.norkart.no/planoggeodata/brukerforening/,janike@norkart-brukerforening.com,,93668675,False,,False
819902682,NORSK ROSEFORENING AVD. GUDBRANDSDALEN,,,,,False,,False
819991472,NYMUSIKK BODØ,nymusikk.no/no/lokal-avdeling/bodo,bodo@nymusikk.no,,928 18 910,False,,False
820051912,NORBATT 4-1 LOGBASE,www.4-1logbase.no,knut.refsdal@altiboxmail.no,,900 93 011,False,,False
820160932,NTL LIKESTILLINGS- OG DISKRIMINERINGSOMBUDET,,,,,False,,False
820182162,NVIO/AVD. ØVRE ROMERIKE,,,,,False,,False
820221672,NORSK BUTIKKUTVIKLING,,,,,False,,True
820259572,NORD FRON SAU OG GEIT,,,,,False,,False
820347692,NORD-GUDBRANDSDAL ALPINE REDNINGSGRUPPE,,,,,False,,False
820538412,NYGÅRD VEL,,,,,False,,False
820676912,NORGES BADSTULAUG,norgesbadstulaug.no,post@norgesbadstulaug.no,,986 22 260,False,,False
820707842,NORMISJON ÅRNES,,,,,False,,False
820715772,NORDRE ØDEGÅRDSKILEN VELFORENING,,,,,False,,False
820719522,NORSK FELTHERPETOLOGISK FORUM (NFHF) NORSK FELTHERPETOLOGISK FORENING,www.nfhf.info,,,,False,,False
820728572,NORDRE FOLLO ARBEIDERPARTI,www.nordrefollo.arbeiderpartiet.no/,,,984 63 405,False,,False
820729722,NISSENE PÅ LÅVEN,,,,,False,,False
820736362,NØKKSJØVEIEN VEILAG,,,,,False,,False
820744802,NORSKE TREVARER TRØNDELAG,,,,481 55 540,False,,False
820775562,NORGE FOR FRED,norgeforfred.no,imscha@hotmail.com,,900 35 751,False,,False
820806832,NORGESDEMOKRATENE STEINKJER LOKALLAG,www.demokratene.no,trondelag@demokratene.no,,,False,,False
820846222,NORDLYSBYEN SKI,,ole.johansen.55@gmail.com,,453 96 905,False,,False
820887832,NORGES HYDROGEN FORENING (NHF),,,,,False,,False
820907892,NORSK TAKST AVDELING SOGN OG FJORDANE,,jon.aage@nordfjordtakst.no,,450 56 603,False,,False
821082552,NEVELSFJORD VELFORENING,,nevelsfjord.velforening@gmail.com,,915 42 933,False,,False
821331072,NÆRØYSUND FRP,www.frp.no/ditt-fylke/trondelag/nærøysund,terjesett@gmail.com,,950 88 491,False,,False
821570352,NORSK-AFRIKANSK KULTURFORENING TRYSIL,,,,,False,,False
821596572,NORGES SKIFORBUND,www.skiforbundet.no,post@skiforbundet.no,21 02 90 00,,False,141.0,False
821598222,NYSETERLIVEGEN VEGLAG,,britpolden@hotmail.com,,480 38 670,False,,False
821603102,NIDAROS DISKGOLFKLUBB,www.nidarosdiskgolf.no,post@nidarosdiskgolf.no,,,False,,False
821627052,NESSET PISTOLKLUBB,,,,,False,,False
821656052,NORSKE VETERANER FRÅ INTERNASJONAL TENESTE AVDELING SOGN OG FJORDANE,,,,,False,,False
821707412,NORE SUNDE B2 VELFORENING,,,,,False,,False
821717612,NANTALE HOUSE REACHOUT,,,,,False,,False
821821592,NYTRØA-STUBSJØEN TUR-OG LØYPELAG,,,,,False,,False
821846862,NASJONALFORENINGEN FOR FOLKEHELSEN JØLSTER HELSELAG,,,,943 73 217,False,,False
821877202,NEVERNES VEL,,,,,False,,False
821956692,NML NORD,,,,,False,,False
821982472,NIPA VELFORENING,,nipavelforening@gmail.com,,957 55 890,False,,False
822037372,NORDAL HUSEIERFORENING,,alexander_hoel@hotmail.com,,478 42 587,False,,False
822057322,NASJONALFORENINGEN FOR FOLKEHELSE FRESVIK HELSELAG,,,,,False,,False
822083382,NOREØDEGÅRDEN RYTTERSPORTSKLUBB,norerytter.no,norerytter@gmail.com,,906 59 864,False,,False
822086942,NORSKE ELOKSERINGSBEDRIFTER FORENING,,,,,False,,False
822104762,NORGES BLINDEFORBUND TRØNDELAG,,,,,False,,False
822120512,NORVEGIJOS SLIDININKAI,,,,,False,,False
822156932,NARVIK AMBULANSE FORENING,,,,,False,,False
822163882,NORSK RAFTING ORGANISASJON,,frode@vossactive.no,,901 00 389,False,,False
822207332,NVIO AVD. VESTERÅLEN,,,,,False,,False
822293522,NORDLAND BRYTEKRETS,,,,,False,,False
822322352,NÆVE JAKTLAG,,,,,False,,False
822324312,NEW NOISE HALDEN,,,,,False,,False
822331572,NTL NRK HORDALAND AVDELING 31-21,,,,,False,,False
822407412,NORDIC ACADEMY OF MANAGEMENT,www.nordicacademy.org,info@nordicacademy.org,,,False,,False
822432662,NORSK FORBUND FOR UTVIKLINGSHEMMEDE FJORD LOKALLAG/ NFU FJORD LOKALLAG,,,,,False,,False
822600182,NORSK TJENESTEMANNSLAG FORSVARSDEPARTEMENTET,,,,,False,,False
822602592,NTL SKATT BRUKERDIALOG,,,,,False,,False
822641202,NATURVERNFORBUNDET I TINGVOLL,,,,,False,,False
822641512,NERD MED SVERD,,,,,False,,False
822755542,NORUM SONGLAG,,,,,False,,False
822893082,NEI TIL BOMRING I DRAMMEN,,anders.k.lunde@gmail.com,,922 97 086,False,,False
822903452,NKS NECS MILJØKJEMISK MØTE,,yngvar.thomassen@stami.no,22 22 19 93,95510521,False,,False
822938132,NEDRE HALLSKARET VELFORENING,,,,,False,,False
822973892,NORSK VINDTURBINKRITISK FORENING,,,,,False,,False
823038402,NORENUT SCHAKCLUB,,,,,False,,False
823039492,NITO BEDRIFTSGRUPPE KONGSBERG AUTOMOTIVE RAUFOSS,,,,,False,,False
823186452,NITO-P SINTEF MANUFACTURING,,,,,False,,False
823237952,NNAH ADDA KAFO,,nnahadda.kafo@gmail.com,,419 23 874,False,,False
823241372,NORWEGIAN SOCIETY OF MECHATRONICS,www.nsom.no,,,,False,,False
823241682,NORWEGIAN VIOLA SOCIETY - NORSK BRATSJFORENING,,norskebratsjister@gmail.com,,957 50 021,False,,False
823258682,NEI TIL VINDKRAFT I SIRDAL OG LUND,,,,,False,,False
823260652,NONAME,,,,,False,,False
823301952,NORWEGIAN GROOMING ASSOCIATION,facebook.com/NorGroom/,,,,False,,False
823308442,NORDKAPPGRUPPEN AV NRRL,www.nrrl.no/grupper/finnmark/nordkappgruppen/,nordkappgruppen@nrrl.no,,,False,,False
823390602,NIX ELEKTRONISKE SPORTSKLUBB,,,,,False,,False
823436432,NFU NOTODDEN LOKALLAG,,,,,False,,False
823572042,NORWAY TAMIL MANDRAM,,,,,False,,False
823612222,NYFEMINISTENE,,,,,False,,False
823887302,NORDSTRAND DRILLKLUBB,nordstranddrillklubb.no,nordstranddrillklubb@gmail.com,94787895,,False,20.0,False
823936362,NORDRE FOLLO IDRETTSRÅD,,,,,False,17.0,False
823949952,NNN AVD. 24 KAPP,,jan.haugen@felleskjopet.no,,95869023,False,,False
823980922,NORSIA UNGDOMSKLUBB,,,,,False,,False
824037442,NORDREISA HELSESPORTSLAG,,nordreisahelsesportslag@gmail.com,,90405911,False,,False
824304262,NA - VTL GRUPPA,,,,,False,,False
824353352,NCC BEDRIFTSIDRETTSLAG,,ncc-bil@ncc.no,,,False,,False
824386382,NORPAK MEDIA,,,,,False,,False
824465622,NEW NOW INTERNATIONAL FORUM OF PHOTOGRAPHY & VISUAL CULTURE,,,,,False,,False
824514712,NØSEN- BAKLIA LØYPENE,,tom.krogsrud@live.no,,974 97 327,False,,False
824521042,NAV AGDER BEDRIFTSIDRETTSLAG,,solve.leiros.kristensen@nav.no,97086025,90405142,False,,False
824541272,NORTURA RUDSHØGDA BEDRIFTSIDRETTSLAG,,,,,False,,False
824585792,NORGES MILJØVERNFORBUND MIDT-NORGE,,,,,False,,False
824651442,NABOLAGSYOGA,www.nabolagsyoga.no,,,,False,,False
824748802,NROF AVD.VOSS,,,,,False,,False
824786232,NATURVERNFORBUNDET I HALDEN,www.naturvernforbundet.no/ostfold/halden/,halden@naturvernforbundet.no,,,False,,False
824838402,NORSK VOKALENSEMBLE,,,,,False,,False
824956502,NEDRE GRINDA VEILAG,,,,,False,,False
825165622,NMS VANDRINGSMANNEN OSLO,,,,,False,,False
825177922,NORSE CODE,,,,,False,,False
825236872,NORD VEST DACHSHUNDKLUBB,,,,,False,,False
825318402,NABOVARSEL NORGE,,,,,False,,False
825351752,NESBYGDA HISTORIELAG,,,,,False,,False
825476822,NYAWA UNITED,,,,,False,,False
825952012,NORSK FOLKEHJELP ALTA,,,,,False,,False
825999582,NEDRE MIDTUNHAUGEN GARASJELAG,,,,,False,,False
826042702,NORMISJON SAUDA,,,,,False,,False
826143142,NATTERAVNENE BJØRNAFJORDEN,,,,,False,,False
826375272,NÆRMILJØUTVALGET FOR BERG SKOLEKRETS,,,,994 53 611,False,,False
826486112,NYDALENS SANGFORENING,,,,,False,,False
826500972,NORDISK STUDENTFORENING,,,,,False,,False
826520302,NDF NORDLAND TEGNSPRÅKFORENING,,nordlandtegnsprakforening@gmail.com,,,False,,False
