organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
812759272,FARSUND SHANTYKOR,,jlundega@broadpark.no,,952 92 785,False,,False
813084392,FORENINGEN BARN I THAILAND,,,,,False,,False
813124122,FROGNER MISJONSLAG,,,,,False,,False
813146312,FLORØ FILMKLUBB,,arne.johansen@firdaposten.no,,993 64 784,False,,False
813192012,FAGFORBUNDET TEKNISK FAGFORENING OSLO,,teknisk.fagforening@gmail.com,,934 16 318,False,,False
813207052,FEMINISTENE,,aud-st@online.no,,482 34 490,False,,False
813213672,FJORDEN SANITETSFORENING I SANDEFJORD,,leder@fjordensanitetsforening.no,,915 89 512,False,,False
813280922,FAU LANDVIK SKOLE,www.grimstad.kommune.no/tjenester/barn-unge-og-familie/skole/skoler-i-grimstad/landvik-skole/rad-og-utvalg-ved-landvik-skole/foreldreradets-ar,roger.susort@nyeveier.no,,456 16 342,False,,False
813381532,FORENINGEN TIL MINNE OM PER VINJE,,,,95261372,False,,False
813429772,FAU SLETTEBAKKEN SKOLE,,,,,False,,False
813437112,FRA BÅSTAD TIL,,jenni.vereide@gmail.com,,902 13 032,False,,False
813476622,FOTOKLUBBEN OSLO/AKERSHUS,,,03000,,False,,False
813479672,FORENINGEN GABRIEL TISCHENDORFS VEI 42,,,,,False,,False
813558912,FRYD,,,,90851975,False,,False
813576252,FORENINGEN NY GENERASJON,,foreningennygenerasjon@gmail.com,,94034039,False,,False
813581922,FOLKEMUSIKKLAGET HAVBRUSEN,,,,,False,,False
813670852,FORENING FOR KLASSISK GITAR I NORGE,www.klassiskgitarforening.no,post@klassiskgitarforening.no,,988 39 522,False,,False
813702282,FRØYA HANDELSTAND,,,,,False,,False
813714272,FEMALE BUSINESS INNOVATION CONFERENCE,,,,915 92 597,False,,False
813832682,FOKUS KIRKEN,,,,,False,,False
813845032,FATLAND VEL,,kjell.rune.asmervik@gmail.com,,47336063,False,,False
813863162,FIRE AND CROSS MINISTRY,,efunkners@hotmail.com,,47353125,False,,False
814018652,FORENINGEN UNGDOM TIL VOKSEN,,,,,False,,False
814052702,FLF-MØRE OG ROMSDAL FEIERFORENING,,,,,False,,False
814077632,FÆRØY OG FÆRØYKAVLEN VELD,,hovden.christian@gmail.com,,416 99 398,False,,False
814196372,FUN TIME BIG BAND,www.funtimebigband.com,arne.h.ramstad@online.no,,928 97 835,False,,False
814209652,FLF OSLO OG AKERSHUS FEIERLAUG,,,,922 54 142,False,,False
814268802,FJELLHAMAR SKOLE FAU,www.fjellhamar.skole.lorenskog.no/index.php?pageID=245,fjellhamarskolefau@gmail.com,,,False,,False
814282082,FOLLO QUILTELAG,,,,,False,,False
814290042,"FELLESFORBUNDET, RISE BYGG, BEDRIFTSKLUBB",,risebygg.klubben@gmail.com,,91333918,False,,False
814303942,FORENINGEN FOR FORELDRERÅDET OG FAU VED ORTUN SKOLE,,,,,False,,False
814332632,FJÆRBALL,,jonn-gj@online.no,71 51 33 97,,False,,False
814335992,FORBUNDET FOR LEDELSE OG TEKNIKK,,avd045ardal@flt.no,,,False,,False
814406512,FLERKULTURELL UNGDOMSORGANISASJON I DRAMMEN,,,,479 52 110,False,,False
814412962,FORELDRERÅDET VED MØLLEBAKKEN SKOLE,,,,,False,,False
814423832,"FORBUNDET LEDELSE OG TEKNIKK, AVD.076",,avd076nord@flt.no,,,False,,False
814461432,FORNEBULANDET VEL,www.fbuvel.no,fornebulandetvel@styrerommet.no,,,False,,False
814464652,FANTASTENE,,trygvebernhardt@gmail.com,,482 20 686,False,,False
814473902,FRIENDS OF MUSIC - HWM,,erlend@havanaworldmusic.com,,952 77 882,False,,False
814756742,FOLLESE HEIMBYGDLAG,,afjellhaug@gmail.com,,,False,,False
814758222,FINSLAND HISTORIELAG,,,,,False,,False
814771032,FURNESFJORDEN KAJAKKLUBB,www.facebook.com/groups/381195631982734/,furnesfjordenkajakklubb@gmail.com,,938 10 913,False,,False
814895572,FASTTRACKCREW,,,,,False,,False
814957152,FREDRIKSTAD & SVINNDAL JAKT- OG FISKELAG,,post@pontana.no,,95061499,False,,False
814966402,FONAS FERIEHJEM GYLTE,,tove.myhren@olavthon.no,,909 73 210,False,,False
814982122,FORENINGEN FOR KRONISKE SMERTEPASIENTER AVD. VESTFOLD OG OMEGN,www.kroniskesmerter.no,fks.vestfold@kroniskesmerter.no,,94801332,False,,False
814986632,FTT OSLO SYKKELKLUBB,www.fttoslo.com,fttoslosk@gmail.com,,99350818,False,,False
815161092,FORZA ARENDAL,www.forza-arendal.no,mads_willumstad@hotmail.com,,94791442,False,,False
815194802,FOSNESVÅGEN SMÅBÅTFORENING,,,,,False,,False
815218892,FORENEDE STUDENTERS SAMMENSLUTNING AV DE GODE GANER,,,,,False,,False
815220692,FLORVÅG FAU FORENING,,,,,False,,False
815251032,FORUM FOR PLAN- OG BYGNINGSRETT,,,22 94 75 00,,False,,False
815274032,FAGERLIA HYTTEFORENING,,,,,False,,False
815280032,FEMINISTISK INITIATIV OSLO,finorge.com,fiinorge@gmail.com,,410 47 180,False,,False
815320662,FØRDIANARANE,,post@fordianarane.no,,913 96 249,False,,False
815324102,FÅVANG LØYPELAG,,haugkr@gmail.com,,902 38 068,False,,False
815344502,FORENINGEN FOR FORSKJØNNELSE AV FOLLAND GRAVSTED.,,judithjertvik@hotmail.com,71 51 21 41,915 99 511,False,,False
815351592,FORENINGEN KRINGSJAAS VENNER,,omroinas@vabb.no,38 16 92 22,91333669,False,,False
815356462,FJELLFESTIVALEN INNFJORDEN,,,,,False,,False
815356772,FORENINGEN VIVID,www.vividpostrock.no,timo@vividpostrock.no,,944 31 954,False,,False
815408292,FAUSKE KARATEKLUBB,,,,,False,,False
815414012,FLEKKEFJORD VENSTRE,,,,,False,,False
815454332,FORENINGEN KIRKEGÅRDENS VENNER,,sonja.nilsen@vkbb.no,76 13 35 06,918 16 687,False,,False
815454472,FLØDÅ BÅTLAG,,,,,False,,False
815490762,FAU - ABELVÆR OPPVEKSTSENTER,,,,,False,,False
815552342,FUREBERGHOVDEN CARAVAN RESORT VELFORENING,,,,,False,,False
815580192,FEDJEDALEN VELFORENING,,,,,False,,False
815638352,FANA DANSEGRUPPE,,,,464 70 922,False,,False
815752082,FJELLGATA VELFORENING,,,,,False,,False
815848942,FORELDRERÅDETS ARBEIDSFORENING,,,,,False,,False
815872622,FRIVILLIGHETENS HUS AUSTRÅTT,,margaret.aune@orland.kommune.no,,916 92 869,False,,False
815895312,FLAKSTAD HUSFLIDSLAG,,flakstadhusflidslag@hotmail.com,,482 23 830,False,,False
815935292,FORENTE POTER,,,,,False,,False
815968042,FORENINGEN URVATNETS VENNER,,gaute.dahl@stfk.no,,959 07 289,False,,False
816029732,FALKLOSJEN,,,,,False,,False
816030102,FORENINGEN KJØLVA,,stmsund@hotmail.com,,907 32 428,False,,False
816034442,FORENINGEN SUNDBÅTEN RAPP,,sidsel@undine.no,,99 15 54 47,False,,False
816066832,FJORDVEGEN ØST VELFORENING,,fjordvegenost@gmail.com,,,False,,False
816208912,FORENINGEN NORDEN AVD ÅLESUND,,ra-jo3@online.no,,926 08 684,False,,False
816224632,FORELDRERÅDETS ARBEIDSUTVALG VED ROMOLSLIA SKOLE,,,,,False,,False
816256992,FN-STUDENTENE I STAVANGER,www.facebook.com/UN-Students-of-Stavanger-126481687464174/timeline/,stavanger@fn-studentene.no,,,False,,False
816362482,FAU ESPIRA KUNNSKAPSBYEN BARNEHAGE,www.kunnskapsbyen.espira.no/,,,,False,,False
816375002,FLEEING IN EUROPE,,,,,False,,False
816486912,FORENINGEN AMALIE SKRAM VGS VELFERD,,,,,False,,False
816500052,FRILUFTSMUSEETS VENNER,www.friluftsmuseet.no/,fien@hotmail.no,,907 25 684,False,,False
816681812,FLF - VEST,,,,,False,,False
816748852,"FORELDREFORENINGEN VED BALLETTSKOLEN, DEN NORSKE OPERA & BALLETT",,,,,False,,False
816790182,FRIFORM KIRKENES,,,,,False,,False
816794102,FENSTAD JEGER- OG FISKEFORENING,www.fenstadjff.no,,,91135524,False,,False
816824982,FERRARI OWNERS CLUB NORWAY,www.ferrariclubnorway.no,president@ferrariclubnorway.no,,902 34 366,False,,False
816854792,FETSUND NORMISJON,fetsund.normisjon.no,,,,False,,False
816902002,FRIAKTIVITETS KVINNE FORENING,,,,,False,,False
816908132,FORSAND ROCKEKLUBB,,,,,False,,False
816934192,FRED OG DEMOKRATI FOR ALLE,,abdorfo@hotmail.com,,469 41 221,False,,False
817011462,FAU TORVBRÅTEN SKOLE,,,,,False,,False
817037682,FAU TEIE SKOLE,,,,,False,,False
817115942,FANA RUGBYKLUBB,,,,,False,,False
817120482,FAU - KIRKENES UNGDOMSSKOLE,,,,,False,,False
817151442,FELLESFORBUNDET VERKSTEDKLUBB VED VOLVO TRUCK CENTER LILLEHAMMER,,,,,False,,False
817197752,FRAMKVARTETTEN,,framkvartetten@icloud.com,,+4791716383,False,,False
817251242,FN/NATO VETERANENES FELTSKYTTERKLUBB,n3sport.no/Skyting/fn-nato,fnnato.veteranenes.feltskytterklubb@hotmail.com,92421661,,False,,False
817283632,FUNN I HAFRSFJORD,,,,947 87 019,False,,False
817291112,FAU FOLDNES SKULE,,,,,False,,False
817302432,FORENINGEN MIKROLABS,,,,,False,,False
817342442,FORENINGEN SAMSON,,,,,False,,False
817363822,FLÅÅSEN VELFORENING,,,,,False,,False
817425402,FORENINGEN HØYTORP TREFFET,,,,,False,,False
817452132,FRØYA KLATREKLUBB,www.facebook.com/groups/233806563629649,post@froyaklatreklubb.no,,46425584,False,,False
817503322,FRENDAR VIKINGLAG,,frendar.vikinglag@yahoo.com,,950 36 153,False,,False
817510922,FABELFOLK,,,,,False,,False
817598072,FROM STREET TO SCHOOL - NORGE,www.fsts.dk,fstsnorway@gmail.com,,948 33 728,False,,False
817765432,FLOSTA BOS VENNER,,,,909 54 635,False,,False
817790712,FRAMSTIG UNGDOMSLAG,,marielundaas@hotmail.no,,913 29 568,False,,False
817860192,FREDRIKSTAD PISTOLKLUBB,www.fredrikstadpk.no,fredrikstadpistolklubb@gmail.com,,90170349,False,,False
817866352,FAU GARD SKOLE,,carolinaormazabal@gmx.net,,458 53 872,False,,False
817880452,FORESSATTEFORENING FOR AVGANGSKULLET VED SSS 2018-2019,,cathi-73@online.no,,090546252,False,,False
817882692,FAU LILAND SKOLE,,,,,False,,False
817909132,FORENINGEN JULAFTEN I SANDEFJORD,,,,,False,,False
817963072,FAU MORBERGTOPPEN BHG,,,,,False,,False
817971792,FORELDRERÅDET VED EIDSVOLL VERK SKOLE,,,,,False,,False
817990312,FORELDREUTVALGET VED SKUI SKOLE,,fau.skui.skole@outlook.com,,,False,,False
818027532,FORELDREGRUPPEN OPPSAL SKOLE TRINN 2009,,,,,False,,False
818069162,FOLKEAKADEMIET DRAMMEN,www.folkeakademiet.no/index.php?pageID=170,aina.johnsen@gmail.com,,992 06 585,False,,False
818115032,FAU VEIENMARKA UNGDOMSSKOLE,,monica@brat1.com,,993 26 374,False,,False
818118422,FAU HÅRSTAD SKOLE,,,,,False,,False
818128002,FAU I RÅHOLTBRÅTAN BARNEHAGE,,,,930 29 574,False,,False
818135572,FOLKEAKADEMIET AKA - AGENDA KULTUR ARENDAL,,,,,False,,False
818160712,FAU SINGSAKER SKOLE,,line.syltern@gmail.com,,951 15 288,False,,False
818171692,FAU VALESTRAND SKULE,,kleppekristin@hotmail.com,,994 59 801,False,,False
818184522,FREDSBEVEGELSEN PÅ NESODDEN,,gud-hav@online.no,66 91 46 28,45231603,False,,False
818196342,FAU LØVENSTAD SKOLE,,fau.lovenstad.skole@gmail.com,,,False,,False
818356072,FORENING FOR ELEVFORESTILLINGER VED STIKLESTAD SKOLE,,,,,False,,False
818356722,FJELLTRIMMEN,www.fjelltrimmen.no,bnnfjelltrim@gmail.com,,918 50 333,False,,False
818395442,FORENINGSHUSET VEL,www.foreningshuset-lorenfallet.no/,foreningshuset.lorenfallet@gmail.com,,951 26 843,False,,False
818452772,FAU HESSA SKOLE,,danny_tabbara@msn.com,,951 95 106,False,,False
818520492,FAU BELLEVUE,,,,,False,,False
818595832,FORENINGEN ÅRRESTAD GRENDEHUS,,,,,False,,False
818611242,FRI GOSPEL,,,,,False,,False
818642652,FORENINGEN ØVRE TÅSEN TERRASSE 4-12,,,,,False,,False
818655622,FORELDRERÅDET STORFORSHEI SKOLE,,,,,False,,False
818673132,FORBUNDET FOR HOLISTISK PEDAGOGIKK,,,,,False,,False
818681712,FENGSELETS BEDRIFTSIDRETTSLAG,,kjellfridr74@gmail.com,,958 93 820,False,,False
818721242,FORELDRERÅDET VED TRØMBORG SKOLE,,,,,False,,False
818745982,FORENINGEN-ØX,,bguderud@gmail.com,,907 22 312,False,,False
818776152,FARSUND OG LYNGDAL TEMPOKLUBB,www.tempoklubben.com/Lokalavdelinger/Farsund_Lyngdal/Farsund_Lyngdal.htm,ernst.hansen@live.no,,936 16 875,False,,False
818798792,FRYDENBERG FAU,,sh@utdanningsnytt.no,,904 09 640,False,,False
818838522,FAU SKIBOTN SKOLE,,,,,False,,False
818869002,FORTIDSMINNEFORENINGEN - BJØRNAFJORDEN LOKALLAG,,,,,False,,False
818892012,FIDES BEDRIFTSIDRETTSLAG,,,,,False,,False
818900872,FAU HØGÅS,,fauhogaas@gmail.com,,,False,,False
818952082,FUGLARINDA VELFORENING,,,,,False,,False
818956142,FAU MOGREINA SKOLE,,,,,False,,False
818958102,FORENINGEN FAU FOSSEN SKOLE,,,,,False,,False
818990642,FAU TRÆLEBORG SKOLE,,treleborg.skole@tonsberg.kommune.no,33 34 81 30,,False,,False
819016852,FAU HEMPA SKOLE,,,,,False,,False
819028052,FORENINGEN FOR FRIE SOSIALE MEDIER,snabeltann.no,,,,False,,False
819043922,FAU SKRANEVATNET SKOLE,,,,,False,,False
819061912,FORENINGEN SANDEFJORD H M S,,,,,False,,False
819085552,FAU VED LESJA SKULE,,trude.tokle@yahoo.no,,952 52 362,False,,False
819096392,"FORSVARETS SENIORFORBUND, AVDELING HORTEN",,trondnauf@hotmail.com,,930 96 902,False,,False
819097542,FOSHEIM SÆTER HYTTEGREND II VELFORENING,,lars.skar@gmail.com,,954 30 126,False,,False
819129452,FINNMARK EKSPEDITØRFORENING,,,,,False,,False
819159262,FÅVANG NÆRING OG VELFORENING,,,,906 55 904,False,,False
819192332,FORENINGEN KULT,,astrid.bjonness@outlook.com,,476 56 548,False,,False
819222142,FOLKEAKADEMIET TIME,,,,,False,,False
819251762,FØRLAND AIRSOFT OG PAINTBALL,,,,,False,,False
819255482,FORENINGEN KILBRYGGA,,steinar.nielsen@online.no,,,False,,False
819262152,"FAU VED KIRKEVOLL SKOLE, RE KOMMUNE",,,,,False,,False
819278962,FORENINGEN NORDEN INDRE ØSTFOLD,,,,922 40 909,False,,False
819290172,FAU LØREN SKOLE,,,,,False,,False
819298602,FAUSTINO MESSINGENSEMBLE,,,,,False,,False
819322112,FORENINGEN FOR VELFERD VED ØRJE TOLLSTED,,,,,False,,False
819368732,FJORD CLASSICS VENNER,,viviannbjorge@gmail.com,,402 01 792,False,,False
819371032,FJON FRÅ FJELL TIL FJORD,,,,,False,,False
819379122,FIFA VEST MOLDE,,per.gjerde07@gmail.com,,982 33 123,False,,False
819386102,FORENINGEN BYGDEFOLKETS DAG MISVÆR,,,,,False,,False
819395772,FFSF,,,,,False,,False
819458502,FROSKEN TEATER,,,,,False,,False
819497982,FLATBERG - GRØNSETH VEGFORENING,,stig.olav.forseth@hotmail.com,,907 16 404,False,,False
819513872,FLOSTA HAGELAG,,,,,False,,False
819522642,FJÆREIDE VELFORENING,,,,,False,,False
819540322,FORENINGEN GT-SARA,,,,,False,,False
819540802,FLT - FORBUNDET FOR LEDELSE OG TEKNIKK AVD. 33 SKIEN,www.flt.no,fltskien@gmail.com,23 06 10 28,,False,,False
819671842,FORENINGEN TRYGGERE RUSPOLITIKK TRØNDELAG,,,,,False,,False
819702322,FAU RØYSE,,,,,False,,False
819749302,FRAMO FLATØY BIL OG BÅT KLUBB,,,,,False,,False
819749582,FOSSØY VEL,,,,,False,,False
819766452,FYKSE GRENDAUTVAL,,,,,False,,False
819853592,FROSTA BRANNFORENING,,,,454 17 722,False,,False
819886512,"FAU, THUNE SKOLE",,,,,False,,False
819934932,FLEKKEFJORD SENTERPARTI,,,,,False,,False
819973962,FELLESFORBUNDET BEDRIFTSKLUBB VED FLOKK RØROS,,,,,False,,False
819994862,FORENING FOR ØKONOMISK STØTTE TIL FATTIGE I VIETNAM,,,,,False,,False
820016882,FLERKULTURELL KVINNEFORENING,,,,,False,,False
820051092,FORWARD IN FAITH CHURCH INTERNATION,,,,46841173,False,,False
820122062,FAU SKJOLD SKOLE,,,,,False,,False
820133102,FORENINGEN SØRHAUGEN VEILAG,,sorhaugen.veilagsforening@gmail.com,,913 36 615,False,,False
820136322,FRITIDSKLUBBEN HVST,,,,,False,,False
820141792,FRITIDSKLUBBEN LERØY NORWAY SEAFOODS STAMSUND,,odd-are@online.no,,,False,,False
820165012,FAU JENDEM SKOLE,,,,,False,,False
820171462,FLEKKERØY DYKKERKLUBB,,,,,False,,False
820234162,FAU STORTANGEN SKOLE,,,,,False,,False
820243382,FLEKKEFJORD SKILAG,,,,,False,,False
820288742,FORENINGEN AV BINGO / LOTTERIER,,,,,False,,False
820293142,FORENINGEN FAU KONGSVINGER UNGDOMSSKOLE,,fau.kusk@gmail.com,,,False,,False
820316452,FUREDALEN SKISKOLE,furedalenskiskole.no,furedalen@skifremme.no,,,False,,False
820343972,FORFATTERFORBUNDET,,,,,False,13.0,False
820404122,FORENINGEN FORTELLINGENS KRAFT,,,,,False,,False
820421442,FORENINGEN C4C,,norwayindiabikeathon@gmail.com,,920 87 948,False,,False
820438922,FAU TIURLEIKEN,,,,,False,,False
820452682,FORENINGEN FORELDRERÅD / FAU BRANDSFJORD SKOLE,,,,,False,,False
820469062,FØYNLAND VEL,www.foynlandvel.no,post@foynlandvel.no,,,False,,False
820510992,FROSTA FRP,,,,,False,,False
820527232,FORENINGEN LOSSKØYTA SONGVAAR,,,,,False,,False
820622022,FAU SAGVÅG SKULE,,,,,False,,False
820628292,FADDERSTYRET PRODUKTDESIGN BACHELOR KJELLER,,tonje_bo@icloud.com,,415 43 259,False,,False
820630122,FROSTKLANG,,,,95024461,False,,False
820658442,FORENINGEN HOLSKOGKILEN BÅTLAG,,willy.droscher@gmail.com,,905 81 799,False,,False
820730992,FORELDRERÅDETS ARBEIDSUTVALG (FAU) GAUSEL SKOLE,www.miniskole.no/gausel,,,,False,,False
820736052,FISH & SHIPS,,,,,False,,False
820750292,FAU NORDKJOSBOTN SKOLE,,,,,False,,False
820754662,FUG TØNSBERG (FORELDREUTVALGET FOR GRUNNOPPLÆRING I TØNSBERG),,,,,False,,False
820767322,FINSLAND 17. MAI-KOMITE.,www.facebook.com/17-mai-i-Finsland-Songdalen-kommune-657093557816210/,,,,False,,False
820794192,FLINTHEISETERVEIEN,,,,,False,,False
820817052,FAU ENGER SKOLE,,,,,False,,False
820826302,FAU MIDTBYGDA OPPVEKSTSENTER,,,,,False,,False
820859952,FINANSFORBUNDET DNB,,,,,False,,False
820886372,FJELLSTADVEGEN VEGLAG,,p-halv@online.no,,952 92 851,False,,False
820956982,FRIENDS SPORTS CLUB,www.friendssportsclub.no,epost.fsc@gmail.com,,,False,,False
820993012,FAU CHRISTI KRYBBE SKOLER,,espensndvn@gmail.com,,934 80 994,False,,False
821004772,FAU TISLEGÅRD UNGDOMSSKOLE,,,,,False,,False
821053552,FILIPPINERFORRENINGEN BØMLO/STORD,,l-ersla@online.no,,98253951,False,,False
821058392,FINNEID VEL,,anjahanssen@yahoo.no,,,False,,False
821102502,FORENINGEN NORDEN FOLLO,,hanne.k.heum@gmail.com,,+4795012048,False,,False
821148472,FORENINGEN DØRNBERGERHUSETS VENNER,,,,,False,,False
821155142,FRISVOLDSKOGEN VELFORENING,,,,,False,,False
821183782,FLYGER FORENING BRISTOW (FFB),,,,,False,,False
821185122,FORENINGEN SETERNES VENNER,,,,,False,,False
821246172,FORENINGEN FOR FATTIGDOMSBEKJEMPELSE,,,,,False,,False
821263662,FURUMOEN BOLIGFELT,,,,,False,,False
821275822,FJELLSIDEVEGEN VEL,,,,,False,,False
821316952,FJELLREGIONENS KULTURFORENING,,,,,False,,False
821391792,FIKTIVT FORLAG,,,,,False,,False
821407052,FUNKSJONÆRKLUBBEN SNN BODØ,,,,,False,,False
821429242,FEMTE,www.femteproduksjoner.no,,,,False,,False
821460042,FAU BERGSENG SKOLE,,,,,False,,False
821564042,FORENINGEN DAMÅSVEIEN VANN OG AVLØP,,,,,False,,False
821569672,FORENINGEN SOLBAKKEN AUKRA,,inge.sandnes@gmail.com,,951 24 827,False,,False
821584922,FOLKETS PARTI PORSGRUNN,,johanome@hotmail.com,,913 59 786,False,,False
821587832,FORELDRERÅDET VED LØKEN SKOLE,,,,,False,,False
821617162,FUSK 2004C,,,,,False,,False
821643082,FAU ESPIRA ROMHOLT,,kine.therese@live.no,,452 95 625,False,,False
821643562,FAU GULLFJORDUNGEN SKULE,,,,,False,,False
821733782,FAU VEIAVANGEN UNGDOMSSKOLE,,kristin.lie@mindworks.no,,994 49 857,False,,False
821755212,FOLKETS PARTI FNB SANDNES,www.neitilmerbompenger.no/sandnes/,johnhov52@gmail.com,,,False,,False
821764262,FILIPPINSK NORSK KULTUR FORENING,,,,,False,,False
821764602,FAU BAKKETOPPEN BARNEHAGE,,fau.bakketoppen.barnehage@gmail.com,,,False,,False
821786312,FAU NORDHUS SKOLE,,,,,False,,False
821793742,FELLESVEIEN HØYDEN,,,,,False,,False
821797942,FÅBROPARKEN GÅRDEIERFORENING,,,,,False,,False
821798892,FJORDEN FOR ALLE,,,,46682185,False,,False
821816092,FAU VAULEN SKOLE,,,,,False,,False
821839432,FORELDRERÅDETS ARBEIDSUTVALG (FAU) - VESTÅSEN SKOLE,,,,,False,,False
821896282,FORENINGEN BODØ SYSTEMTOMT,,,,,False,,False
821954452,FANAJENTENE 2021,,,,,False,,False
822026842,FAU TØRVIKBYGD SKULE,,,,,False,,False
822059392,FJELLMANNSLØYPAS VENNER,,,,,False,,False
822061532,FOTBALL ANYONE?,fotballanyone.no,fotballanyone@gmail.com,,950 00 679,False,,False
822100422,FAU VED FJELL UNGDOMSSKULE,,hendrik.sandanger@gmail.com,,412 53 668,False,,False
822106102,FJELLRO GARASJELAG,,,,,False,,False
822134122,FRESVIK SKYTTARLAG,,,,,False,,False
822136702,FRESVIK UNGDOMSLAG,,,,,False,,False
822145442,FORENINGEN BERGEN KJØTT,,,,,False,,False
822155332,FJORDANE BIRØKTARLAG,,svein_nodseth@hotmail.com,,478 83 744,False,,False
822159702,FS PERSONAL,,may.inger.aamlid.odeskaug@nav.no,,413 81 557,False,,False
822171532,FAU LOAR BARNEHAGE,,,,,False,,False
822235042,FRØYSLAND VASSVERK,,,,,False,,False
822236782,FIMPIMA NORGE,,,,,False,,False
822244912,FORELDRERÅDET LEIKNES SKULE,,,,,False,,False
822255272,FARMANN BÅTLAG,,,,,False,,False
822302572,FORENINGEN NORBORG FLEIRBRUKSHALL,,,,,False,6.0,False
822312292,FAU MYRE SKOLE,,,,,False,,False
822340822,FORELDRERÅDET FAU VED STØREN BARNESKOLE,,anne.g.leraand@hotmail.com,,988 07 290,False,,False
822369642,FAU ISLAMSKOLE BÆRUM,,,,,False,,False
822376282,FRON TREKKSPILLKLUBB,,ola-midt@online.no,,917 90 011,False,,False
822394272,FJELLREVEN 4H,,,,,False,,False
822425852,FORENINGEN BAKKENMANNSCHAFT,,,,,False,,False
822550142,FORENINGEN - FAU - MYSEN SKOLE,www.io.kommune.no/tjenester/skole-og-utdanning/alle-grunnskoler/mysen-skole/,ttaftoe@gmail.com,,464 65 556,False,,False
822558062,FERNANDA NISSEN SKOLEKOR,,,,,False,,False
822635652,FREDHEIM BEDEHUSFORENING,,,,,False,,False
822645372,FAU BJØRNEMYR BARNEHAGE,,,,,False,,False
822647022,FAU VED STAVERN SKOLE,,,,,False,,False
822745482,FORENING AV TIDLIGERE KONSENTRASJONSLEIR FANGER FRA BOSNIA OG HERCEGOVINA 1992- 1995 I NORGE,,,,,False,,False
822824692,FAU LINDERUD SKOLES VENNER,,,,,False,,False
822841562,FREDRIKSTAD MUSIKKLTEMPEL,,,,,False,,False
822901212,FINNØY SAU OG GEIT,,,,,False,,False
822908152,FORENINGEN FOLKNESET,,,,,False,,False
822969992,FAU HEDRUM BARNESKOLE,,,,,False,,False
822985432,FAU SØRE FUSA SKULE,,,,,False,,False
822991602,FORRETNINGSNETTVERKET I ASKER,,,,,False,,False
823049862,FOLLDAL BRANN OG REDNINGSFORENING,,,,,False,,False
