organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
820848462,OCTOBER ATELIER,,,,,False,,False
820888472,OROMO MORSMÅL OG KULTURSKOLE FORENING I BERGEN,,jetitti@yahoo.com,,469 13 253,False,,False
821553482,ODAL ROLLESPILL KLUBB (ORK),,,,,False,,False
821632072,OSLO KLATRING,,,,921 61 240,False,,False
821632412,OSLO IDEOLOGY LAB,,,,,False,,False
821675952,OSLOFJORDEN SEILKLUBB,,,,,False,,False
821770122,OSTERØYHJELPEN,,,,,False,,False
822162282,ODAL ENSPIRE,,,,,False,,False
822260632,OSEN SENIORDANS,,,,,False,,False
822342752,OPPLYSNINGSKONTORET FOR TERRENGSYKLING,,,,,False,,False
822536972,ORKANGER SENTRUMSFORENING,www.orkangersentrum.no,post@orkangersentrum.no,,,False,,False
822639372,OPPEGÅRD FILEATELISTKLUBB,,rodfoss@live.no,,450 31 110,False,,False
823213352,ODALEN SJØMERKEFORENING,,,,,False,,False
823422202,ONSDAGSKAFFEN,,,,,False,,False
823486472,OVERHALLA BRIDGEKLUBB,,,,,False,,False
823634072,OS WAKEBOARD KLUBB,,,,,False,,False
823990642,OSLO BARN HUNT,,oslobarnhunt@gmail.com,,911 76 234,False,,False
824519072,OPPSTADBAKKEN INFO,,,,,False,,False
824742812,OLTEDAL UNGDOMSKLUBB,,,,,False,,False
824759782,OPPDAL SOSIALISTISK VENSTREPARTI,,,,,False,,False
825205772,OSLO GUIDEKURS,osloguidekurs.no,info@osloguidekurs.no,91 34 49 60,917 53 797,False,,False
825545042,ORØYA,,,,,False,,False
825552162,OFFROAD TOURING CLUB,,,,,False,,False
825809392,OKYF,,,,,False,,False
825852352,OLGA-KIOSKEN,,,,,False,,False
826016612,"OPERATIVT LEDERFORUM - OLF - OSLO, ASKER OG BÆRUM",,,,,False,,False
826201932,ODDS BALLKLUBB KVINNER,www.oddkvinner.no,post@oddkvinner.no,,97650656,False,21.0,False
826639512,OBITER DICTUM,www.obiterdictum.org,redaktor@obiterdictum.org,,,False,,False
826686472,OMVIK STAMPE- OG KVEDNALAG,,,,,False,,False
826710322,ODDLI VELFORENING,,stian.baksvaer@gmail.com,,911 22 167,False,,False
827270792,OPUS KAMMERFILHARMONI,,,,,False,,False
827594032,OLSBORGMOEN VEL,,,,,False,,False
827991902,OPPLANDENE HANDBOGELAUG,,,,,False,,False
828011812,OTRA BIRØKTERLAG,,,,,False,,False
828039202,OSEN TAE KWON DO KLUBB,,,,,False,,False
828067362,OSLO SOSIALISTISKE STUDENTER,,,,,False,,False
828188712,OLMANNGJERDET VEL,,,,,False,,False
828344722,ORGELKLUBBEN MAREN MARGRETHE,,,,,False,,False
828420402,OSLO OG AKERSHUS REGIONALE BEDRIFTSIDRETTSLAG,,oa@bedriftsidretten.no,,91177809,False,,False
829098482,ONSDAGSKLUBBEN,,,,,False,,False
829207052,OSEBERG VIKINGLAG,www.facebook.com/Oseberg-Vikinglag-102961348304440/,osebergvikinglag@gmail.com,,975 98 273,False,,False
829335832,OMC STAVANGER,,,,,False,,False
829530082,OLDERØY NORD BRYGGEEIERLAG,,,,,False,,False
829694832,OBNOXIOUS,,,,,False,,False
829892472,OSS HJERNESKADA IMELLOM,hjernensprer.no,mattis@hjernensprer.no,,920 35 218,False,,False
830301542,OSTUNET VELFORENING,,,,,False,,False
830587152,OPPDALSTOPPEN VVA,,,,,False,,False
830677542,OPPLYSNING OM KOSTHOLD OG MATFRIHET,,,,,False,,False
830700382,ODIN MASKIN TIPPELAG,,,,,False,,False
830838392,OPERON,,biotek.ntnu@gmail.com,,,False,,False
830998462,ORGANISASJONEN FOR SKOGKURSINSTRUKTØRAR,,,,,False,,False
831338652,ORKESTERET MUDROCK,,,,,False,,False
831845872,OUTSMART,,,,,False,,True
832175382,O-TRAVELCLUB,,,,,False,,False
832209732,OSLO CHRISTIAN ASSEMBLY,,,,,False,,False
832251852,OUTCAST MOTOR,,outcastmotor.trondheim@gmail.com,,,False,,False
832699772,ORSTAD VELFORENING,,,,,False,,False
832711772,OKT - OPPLÆRINGSKONTORENE I TELEMARK,,,,,False,,False
832734802,OSLO VEST TAEKWON-DO KLUBB,,,,,False,,False
833001442,OPERASJON FIRKLØVER,,,,,False,,False
833075462,OSLO BADSTUKOR,,,,,False,,False
833258222,OTTA FRISBEEGOLF,,,,,False,,False
833260332,OVERVIK VELFORENING,,,,,False,,False
833348442,ODDA 4H,,,,,False,,False
833398822,OPPEN VEST GRENDELAG,,,,,False,,False
833437682,OSTEREIDET 4H,,,,,False,,False
833716182,OSKALIID SIIDA,,,,,False,,False
833969722,OPSAL SKOLEHUS VEL,,s-tufte@online.no,,951 07 980,False,,False
834324962,OMPAGIRLS,,,,,False,,False
834550962,OLD TIME BASTARDS MC,,,,,False,,False
834587572,OSLO SIGN SING (OSS),,,,,False,,False
834600722,OTS KLUBBEN,,,,,False,,False
834903172,OVER TERSKELEN,,tlfolvik@gmail.com,,920 60 544,False,,False
834937212,OSLO OPEN SPEEDCUBING,,,,,False,,False
835151522,ORMÅSEN ESPORT KLUBB,,,,,False,,False
835205312,ORKDAL BRIDGEKLUBB,,,,,False,,False
835222152,"OPSTADVEIEN 20, OPSTADVEIEN 22, OPSTADVEIEN 22A, OPSTADVEIEN 24 OG OPSTADVEIEN 26 VEILAG.",,,,,False,,False
838971652,OS SANITETSFORENING,www.saniteten.no,post@saniteten.no,56 30 04 35,,False,8.0,False
859419712,OPPDAL NÆRINGSFORENING,www/oppdal.com,post@oppdal.com,72 40 42 40,,True,,False
866689342,OPPLÆRINGSKONTORET FOR TØMRERFAGET,,oft@oft.no,22 38 00 36,,False,9.0,False
869597422,OPPDAL SAU OG GEIT,,mikalgor@oppdal.com,,986 21 202,False,,False
871018022,OSEN VILTSTELLOMRÅDE,,,,,False,,False
871253552,ONSØ MUSIKFORENING,,,,905 12 162,False,,False
871257582,OPPEGÅRD JANITSJAR,www.oppegardjanitsjar.no,oppegardjanitsjar@gmail.com,,930 94 321,False,,False
871287422,OSLO FOLKEAKADEMI,www.fal.no,berit.mykland@vofo.no,23 13 51 14,48224598,False,,False
871358842,OS HUSFLIDSLAG,,solvi_erdal@hotmail.com,,926 44 839,False,,False
871361592,OPPLÆRINGSKONTORET FOR NORDHORDLAND,,,56 34 17 30,,False,,False
871381402,ORKELSJØVEGEN,,orkelsjovegen@oppdal.com,,91339895,False,,False
871437122,OSLO ARKITEKTFORENING,www.arkitektforbundet.no/oaf/,oaf@arkitektur.no,,932 10 639,False,,False
874249122,OPPLÆRINGSKONTORET FOR SUNNHORDLAND,,post@suo.no,53 47 24 60,908 62 240,False,,False
874268682,OPPDAL MANNSKOR,,,,90027837,False,,False
874338192,OSLO HUSFLIDSLAG,www.oslohusflid.no,info@oslohusflid.no,,908 73 566,False,,False
874477192,ODDA FOTBALL KLUBB,oddafk.no,leder@oddafk.no,,40232496,False,,False
875436422,ODDA JAKT OG FISKELAG,,,53 64 21 15,,False,,False
875473212,OPPEGÅRD BÅTFORENING,www.oppegaard-baatforening.no,kasserer@oppegaard-baatforening.no,,905 10 119,False,,False
875694162,OPPLÆRINGSKONTORET FOR SNEKKERFAG I NORD-GUDBRANDSDAL,,,,91327750,False,,False
876282682,OSLO ARBEIDERPARTIS BYSTYREGRUPPE,,andreas.halse@oslobystyre.no,23 46 19 11,450 22 745,False,5.0,False
876505312,OPPLÆRINGSKONTORET FOR SALGS- OG MATBRANSJEN,www.k-o-m.no,,,,False,8.0,False
877252892,OSLOSTUDENTENES IDRETTSKLUBB,www.osi.no,daglig-leder@osi.no,,93688259,False,,False
877273512,OSLO DISTRIKTS KONDUKTØRFORENING AVD 15 AV NJF,,leder@odkf.no,,938 61 757,False,,False
878642422,OPPLÆRINGSKONTORET FOR ANLEGG - OG BERGFAGENE I MØRE OG ROMSDAL,www.okab.no,espen.wicken@mef.no,71 25 11 11,91164135,False,,False
879155932,OMNITREE ANSATTES FORENING (OAF),,,38 04 44 00,,False,,False
879527082,OTTERØY MUSIKKORPS,,,,,False,,False
879659442,ODDERSJAA SSK,www.oddersjaa.no,tor.mjaaland@gmail.com,,98248500,False,,False
880405292,OM SÅ KOR,,tore.martinsen@varanger-kraft.no,78 95 46 37,98288034,False,,False
880460722,OSLO SYMFONIORKESTER,www.oslosymfoniorkester.no,,,,False,,False
881873222,OPPLÆRINGSKONTORET FOR DESIGN & HÅNDVERK,www.odhtv.no,siv@odhtv.no,,909 16 004,False,8.0,False
882083942,OSLO OPEN,www.osloopen.no,info@osloopen.no,,997 72 534,False,,False
882193012,ODDRANE SUPPORTERKLUBB,www.oddrane.no,post@oddrane.no,,988 21 634,False,,True
882544052,OPPSAL VEL,,eobrand@online.no,22 27 39 66,,False,,False
883466152,OSLO SKYTTERKRETS,www.skyting.no/kretser/oslo/,oslo-skytterkrets@nif.idrett.no,,,False,,False
883489632,OTTO RUGESVEI 5,,,,,False,,False
883574702,ODDA SKYTTARLAG,odda.skytterlag.no/,odda@skytterlag.no,,975 58 420,False,,False
883669592,OSLO KRETS AV NORGES KFUK-KFUM SPEIDERE,www.oslokrets.no,kontor@oslokrets.no,,403 23 333,False,,False
883814932,OSLO VEST ROTARY KLUBB,oslovest.rotary.no,britt.h.trondsen@gmail.com,,918 32 738,False,,False
883902122,OSLO JUVENTE,juvente.no,oslo@juvente.no,23 21 45 50,,False,,False
884031052,ODDA ORIENTERINGSLAG,oddaolag.no,ottareide75@gmail.com,,90067577,False,,False
884040752,OSLO ØSTRE SPORTSSKYTTERE,www.oslomsl.no,mail@havardlarsen.net,,93081013,False,,False
884101972,OGNA SKULEKORPS,,,,95080881,False,,False
884234492,OMEGA VERKSTED,www.omegav.ntnu.no,omegav@omegav.ntnu.no,73 59 44 26,,False,,False
884397952,OSLO UNIVERSITETSSYKEHUS HF BEDRIFTSIDRETTSLAG (OUS BIL),ousbil.no,idrett@ous-hf.no,,,False,,False
884589622,OSLOOMRÅDETS VILTMÅLKLUBB,idrett.speaker.no/Organisation.asp?id=64766,knut.lium@gmail.com,90 66 69 45,917 47 244,False,,False
885004822,OSLO SPORTSFISKERE,www.oslosportsfiskere.no,post@oslosportsfiskere.no,,,False,,False
885170102,OSLO OG OMEGN STUDIEFOND,,,,92602981,False,,False
885286402,OPPDAL KLATRE- OG FJELLSPORTKLUBB,,rune@vpg.no,90953961,91569205,False,9.0,False
885586902,OGADEN VELFERD FORENING,,ogadenvelferdforening1984@gmail.com,45 54 76 43,489 27 717,False,,False
886084382,OSLO VOLLEY,oslovolley.no,styreleder@oslovolley.no,,,False,41.0,False
886272642,ODAL FRAMLAG,,msolum83@gmail.com,,469 60 031,False,,False
887189102,OLJESELSKAPENES ERSTATNINGSORDNING TIL FISKERE,,firmapost@olf.no,51 84 65 00,,False,,False
887633762,OUTLAWS MC OSLO,,,,90246495,False,,False
887798052,OSLO VIKINGS AMERIKANSK FOTBALLKLUB,www.oslovikings.com,kladderud@oslovikings.com,,917 25 959,False,,False
887803382,OVERSEAS PAKISTANI WOMEN NETWORK NORWAY,,,,41575284,False,,False
888294902,OSLO ALNA ROTARY KLUBB,,,63 87 79 42,,False,,False
888528032,OTTEID VANNVERK,,,,,False,,False
888755462,ODALSLAGET,,svein.kristoffersen@chello.no,22 30 3093,97975870,False,,False
888907882,ODD FELLOW LOGE NR. 71 ØYFJELL,,,,,False,,False
888947892,ODD FELLOW LEIR NR. 3 PATRIA,www.oddfellow.no,,55 60 40 40,,False,,False
889035722,ODD FELLOW LOGE NR. 112 HØYEVARDE,www.oddfellow.no,,52 85 31 73,,False,,False
889100672,ODD FELLOW LOGE NR. 35 HEIDMORK,www.oddfellow.no,,,,False,,False
889232072,ODD FELLOW LOGE NR. 47 GRENMAR,www.oddfellow.no,sigve.tengs@gmail.com,,926 22 470,False,,False
889314362,OVERVEKTSFORENINGEN,,post@overvektsforeningen.no,72 56 91 41,,False,,False
889383402,OLDERBAKKEN IDRETTSLAG,idrett.speaker.no/organisation.asp?id=28047,arnthugolarsen@yahoo.no,,97172192,False,,False
889396962,OSEN GRENDEUTVALG,,weronica_89@hotmail.com,,976 12 321,False,,False
889419512,ODD FELLOW LOGE NR 89 SKAGERAK,,,,,False,,False
889559942,OSLO SOMALISK FORENING,,,,,False,,False
889733462,ORRE BYGDEUNGDOMSLAG,,lederorrebu@gmail.com,,,False,,False
889783842,OSLO REDERIFORENING,,tom@kleppesto.no,22 33 57 00,48144000,False,,False
889859342,OPDAL UNGDOMSLAG,,leiar@grendatun.com,,908 66 577,False,,False
889965452,OPP OG GÅ RINGERIKE,,birgolse@online.no,32 14 06 44,930 56 191,False,,False
890012272,OPPLAND RYTTERKRETS,www.rytter.no/rytterkretser/oppland-rytterkrets/,lenemariii@gmail.com,,48079868,False,,False
890324452,OSLO SPORTSDYKKEKLUBB,www.osdk.net,styre@osdk.net,,,False,,False
890780512,OLDERVIK VEL,,,77 69 19 75,,False,,False
891068832,OCEAN INDUSTRY FORUM OSLOFJORD,www.maritimt-forum.no,tom.kleppesto@maritimt-forum.no,22 33 57 00,,False,,False
891074182,OSLOGRUPPEN AV ANTROPOSOFISK SELSKAP I NORGE,www.oslogruppen.no,post@oslogruppen.no,22 46 03 74,,False,,False
891505922,OPPFORUNG,,lrand-r@online.no,73 93 14 86,952 37 300,False,,False
891774192,OSTERØY SENIORUNIVERSITET,,bedammen@gmail.com,,993 61 561,False,,False
892074992,OSLO VEST PARKINSONFORENING,,irwia12@gmail.com,,916 17 554,False,,False
892151652,OSLO BRASS BAND,www.oslobrassband.no,oslobrassband@gmail.com,,476 69 660,False,,False
892190372,OSM FUNKSJONÆRLAGET KRISTIANSAND,,osm.krs@osm.no,38 04 12 00,99496170,False,,False
892268002,OPPDAL BRIDGEKLUBB,,torstein.eggan@oppdal.com,,+4741333584,False,,False
892523622,ODD FELLOW SIRIUSPROSJEKT UNN SYKEHUS TROMSØ,,,,,False,,False
892763992,O-FESTIVALALLIANSEN,www.o-festivalen.com,,,,False,,False
893200932,ORMELET VEL,,,,,False,,False
893304592,ODD FELLOW LOGE NR. 80 DRIVA,www.oddfellow.no,,,,False,,False
893379312,OPPLÆRINGSKONTORET FOR BIL- OG TRANSPORTFAG I TRØNDELAG,www.okbt.no,okbt@okbt.no,95 02 22 00,971 72 254,False,,False
893435522,ORGANISASJON BURUNDI - NORGE,www.burundi-norway.org,epost@burundi-norway.org,51 11 23 58,463 73 397,False,,False
893548262,OLDERSKOG IDRETTSLAG,,jan.erling.saue@flexit.no,,959 37 219,False,,False
893586822,OTTADALEN LOKALLAG AV NORGES BLINDEFORBUND,,oppland@blindeforbundet.no,61 17 80 65,,False,,False
893616152,ODDAVOLLEY,,hegesandsta@live.no,,412 98 229,False,,False
893767312,OS KOBUDOKAN KARATEKLUBB,,oskarateklubb@outlook.com,,994 60 925,False,,False
893771352,ORKLAND YTRE SKYTTERLAG,,orkland-ytre@skytterlag.no,,414 94 492,False,,False
893818472,OSLOJOLLE KLUBBEN BUNDUS,,agein@online.no,66 80 74 57,91687495,False,,False
893894802,OS TURLAG,os.dnt.no,os.turlag@dnt.no,,922 52 708,False,,False
893906142,ODD FELLOW LOGE 113 FLÅVÆR,www.oddfellow.no,thoybakk@online.no,,,False,,False
894046872,OSDALSVEIEN VEL,,,62 46 72 73,90745076,False,,False
894054972,OSLO OG AKERSHUS KANINAVLSFORENING,home.no.net/oslokaf/,oslokaf@start.no,,934 18 002,False,,False
894111402,OSEBAKKEN VELFORENING,osebakkenvel.no,osebakken@hotmail.com,,950 62 166,False,,False
894419962,OSLO BASKETBALLKLUBB,www.oslobasket.no,knut.meltzer@gmail.com,,90655114,False,,False
894856742,OS SENIORUNIVERSITET,ossenioruniversitet.no,marhaav51@gmail.com,,452 67 174,False,,False
894894512,ORSTAD VELLAG,www.facebook.com/groups/OrstadVel,orstadvel@gmail.com,,,False,,False
894977922,OPERANORGE,www.operanorge.no,kari.eikli@operaen.no,,47915112,False,,False
894985402,OFOTEN FUGLEHUNDKLUBB,ofotenfuglehundklubb.no,post@ofotenfuglehundklubb.no,,913 91 528,False,,False
895212652,OSLOFJORD TRIATLON,www.oslofjordtri.no,oslofjordtri@gmail.com,,909 88 940,False,,False
895338222,OSLO SIPALKI KLUBB,www.sipalki.no,sipalki@sipalki.no,,,False,,False
895603872,OSLO LOKALLAG AV LANDSLAGET FOR OFFENTLIGE PENSJONISTER,,loposlo@online.no,22 33 00 22,91158978,False,,False
895728802,OLDERHAMNA BÅTHAVN,,post@olderhamna.no,,905 50 001,False,,False
895845302,OGADEN YOUTH AND STUDENT UNION- OYSU,,,,,False,,False
895872482,ODONTOLOGFORENINGEN I TROMSØ,,oftromso@gmail.com,,,False,,False
896018922,OPERAENS VENNER OSLO,www.operavenn.no,kontakt@operavenn.no,22 44 06 71,,False,,False
896090402,ORGANISASJONEN ATROP STØTTE & ETTERVERNSENTER,www.atrop.no,post@atrop.no,,997 98 998,False,12.0,False
896175572,ORRE SANITETSFORENING,,o.wiig@online.no,,971 01 537,False,,False
896296752,OPTIMISTENE,,arne.sola@lyse.net,51 41 86 96,91645144,False,,False
896426982,OLDERDALEN IDRETTSKLUBB,www.olderdalenik.no,olderdalenidrettsklubb@gmail.com,,90932846,False,,False
896478672,OSLO JAMMERKOR,www.jammerkoret.no,post@jammerkoret.no,,,False,,False
896481142,ODAL FOTOKLUBB,www.odalfotoklubb.no,odalfotoklubb@gmail.com,,470 60 352,False,,False
896539582,OSLO FROSKEMANNSKLUBB,,,,984 26 312,False,,False
896643762,OPPEGÅRD SKYTTERLAG,www.oppegaard-sl.org/,sommerlyst@gmail.com,,,False,,False
896702092,ORD I GRENSELAND,ordigrenseland.no,wiggo@ordigrenseland.no,,905 57 160,False,,False
896744542,OTTA PÅPP & RÅKK,,arne.c.m@online.no,61 23 17 61,911 87 035,False,,False
896822462,ODD FELLOW LOGE NR. 69 SANKT OLAV,www.oddfellow.no,,,,False,,False
896986732,OSLO JERNBANEPENSJONISTERS FORENING,,,24 10 26 65,,False,,False
897298562,ODD FELLOW LOGE 135 MÆRDØ,oddfellow.no,of135om@oddfellow.no,,90905027,False,,False
897399202,ORKESTER INNLANDET,,,,,False,,False
897409712,OLSGAARD ATELIERFELLESSKAP,,,,97501967,False,,False
897456192,ODD FELLOW LOGE NR. 41 SKAULEN,,,,,False,,False
897584492,OFTENES VELFORENING,,,,,False,,False
897921782,OLANDSVEGEN,,,,922 65 117,False,,False
897940922,ORGANISASJONEN AMATØREN,www.amatoren.no,styret@amatoren.no,,,False,,False
897989352,OPPEGÅRD SOMALISK KULTUR SENTER,,,,409 73 028,False,,False
898316602,OTERA ELEKTRO ØST VELFERDSFORENING,,,,,False,,False
898447472,OSLO SQUARE DANCE CLUB,,gunnareven@gmail.com,,473 73 834,False,,False
898615812,ODNES BÅTFORENING,,espen@lrs.no,,,False,,False
898778932,OS SENTERPARTI,,eivind.moberg@bkkfiber.no,56 30 03 27,90738454,False,,False
898822192,OSLOKO EUSKAL ETXEA,,paal@unanue.com,,997 37 951,False,,False
898871452,ORRENES HYTTEFORENING,,ivar@vodata.no,,957 41 450,False,,False
899092422,OSLO SPORVEIERS MUSIKKORPS,,mona.riefling@vikenfiber.no,93 24 53 57,932 45 357,False,,False
899119592,ODDA SONGLAG,,madigra@online.no,,916 09 988,False,,False
899146212,OSTERØY BONDE- OG SMÅBRUKARLAG,,lars@mjos.no,,416 28 531,False,,False
899188632,OSLO VETERANKOR,www.osloveterankor.no,marit42bakke@gmail.com,,958 29 953,False,,False
899535162,OSLO INTERNASJONALE POESIFESTIVAL,oslopoesi.no,oslopoesi@gmail.com,,,False,,False
899592492,ODDERØYA OPEN,,hegeleroen@gmail.com,,474 64 701,False,,False
911560860,OLAVS MENN,,oystein.syrstad@gmail.com,,907 45 243,False,,False
911586452,OSTEREIDET BYGDELAG,,,56 35 70 33,900 57 471,False,,False
911592290,OTTA MOTORSPORTKLUBB,www.facebook.com/OttaMotorsport,erland.t@hotmail.com,,400 93 029,False,,False
911630303,OSTERNES MANNSKOR,,osternes.mannskor@gmail.com,53 49 74 90,454 11 314,False,,False
911630680,OTTEID HYTTEFORENING,,,,,False,,False
911637790,OSLO OG AKERSHUS STUDENTLAG AV NAFO,,,,900 66 516,False,,False
911647516,ODD FELLOW GÅRDEN,,,,,False,,False
911648423,ONE REASON,,,,,False,,False
911650274,OPDØL MONTESSORIFORENING,,2rah@online.no,,947 80 610,False,,False
911657457,OSLO KIRKKUYU KULTUR FORENING,,kirkkuyu@live.no,,986 68 478,False,,False
911669226,OSLO SOFTWARE ARCHITECTURE,www.oswa.no,,,,False,,False
911690772,OSLO MADRIGALENSEMBLE,,alexibsen@hotmail.com,,928 19 953,False,,False
911702061,OSTERØY VENSTRE,www.venstre.no/lokal/vestland/osteroy/,venstrekjersti@gmail.com,,,False,,False
911712687,OPDALS SPAREBANKS SÆLSKABSFORENING,,post@oppdalsbanken.no,,,False,,False
911728222,ONSØY BYGDEKVINNELAG,,,,,False,,False
911728478,ODFJELL BEDRIFTSIDRETTSLAG,www.odfjell.com,christopher.stene@odfjell.com,55 27 47 36,40608786,False,,False
911732785,OTTESTAD GRENDEKOR,,ovs@skaaret-el.no,,458 00 927,False,,False
911737922,ON - OPPLÆRINGSSENTER FOR NATURBRUKSFAG,www.naturbrukssenter.no,post@naturbrukssenter.no,32 83 10 10,950 20 226,False,23.0,True
911738848,OKSFJORD PENSJONISTFORENING,,monalenesolvang@hotmail.com,,904 05 911,False,,False
911751062,ORGELKLUBBEN LUDVIG,,d.hamnes@online.no,,913 30 608,False,,False
911757753,OSLO INTERNATIONAL CLUB,www.oslointernationalclub.com,jlm@oslointernationalhub.com,,992 85 983,False,,False
911776219,ONA OG HUSØY VELFORENING,,kbsoermo@online.no,,995 31 428,False,,False
911789558,OPPDAL 2 PIONERENE SPEIDERGRUPPE,,,,,False,,False
911855488,ORAS KLUBBEN AVD. ØST,,klubben@oras.no,22 02 43 00,,False,,False
911875225,ORGANISATION OF EDUCATION AND HUMAN RIGHTS FOR SAHARAWI PEOPLE,,n.nedrebo@gmail.com,,45 52 63 61,False,,False
911878526,OPPDAL SENIORDANS,,aase@jovo.no,,938 66 815,False,,False
911885409,OLDEN BYGDEKVINNELAG,,,,,False,,False
911890240,OLDEDALEN UTVIKLINGSLAG,oldedalen.com,per@briksdalsbre.no,,90686034,False,,False
911892480,OPSMANAGEMENT,,radioborg@gmail.com,,40165443,False,,False
911894505,OROMO FELLESSKAP I TINGVOLL OG MØRE OG ROMSDAL,www.oromocommunityromsdal.wordpress.com,oromocommunityromsdal@yahoo.no,,96717948,False,,False
911897784,OSTERNES GRENDALAG,,,53 49 70 43,99021425,False,,False
