organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
813467402,SANCTUS,,re-fyll@online.no,,911 46 069,False,,False
813480662,STORELVA ELVEEIGARLAG,,,,,False,,False
813525682,SPJUDNES HYTTEFORENING,,solveig.lavik@icloud.com,,984 29 589,False,,False
813525852,SKOLENES LANDSFORBUND BRØNNØYSUND,,,,,False,,False
813597012,STUDIEFORBUNDET KOR TROMS OG FINNMARK,,,,915 87 595,False,,False
813629712,SOLFLEKKEN VEL,,solflekkenvel@gmail.com,,,False,,False
813634562,SØRE FURNES VEILAG,,terje.haugsdal@hotmail.com,,906 79 589,False,,False
813680602,SJAMANISTISK FORBUND OSLO OG VIKEN,www.sjamanforbundet.no,sf.oslo.og.akershus@gmail.com,,930 53 925,False,,False
813692392,SPRETT KANINKLUBB,www.sprett.weebly.com,sprettkaninklubb@gmail.com,,988 73 636,False,,False
813709562,SOON SKIKLUBB,,pbergst@gmail.com,,977 36 685,False,,False
813736322,STOFFSKIFTEFORBUNDET INNLANDET LOKALLAG,,solveig.holmen@live.no,,906 40 012,False,,False
813737302,SØRKEDALEN JFF,sorkedalen.jff,sorkedalen.jff@njff.org,,,False,,False
813765292,STUDIEFORBUNDET KOR NORDLAND,,,,,False,,False
813826542,STORVOLLTJØNNA HYTTEFORENING,,thug@statoil.com,,951 76 616,False,,False
813867982,SÅTEFJELL VEL,,,,,False,,False
813869772,SOSIALLIBERALT VERKSTED TROND ÅM,,,,,False,,False
813912422,STALL KLONES,,,,,False,,False
813933802,SØRHEIMS VENNER,,larshaugen10@gmail.com,,975 13 712,False,,False
813965542,STØTTEHJULET,,levi@lovikmaskin.no,,911 96 924,False,,False
813972492,SOLØR MONTESSORIFORENING,,,,,False,,False
813975742,SØLSTRUPEN,,,,951 88 935,False,,False
813985292,SANDNES TENNISKLUBB,www.sandnestennisklubb.no,post@sandnestennisklubb.no,,469 67 575,False,11.0,False
814002462,SOLBAKKEN HYTTEFORENING,solbakken-hytteforening.com,kasserer@solbakken-hytteforening.com,,45401273,False,,False
814042022,SANDE VEST TVP LISTE FOR KVAMSØY/SANDSØY/VOKSA,,bjornthore@sandefisk.no,,915 84 880,False,,False
814172872,SØR-SAURA GRUNNEIERLAG,,heekarls@online.no,,91 85 47 10,False,,False
814179222,SØRØY/LOPPA FISKARLAG,,perasmus@online.no,,,False,,False
814193942,STAVKYRKJEEIGARFORUM,,stavkirkenikvernes@gmail.com,35 02 04 00,951 81 111,False,,False
814247872,SKUTVIK BRYGGE,,hoff.dy@online.no,,97701948,False,,False
814249832,SPREAD THE GOSPEL MINISTRY,,maungforchrist@gmail.com,,46667927,False,,False
814319342,SKARBØ KRINSLAG,,,,90662627,False,,False
814345092,SPYDEBERG BIBLIOTEKS VENNER,,,,,False,,False
814424502,SYLTEFJORD BÅTFORENING,,rolfsun@frisurf.no,,90729043,False,,False
814442012,STAD DEMENSFORENING,,,,,False,,False
814455742,SOMALISKE KULTUR FORENING,,somkulfo@gmail.com,,939 36 121,False,,False
814457052,STRANDVEIEN SYFORENING,,strandveiensyforening@gmail.com,,926 59 892,False,,False
814487482,SKEIV UNGDOM MØRE OG ROMSDAL,www.skeivungdom.no/mr,mr@skeivungdom.no,,986 13 850,False,,False
814518582,STOKKE ST. JOHS. FRIMURERGRUPPE,,leder.stjf@astra.dnfo.no,,45027185,False,,False
814613402,SYSTEMA - SYSTEMINGENIØRENES LINJEFORENING,www.systemastudent.com,systemingenior@gmail.com,,993 96 775,False,,False
814794482,SØR-AURDAL IDRETTSRÅD,,,,,False,,False
814796272,SOGN OG FJORDANE BILBRANSJEFORENING,,,,,False,,False
814838722,SAUDA BACK COUNTRY CHALLENGE,www.saudabcc.com,,,,False,,False
814842312,STAVERN KUNST OG KULTUR FORENING,www.stavernkunstogkultur.no,helge@gmr.no,,465 45 005,False,,False
814932982,SNÅSA SNØSKUTERKLUBB,,,,,False,,False
814956032,STABEKK ELEVRÅD OG REVY,,stabekkelevogrevy@gmail.com,,901 76 056,False,,False
814963152,SMB VELFERDSFORENING,,,,,False,,False
814996972,SLETTAA DYKKERKLUBB,www.slettaadk.no,post@slettaadk.no,90013006,95870242,False,,False
815041372,SLÅTTEN GRANNELAG,,carolhel@outlook.com,,958 57 873,False,,False
815052412,STEINBO VELFORENING,,rwjens@online.no,,95077427,False,,False
815075412,SENTRAL OG ØSTEUROPEISK KULTURFORENING (SØK),østeuropeisk.no,sok.kultursenter@gmail.com,,,False,,False
815078152,SMAOTASSANE,,dusko.lukic@hmr.no,56 53 08 28,952 99 828,False,,False
815082052,SELSBAKK OG ROMOLSLIA ARBEIDERLAG,,selsbakk.fh@gmail.com,,951 09 468,False,,False
815160622,SOLA TRIATHLONKLUBB,tempotriathlon.com,tempotriathlon@gmail.com,51 52 20 57,924 03 180,False,,False
815160932,SKEIV VERDEN MIDT-NORGE,www.skeivverden.no,post@skeivverden.no,23 21 45 98,950 93 293,False,,False
815184432,SURNADAL MOTOCROSSKLUBB,www.facebook.com/groups/101668929876232/,jens.o.madsen@hotmail.com,,46748946,False,,False
815185692,SIGDAL SENIORDANS,,bkkauge@online.no,,41430120,False,,False
815208692,SURNADAL KONSEPTUTVIKLING,,post@skuv.no,,926 98 080,False,,False
815235592,SØGNE KLATREKLUBB,sogne-klatreklubb.spoortz.no/portal/arego/club/987,roar.boroy@gmail.com,,41417940,False,,False
815244362,SANDNES FREESTYLE CLUB,,staale.nedrebo@lyse.net,,909 58 201,False,,False
815248562,SØMNESÅSEN BOLIGLAG,,,,994 64 167,False,,False
815250362,SØR-FRON SENTERPARTI,,,,91316460,False,,False
815280202,SKJELLBUKTA VELFORENING,,,,,False,,False
815286782,SORTLAND BUESKYTTERKLUBB,,sortland@bueklubb.no,,916 18 535,False,,False
815300912,SAS MOTORKLUBB NORGE,,sas-motorklubb@sas.no,,,False,,False
815341392,SIKT ALUMNI,,kristin.eriksen12@gmail.com,92 63 63 93,,False,,False
815380312,SENIORNETT SYKKYLVEN,www.seniornett.no/lokalforening/sykkylven,seniornett@sykkylven.org,,980 59 056,False,,False
815385632,SKOLEPROSJEKT I HIMALAYA,www.himalayaskole.com,torunn.molmen@hotmail.com,,924 92 092,False,,False
815418182,SANDVEDTUNET VELFORENING,,sandvedtunetvelforening@gmail.com,,,False,,False
815441192,SKRAUTVÅL STØLSVEG,,gje@sb1regnskap.no,,,False,,False
815442032,SELJORD VENSTRE,,jtbri@online.no,,90526282,False,,False
815449002,SKARBO KULTURSENTER,,,,93888076,False,,False
815475402,SØGAARDSKAUEN VANN OG AVLØP,,r-rodin@frisurf.no,,41640414,False,,False
815482212,ST JOHANNESLOGEN HAAKON TIL DE TRE LYS,www.frimurer.no,skm@haakon.dnfo.no,,480 36 480,False,,False
815635302,SØRLANDET MC-MARSHALLS,,jens_adrian@me.com,38 70 74 50,,False,,False
815656032,SANDVIKVEIEN VEIFORENING,,johnny.andreassen@ewos.com,,997 08 472,False,,False
815662792,SENEGALESISKE FORENING I NORGE,,,,,False,,False
815666542,SJURSHOLMEN FELLESVEI,,,,,False,,False
815742362,SUND TREKKSPELKLUBB,,asbj55@hotmail.com,53 23 64 86,909 40 892,False,,False
815759532,SOLUNGEN MIKROFLYKLUBB,,d@rohrmed.com,,909 23 930,False,,False
815770102,SPAREBANKEN MØRE BIL,,smil@sbm.no,70 11 30 00,48173502,False,,False
815774922,SMERTUDAMMENS VENNER,,anders@advokat-bm.no,,99 70 21 52,False,,False
815788702,SOLUND MUSIKK OG TEATERVERKSTAD,,grybuer@hotmail.no,,480 74 490,False,,False
815793382,SPEIDERNES BEREDSKAPSGRUPPE SØR-VEST,sorvest.speidernesberedskap.no,sbg.sorvest@speiding.no,,950 31 101,False,,False
815932072,SVELGEN NORD OG NED,,,,906 30 479,False,,False
815957342,STJØRDAL HAGELAG,,,,,False,,False
815964942,SAMARBEID UKL GOARAHAT/SANDVIKHALVØYA,,,,,False,,False
815993632,SJURSNES OG OMEGN PENSJONISTFORENING,,pallerla@online.no,,91640201,False,,False
816008492,SØR-INNHERRED LOKALLAG AV FORTIDSMINNEFORENINGEN,,sakshaug@ersgard.no,,415 65 015,False,,False
816035562,STETTEFESTIVALEN,,,,,False,,False
816041252,SPYDEBERG ØLBRYGGER LAUG,,lindmos@hotmail.com,,916 13 800,False,,False
816111862,SKAFSÅ TRIM OG GRENDELAG,,,,,False,,False
816118832,SOBER RIDERS MC BERGEN,,,,45 13 52 30,False,,False
816130182,STEINKJER TAEKWONDO KLUBB,www.steinkjertaekwondo.no,,,,False,,False
816140382,STOR-ELVDAL NETTVERKSKREDITT,,,,916 67 808,False,,False
816221102,SJAUSET HYTTEFORENING,,chris.gregers@circlekeurope.com,,907 54 250,False,,False
816223822,SMEDVIK LYSLAG,,bjtpeder@online.no,,916 80 009,False,,False
816224012,STORE MAJAVATN HYTTEFORENING,,tone.skotnes@hotmail.com,,918 35 580,False,,False
816231612,STOD UTMARKSLAG,,wenke@bergokonomi.no,,982 42 989,False,,False
816262852,SELJEFLØYTEN HUSEIERFORENING,,,,,False,,False
816286492,SOLSTRAND VEL,,hiisakse@online.no,,936 44 229,False,,False
816300142,SETER MARINA,,,,47234411,False,,False
816323622,STEINHOGGERFESTIVALEN,,froydis.arnesen@gmail.com,,98 42 75 94,False,,False
816346142,SYRDAL VEL,,,,,False,,False
816347092,SOMALI KVINNEFORENING HAMAR,,,,,False,,False
816349532,SNIPSØYRVATNET GRUNNEIGARLAG,snipsoyrvatnet.no,jan-arild@bilulsteinvik.no,,957 05 420,False,,False
816360722,SMØLA PADLEKLUBB,padlemaraton.com,smolapadleklubb@gmail.com,,934 49 945,False,,False
816492742,SUNNMØRE KRISTELEGE MANNSKOR,,kstobakk@gmail.com,,921 58 895,False,,False
816516722,STJERNESKUDDET BARNEKOR,,,,,False,,False
816522412,SOMALISK JOBB KLUBB,,somaliskjobbklubb@hotmail.com,,916 48 294,False,,False
816532582,SNERTINGDAL NÆRMILJØPARK,,,,,False,,False
816544602,SØR-AURDAL SENTERPARTI,,kma-kvaa@online.no,,480 25 964,False,,False
816615542,STRANDA EVENT,,strandaevent@gmail.com,,,False,,False
816698502,SANDUM VEL BRYGGEFORENING,,ea-pauls@online.no,90 59 89 03,,False,,False
816708532,SØRGEKÅPE,,,,,False,,False
816709822,ST. HANSHAUGEN HUSEIERFORENING,,benedikte.toftesund@spv.no,,952 94 977,False,,False
816751942,SØDAL TERRASSE VEL,,annasgard@runbox.no,,959 20 181,False,,False
816774632,SYNNALANDSNESET VELFORENING,,kristan.haugen@gmail.com,,922 54 680,False,,False
816808782,SALTE BEDEHUS,,,,,False,,False
816816572,STEINBAKKEN HUSEIERLAG,,bjornia@gmail.com,,907 54 340,False,,False
816870992,SOLBERG OG NORDMO HYTTEFORENING,,,,,False,,False
816910102,SKAGE BYGDEKVINNELAG,,,,,False,,False
816921082,SANDJORDELVA VEILAG,,tr.joh@online.no,,928 85 978,False,,False
816957052,SPIREN AKTIVITETSHUS,,,,971 66 505,False,,False
816963222,SOLUND FOTOKLUBB,,,,,False,,False
816974372,SOLA BYGDEKVINNELAG,,,,,False,,False
816975972,SABEEL KAIROS NORGE,sabeelnorge.org,postmaster@sabeelnorge.org,,,False,,False
816976162,"SØRBØHAGANE - VELFORENING FELT B09, B10 OG B13",,,,,False,,False
816992052,SPAREBANK 1 TELEMARKS PENSJONISTFORENING AVD PORSGRUNN,,torkel.stene@sf-nett.no,,,False,,False
816998212,STALL MOAS VENNER,,,,,False,,False
817033202,SKIEN TENNISKLUBB,skientk.org,leder@skientk.org,,95210991,False,,False
817186742,STUDENTRÅDET VED FAGSKOLEN INNLANDET,,,90 86 35 30,,False,,False
817200842,SOFIENBERGFEST,,,,,False,,False
817201202,SKØYTEKLUBBEN LØRENSKOG,,j.grimseth@getmail.no,,48197122,False,,False
817225152,SEF-SOMALI ECONOMIC FORUM SCANDINAVIA,www.somalieconomicforum.org,scandinavia@somalieconomicforum.org,,957 87 155,False,,False
817261442,SOGN BUNADNETTVERK,,,,,False,,False
817370802,SLORA GÅRD VENNEFORENING,,roger.kjargard@gmail.com,,958 68 730,False,,False
817371302,SANDEFJORD FORVALTNINGSRÅD FOR ANADROM LAKSEFISK,www.sffal.no,post@sffal.no,,906 57 595,False,,False
817380212,SKJERVØY ARBEIDERPARTI,,trygve@trollnet.no,,482 17 883,False,,False
817398332,SVENSGAM BÅTFORENING,,,,,False,,False
817473652,SPILLPIKENE,,,,,False,,False
817683312,STEGANE VELFORENING,,,,,False,,False
817733662,SKJÆVELAND HAGEBY VELFORENING,,skjaevelandhageby@gmail.com,,452 25 147,False,,False
817777732,SERIØS STUDENTFORENING,,serios.studentforening@gmail.com,,,False,,False
817791492,STORHAUGVEGEN SJØLAG,,,,,False,,False
817797792,ST.MICHEAL,,mera_okube20@yahoo.com,,968 89 671,False,,False
817826822,SPITSBERGEN REVYLAG,,,,,False,,False
817832822,SLÅTTELIHAUGEN HYTTEEIERFORENING,,,,,False,,False
817846092,SJUESTOKKSTRANDA NORD BÅTFORENING,,,,928 97 849,False,,False
817899552,STØRINGHAUGEN VEL,,,,,False,,False
817956602,SCHIBEVAAGSTYKKET VELLAG,,,,,False,,False
817971342,SENIORNETT ÅKREHAMN,,,,,False,,False
817982832,SKILLS IN THE HILLS,,,,,False,,False
817986862,SMÅVATNAN VELFORENING,,prestbakmo@gmail.com,,901 05 198,False,,False
818011962,SYRISK-NORSK FORENING - ASKER,,abedkhalili@hotmail.com,,454 33 178,False,,False
818050712,SKOGTROLL,,,,,False,,False
818085192,STEINKJER OG OMEGN UNGE VENSTRE,,,,,False,,False
818106572,SVENSEDAMMEN VELFERDSFORENING,,,,,False,,False
818121202,SPYDEBERG BYGDEKVINNELAG,www.bygdekvinnelaget.no,torunn_kallum@hotmail.com,69 83 82 49,977 10 148,False,,False
818128592,SENIOR NORGE ROGALAND,,audknudsen43@gmail.com,,928 88 395,False,,False
818135122,SINSEN HAGEBYS VEL,,,,,False,,False
818189842,SKAUGDAL BYGDEKVINNELAG,,catohaarberg@hotmail.com,,93289615,False,,False
818272642,SENTER-IVI,www.senter-ivi.no,hakon.selrod@senter-ivi.no,,,False,,False
818273932,STOPPEN TURN - HERRER,,,,,False,,False
818281862,SURNADAL TREARBEIDERFORENING AVD. 101,,,,,False,,False
818285612,SOFIENBERG BASKETKLUBB,,,,,False,,False
818301782,SKI UNGDOMSSKOLE FAU,,janolav7@gmail.com,64 85 38 00,93402020,False,,False
818320302,SLAGSIA TROMMEKORPS,,,,,False,,False
818363982,SAUPSTADRINGEN SENIORDANS,,saupstadringen-seniordans2017@outlook.com,,411 91 244,False,,False
818403852,SØNDRE BARLANDSKILEN HYTTEFORENING,,,,,False,,False
818456352,SNAUSTRINDA PANGSJONISTLAG,,,,,False,,False
818485182,STUDENTMÅLLAGET I VOLDA,,,,,False,,False
818498152,SOTRA NORMISJON,,,,,False,,False
818532652,STAMNES INDREMISJON OG STAMNES BEDEHUS,,ingebrigt.gammersvik@gmail.com,,480 48 247,False,,False
818534302,STJØRDAL BORDTENNISKLUBB,,,,,False,,False
818545002,STEINKJER FRIMERKEKLUBB,,,,,False,,False
818549482,SELJORD ØKOLOGISKE HAGE,,annegrolonnestad@gmail.com,,413 79 903,False,,False
818558562,SOLBAKKEN VELFORENING,,solbakkenvelforening@gmail.com,,982 06 559,False,,False
818622732,SKINNARODDEN HYTTEFORENING,,,,,False,,False
818674082,SØGNE HJERTETRIM,,,,,False,,False
818674112,SKOGSØY VEL,,skogsoy.vel@gmail.com,,,False,,False
818675992,SMIDEHOLEN VANNVERK,,mon-moee@online.no,,980 73 336,False,,False
818676832,SKOROVAS IDRETTSLAG,,t.laksholm@gmail.com,,481 89 250,False,,False
818702922,SJAKKLUBBEN LØPEREN,www.løperen.no,,,,False,,False
818739192,SILSANDMOEN VELFORENING,,jensdybwad@gmail.com,,911 11 600,False,,False
818742002,SHUDDHASHAR,www.shuddhashar.com,shuddhashar@gmail.com,,,False,,False
818769792,SKOGSBILVEGEN DEILSKÅS - ROHEIM,,,,,False,,False
818819692,SPORTSBILKLUBBEN ØSTFOLD,,ostfold@porsche-club-norge.no,,,False,,False
818829132,SKJÅK TURLAG,,,,99705687,False,,False
818830262,SØRLI GÅRD PARSELLHAGELAG,,,,,False,,False
818844182,SUSSEBASS,,,,,False,,False
818870922,SY VERKSTED FOR UNGDOMMER I OSLO,,,,,False,,False
818871872,SKOGANVARRE VEL,,,,,False,,False
818872062,SOLHEIM FORSAMLINGSHUS,,,,,False,,False
818875282,SKUDENESHAVN SENIORDANS,,fagerlanda@gmail.com,,997 03 372,False,,False
818908032,SKIPTVET HØYRE,,lisbetng@online.no,,995 24 083,False,,False
818944152,SKOTTÅSEN HYTTEGREND,,,,,False,,False
818960352,SELFORS BARNESKOLE ÅRSKULL 2010,,,,,False,,False
818961162,SOMMERFRYDLØKKEN UNGDOMSKLUBB,,info@sommerfrydlokken.org,,943 99 910,False,,False
818996292,SORTLAND JUDO OG BRASILIANSK JIU-JITSU,,augustvik@gmail.com,,478 87 294,False,,False
819028222,STUDENTS' INITIATIVE ON FOREIGN AFFAIRS,,sifa.oslo.uio@gmail.com,,,False,,False
819037442,SYNHAUGLIE VEST HYTTEVEL,,bakkerudjon@hotmail.com,,,False,,False
819039232,SKAVANGERTUNS VENNER,,,,,False,,False
819069492,SANDE VASSVERK,,,,,False,,False
819086192,SALTDAL DRAMA,,saltdal.drama@yahoo.com,,992 41 151,False,,False
819144362,SKÅNEVIK MÅLLAG,,,,,False,,False
819191522,SKARDLISKOGEN HYTTEFORENING,,tore.trangmyr@asko.no,,950 97 086,False,,False
819230692,SALERUD GARASJELAG VEST,,,,,False,,False
819231532,SØR-GUDBRANDSDAL GJETERHUNDLAG,www.sg-gjeterhundlag.com,post@sg-gjeterhundlag.com,,,False,,False
819261342,SØRLI VEL,,,,,False,,False
819300372,SOULFINGERS,,,,,False,,False
819302162,STOKKE KFUK-KFUM-SPEIDERE,,,,,False,,False
819302642,SJUE OG HØYJORD VEILAG,,,,,False,,False
819305242,STEIGEN BONDE- OG SMÅBRUKERLAG,,,,,False,,False
819318972,SOLIDARITET TIL DE SÅRBARE PERSONER I BURUNDI (SSPB),,,,,False,,False
819320942,STEINKJER HØYRE,,,,,False,,False
819336172,SKEIV VERDEN VEST,www.skeivverden.no,vest@skeivverden.no,,488 65 979,False,,False
819337152,SØVIK BADESTRAND VELFORENING,,,,,False,,False
819369062,SKRÅKKLIE FELLESBEITE,,,,,False,,False
819394482,SKANSENTUNET - VELFORENINGEN,,,,,False,,False
819398712,SAW AIRSOFT,,,,,False,,False
819407592,STØLSVEGEN VENELAG,,,,,False,,False
819410402,SKJERSTAD SANG OG MUSIKKRÅD,,,,,False,,False
819459312,SURNADAL ROTARYKLUBB,,edbrus@online.no,,915 52 465,False,,False
819542082,STØTTEFORELDRENE,,,,,False,,False
819583412,SARPSBORG STORBAND,,skjeberg.storband@gmail.com,,,False,,False
819631832,SOLLERUD VEL,,,,,False,,False
819687072,STØTTEFORENINGEN VED ENGEHAGET OMSORGSBOLIGER,,,,,False,,False
819692742,STORD KNIVKLUBB,,nils.olav.hystad@haugnett.no,,91355743,False,,False
819702462,SYRISK-NORSK FORENING I STAVANGER,,,,,False,,False
819725772,SOLBREKKE VILTVERNLAG,,,,918 77 834,False,,False
819755612,SOFIEMYRÅSEN GRENDELAG,,,,911 70 898,False,,False
819778922,SIGDAL BONDE OG SMÅBRUKARLAG,,,,,False,,False
819794162,SYRISK KULTUR FORUM,,,,,False,,False
819837082,SOLLANDSFORENINGEN,,aksel.hegland@gmail.com,,954 76 237,False,,False
819863202,SARPSBORG HAGELAG,,,,,False,,False
819890382,SJØPARKEN DRIFTSFORENING,,post@labo.no,,,False,,True
