organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
813076632,THE WHITE OMEN OF GAMERS,thewhiteomenofgamers.com,thewhiteomen@gmail.com,,403 23 272,False,,False
813129612,TTS/MACGREGOR SENIORLAG,,,,,False,,False
813271672,TYRIFJORD BARNEHAGE,tyrifjordbarnehage.no,styrer@tyrifjordbarnehage.no,,461 43 551,False,13.0,False
813288672,TYSNES SKOGEIGARLAG,,okjerland@gmail.com,,911 88 021,False,,False
813365162,TYNSET & ALVDAL SNØSCOOTERFORENING,,roarnils@gmail.com,,913 96 420,False,,False
813374862,TOPPEN VELFORENING,,,,,False,,False
813381052,TORSHOV KVINNELIGE VOKALENSEMBLE,torshovensemblet.no,torshovensemblet@gmail.com,,990 29 085,False,,False
813414902,TUNGETEIGEN HYTTEEIERFORENING,,,,,False,,False
813503492,TANAVASSDRAGETS FISKERETTSHAVERE-DEANUCAZADAGA VUOIGATVUODALACCAT,,lemet@sadji.no,,413 32 050,False,,False
813536102,TVEDESTRAND RACINGKLUBB,www.tvedestrandracingklubb.no,leder@tvedestrandracingklubb.no,,991 51 087,False,,False
813568772,TRONDHEIM BUDOKLUBB,www.budotrondheim.no,leder@budotrondheim.no,,920 35 088,False,,False
813694182,THE CLUB,,kristian.huflatten@honeywell.com,66 76 20 36,957 09 045,False,,False
813694492,TVEDESTRAND HØYRE,,tovesolfjeld@hotmail.com,,,False,,False
813782502,TRYSIL SVØMMING,,trysilsvomming@gmail.com,,988 23 318,False,,False
813793202,TJØME LØPEKLUBB,www.tjome-lopeklubb.no,post@tjome-lopeklubb.no,,913 18 083,False,,False
813797372,TJØRNAVEGEN ENEBOLIGLAG,,bjarte.erikstein@live.no,,402 22 279,False,,False
813874962,TROMS HILLBILLY LAG,,chris_r_o@hotmail.com,,,False,,False
813893282,TELEMARK POLITIIDRETTSLAG,,telemark.politiidrettslag@politiet.no,33344400,40023395,False,,False
813993872,THE CHILDREN'S SERVE FUND,,,97 81 08 68,,False,,False
814005372,TREODDA HYTTEFORENING,idsal-vest.com,moelster@online.no,,913 92 267,False,,False
814014622,TRØLIA VEGLAG,,adrian.m.helberg@gmail.com,,971 37 989,False,,False
814210812,TRYGGHEIMS VENER,,onygjerde@gmail.com,,,False,,False
814242412,TYSVÆR VENSTRE,venstre.no/tysvaer,vbespeland@gmail.com,,465 48 683,False,,False
814282392,TYNSET JAZZKLUBB,,tynsetjazz@gmail.com,,,False,,False
814443442,TORPEDAL OG ASAK BYGDEKVINNELAG,,,,99159825,False,,False
814514242,TROMSØ NEI TIL EU,,,,,False,,False
814519562,TEATER GLINS,,teaterglins@gmail.com,,481 35 321,False,,False
814624722,TRYVANN CYKLEKLUBB,www.tryvannck.no,nordlie@gmail.com,,913 95 391,False,,False
814634612,TINN BAATFORENING,,,,,False,,False
814733092,TRØNDERSK SKILAUG,skilauget.com,ksporild@gmail.com,,917 82 071,False,,False
814835812,TRIVSEL 68 GRADER NORD,,arvid@avekst.no,,902 38 738,False,,False
815010442,TEATERETAT1,,vibekepb@ga.hivolda.no,,938 73 976,False,,False
815041712,TORSHOV FIGHTKLUBB,,pia@basicallyshape.no,91 54 53 41,915 45 341,False,,False
815088182,TØRSETMARKA HYTTEFORENING,,,,,False,,False
815088662,TYSVÆR TRIAL KLUBB,idrett.speaker.no/Organisation.asp?id=67359,tysvaertrialklubb@gmail.com,52774040,952 48 134,False,,False
815096312,TORPVEIEN VEILAG,,nicholas.wilson.norway@gmail.com,,48466566,False,,False
815173902,TRON VOLLEYBALLKLUBB,,,,,False,,False
815185102,THE CROSS OF LOVE,,,,91399855,False,,False
815274792,TOLGA SENTERPARTI,,,,,False,,False
815489772,TYRVELID HYTTEFORENING,,arne.vikse@haugnett.no,93 01 21 88,481 07 849,False,,False
815505662,TOM WAITS-LØPET TRONDHEIM,,ann.leknes@gmail.com,,918 45 913,False,,False
815602242,THE BONANZAS,,,,993 27 821,False,,False
815769392,TOLOMARKA GRENDALAG,,frede.hatlen@gmail.com,,977 01 998,False,,False
815920112,TREKLØVEREN VEL,,sirikartevoll@gmail.com,,,False,,False
816005612,TIMINI LABS,,labteam@timini.no,,,False,,False
816087082,TELEMARK AIRSHOW,www.telemarkairshow.com,post@notoddenairshow.no,,900 65 180,False,,False
816123542,THORPE GRENDEHUS,,,,,False,,False
816158192,THURMANNSKOGEN VEL,,,,,False,,False
816191572,TOLOHAGEN VEL,,tolohagenvel@gmail.com,,970 77 104,False,,False
816230802,TØYEN FORELDREGRUPPE,,toyenforeldregruppe@gmail.com,,478 30 194,False,,False
816250552,TROMØY 2 KFUK-KFUM,,hml.lindset@gmail.com,,48235560,False,,False
816253012,TRONDHEIM KAMMEROPERA,www.trondheimkammeropera.no,theabbrix@gmail.com,,924 21 993,False,,False
816317452,TORRIDAL SKYTTERLAG,,,,,False,,False
816468752,TROMS KRF KVINNER,,,,,False,,False
816553962,TEAM LATVIA,,,,,False,,False
816601932,THAI-NORSK SAMFUNN VESTLAND,,,,,False,,False
816629802,THE REDEEMED CHRISTIAN CHURCH OF GOD DAYSPRING STAVANGER,,,,,False,,False
816637422,TØFF-TØFF MODELLJERNBANEKLUBB,www.toff-toff.org,post@toff-toff.org,,479 00 989,False,,False
816862922,TJURRUHAUGEN HYTTEFORENING,,,,,False,,False
816900522,TELEPENSJONISTENES FORENING ÅLESUND,www.telepensjonistene.no,inge.westad@mimer.no,,48256509,False,,False
816981832,TEAM HELÅRSBANDEN,,,,,False,,False
816989582,TJØRHOMFJELLET VEL,,,,,False,,False
817018092,TYRKISK KULTUR- OG AKTIVITETSFORENING,,,,,False,,False
817130992,TRONES GRENDEHUS,,storsteinstu@hotmail.com,,48294246,False,,False
817198872,TEAM ELTRO,,,,,False,,False
817198902,THE LIVING HEART,,the.living.heart16@gmail.com,,458 81 153,False,,False
817318452,TUSEN OG 1 W 1001W,,,,,False,,False
817346812,THOMASLØKKEN VEILAG,,,,,False,,False
817370292,TIRPITZ MUSEUMS VENNER,,,,,False,,False
817481132,TOTEN JAKT OG FISKEFORENING LODD NR 2,,,,,False,,False
817495052,TUNVEIEN VELFORENING,,bjorn.lindhjem@mitell.com,,908 26 306,False,,False
817510612,TABARUC HUMANITÆR ORGANISASJON,,,,,False,,False
817571492,TELEMARK OG VESTFOLD SKIDOMMERLAUG,,h-kjaer@online.no,33 12 47 47,986 42 514,False,,False
817680402,TALGJE MISJONSFORSAMLING,,,,,False,,False
817709702,TRANSOCEAN ENABLER VELFERDSFORENING,,,,,False,,False
817749852,TRØNDERBATALJONEN,,,,,False,,False
817778232,TORNES VELFORENING,,,,,False,,False
817922872,TEAM INNOVA NORWAY,teaminnova.no,innovanorge@gmail.com,,911 64 665,False,,False
818034822,TELEPENSJONISTENES FORENING HAUGESUND,,,,,False,,False
818040652,TRIKANTEN FESTETOMTFORENING,,,,,False,,False
818271182,TALVIK JEGER OG FISKERFORENING,,,,,False,,False
818287542,TEGLHAGEN VEL,,,,,False,,False
818305532,"THE EUROPEAN HUNTINGTON ASSOCIATION, NORGE",www.eurohuntington.org,astri@eurohuntington.org,,90202031,False,,False
818310412,TØNSBERG OG OMEGN LOKALLAG AV NORGES BLINDEFORBUND,,vestfold@blindeforbundet.no,,,False,,False
818314752,TRIVSEL FOR ELDRE - VANYLVEN KOMMUNE,,,,,False,,False
818411332,TRAFIKKSIKKERHETSFORENINGEN,www.tsforeningen.no,post@tsforeningen.no,,401 30 800,False,,False
818537182,TJØLLING BYGDEKVINNELAG,,livbg49@hotmail.com,,950 76 722,False,,False
818642172,TELEPENSJONISTENE I SANDEFJORD (TPS),,,,,False,,False
818661622,TYSFJORD DYKKERKLUBB,,tord_ksl@hotmail.com,,97743246,False,,False
818749082,TURSTIAR SUNDE,,turstiar.sunde@gmail.com,,41684887,False,,False
818751842,TRE HEIERS VEL,,,,,False,,False
818796692,TUMBLEWEEDS MC EIDSFOS,,,,,False,,False
818852312,TORDEN IL,,tordenil@samfundet.org,,95025740,False,,False
818916442,THE INTERNATIONAL NORWEGIAN - ARAB FOOTBALL FRIENDSHIP SOCIETY,,sport.a.n.irak@gmail.com,,936 49 088,False,,False
818943172,TIGERS CRICKET KLUBB,,,,,False,,False
819174482,TELEPLAN BIL,,ane@teleplan.no,,901 13 155,False,,False
819209782,TØNSBERG QUILTELAG,,annbrostigen@gmail.com,,938 29 621,False,,False
819277052,TÅSEN SKOLEKOR,,,,,False,,False
819332932,TRONDHEIM VOLKSWAGENKLUBB,tvwk.weebly.com,tvwk@hotmail.com,,+4798817255,False,,False
819401152,TRONDHEIM PINBALL,,,,,False,,False
819556962,TRETTEN SANITETSFORENING,,grethol@yahoo.no,,91543381,False,,False
819640742,TUNET VELFORENING,,,,,False,,False
819672792,TJØME HAGELAG,,,,,False,,False
819681732,TUNHOVD BRYGGE HYTTEGREND,,geir.havard.torp@gmail.com,,465 45 842,False,,False
820057902,TREVATNA GRUNNEIERFORENING,,trevatna.gf@gmail.com,,911 90 701,False,,False
820173902,TENNFJORD BÅTHAVN,,sigmund.haugnes@hotmail.com,,905 92 564,False,,False
820208102,TORBORG NEDREAAS-SELSKAPET,,,,,False,,False
820317572,TOTEN ETTERVERN,,ruben@sentire.no,,907 55 563,False,,False
820377192,TDW OFFSHORE SERVICES B.I.L,,,,,False,,False
820559932,TIBET-KOMITEENS UNGDOMSLAG,,,,,False,,False
820729412,TRESCHOWSGATE DYRKINGSLAG,,,,,False,,False
820783042,THOMAS ANGELLS STIFTELSERS PENSJONISTFORENING,,,,,False,,False
820828372,TEAM XTG,,,,,False,,False
820872762,TARVA VANNLAG,,,,,False,,False
820986652,TEKSDAL BYGDELAG,,,,,False,,False
821035872,TOPPÅSEN VEL-FORENING,,frivillig.ballangen@gmail.com,,456 00 370,False,,False
821198992,TONSTAD SKYTTERLAG,,,,,False,,False
821369592,THE SAVE MOVEMENT NORGE,,,,,False,,False
821373182,TYSKLAND/POLEN TUR SUND,,,,,False,,False
821390982,TIDEVANN,,arne.pedersen@trollnet.no,,469 46 898,False,,False
821397332,TRADDIES DIXIELAND BAND,,eirik@revisorlothe.no,,905 15 144,False,,False
821456142,TRØMBORGDANSEN,,mortefr@online.no,,920 49 794,False,,False
821563852,TANKESMIEN NYE NORGE,,,,,False,,False
821610702,TEMPE SENIORDANS,,,,,False,,False
821640172,TRYSIL REDNECKS,,haugelienstian@hotmail.com,,400 17 002,False,,False
821833302,TÅRNETS VENNER,,,,,False,,False
821970202,TESLIMYR VELFORENING,,,,,False,,False
822045642,TOTEN LIVESCENE,,,,,False,,False
822275842,THE BIVROST GATHERING,,,,,False,,False
822308252,TROMS-FOTBALLENS VENNER,www.fotball.no/troms,troms.fotball@fotball.no,77 61 07 50,907 80 151,False,,False
822312012,TEARTIG TEATERLAG,www.facebook.com/teartig,teartig@gmail.com,,413 86 718,False,,False
822343422,TANNVIKVÅGEN BYGDALAG,,,,90576782,False,,False
822395902,TURSKYTTERRENNET SNILLFJORD-LENSVIK,,,,,False,,False
822601502,THE PLACE FOR HOPE-VIETA VILCIAI,,,,,False,,False
822736122,TROMSØSTUDENTENES ØLBRYGGARLAUG,,,,,False,,False
822813852,TELEMARK MURMESTERLAUG,,telmestlaug@outlook.com,95 24 66 71,905 76 727,False,,False
822906052,TYSVÆR SAU & GEIT,nsg.no,gerhard_haakull@hotmail.com,,482 30 403,False,,False
823039182,TENGSASTRANDVEIEN VELFORENING,,kathrinefotland@hotmail.com,,950 07 537,False,,False
823081472,TELEMARK KRETS AV NTL (NORSKE TREKKSPILLERES LANDSFORBUND),,,,,False,,False
823215452,TROMMISJENTENE FREDRIKSTAD,,,,,False,,False
823216742,TEAKS BEDRIFTSIDRETTSLAG,,,,,False,,False
823307322,TOTLAND VEL,,,,,False,,False
823613202,TRONDHEIM VEGANSAMFUNN,,,,,False,,False
823628552,TORVASTAD SØNDAGSSKOLE,,,,,False,,False
823882572,TAKE OFF TEN SING,,,,,False,,False
823987412,TØMMERVIK OG BERGVIK VELFORENING,,ivanhansen1985@hotmail.com,,932 16 939,False,,False
823997612,TEAM LIENBUSS MOTORSPORT,,,,,False,,False
824116202,TRONDHEIM VINFEST,,,,,False,,True
824364982,TRANSPORT SERVICE BEDRIFTSIDRETTSFORENING,,,,,False,,False
824397732,TODALSPÅLEN,,,,,False,,False
824440352,TRIVSELSRÅDET VED SVOLVÆR OMSORGSENTER,,,,,False,,False
824585822,TUV BARNEHAGE FAU,,,,,False,,False
824661502,TJEDNBAKKHAUGEN HYTTEFORENING,,steinbonkan@gmail.com,,917 42 300,False,,False
824692122,TRASS! TIDSSKRIFT,,,,,False,,False
824698252,TEAM SPJELKAVIKA,www.teamspjelkavika.no,leder@teamspjelkavika.no,,,False,,False
824714002,TANNHELSESTUDENTER UTEN GRENSER - UIO,,,,,False,,False
824828482,"TAMILSK INNOVASJON, ENTREPRENØRSKAP OG UTVIKLING",,,,,False,,False
824848602,TJERRADALSVEGEN SKOGSVEDLIKEHOLDSFORENING,,,,,False,,False
825069062,TIGER AIRSOFT CLUB,,,,,False,,False
825392262,TJÅRNES BRYGGE,,odinmkhansen@gmail.com,,,False,,False
825420452,TINA TURNER NORGE,,,,,False,,False
825444602,TOTEN BONDE- OG SMÅBRUKERLAG,,,,,False,,False
825592482,TBA LIMITED ENTERTAINMENT,,,,,False,,False
825661832,TONGJEN BÅTLAG,,,,,False,,False
825825142,TRONDHEIM KRIMFESTIVAL,,,,,False,,False
825991832,TANAFJORDVEIEN 54 VEL,,,,,False,,False
826294922,TORBJØRNSBUS VENNER,,,,,False,,False
826383852,THE B-FLAT SOCIETY,,,,,False,,False
826624922,TRONDHEIM FREESTYLE,,,,,False,,False
826670142,TOFTESANDEN,,,,454 43 000,False,,False
827086452,TAE ESPORTS,,,,,False,,False
827104892,TOPTEMP AVD. STAVANGER OIL & GAS KLUBB,,,,,False,,False
827159182,TYNSET TREKKSPILLKLUBB,,,,,False,,False
827316342,TULIPANVEIEN VELFORENING,,kenneth.hauge@gmail.com,,900 72 789,False,,False
827467812,TORSET VANNVERK,,,,,False,,False
827517372,TOV BEDRIFTSIDRETTSLAG,,,,,False,,False
827603252,TUÅNÅ VE OG VEL,,,,,False,,False
827617512,TRELLEVIKA OG VOLLEN VELFORENING,,,,,False,,False
827684082,TRUBADURENE I FREDRIKSTAD,,,,,False,,False
827801542,TOTENÅSENS VENNER,,ola.brox@gmail.com,,908 71 352,False,,False
827955612,TIDEMANDS TEATER,,,,,False,,False
828102842,TUDDAL SKYTTERLAG,,,,,False,,False
828282832,TEKNOLOGIFORENINGEN,,,,,False,,False
828350862,TJENSVOLL KUNSTKLUBB,,,,,False,,False
828642332,TRANGRUDVEGEN,,,,,False,,False
828744232,TROMSØ SHADOWCAST,,,,,False,,False
828776592,TJELDSTØ GRENDALAG,,mons82@outlook.com,,996 09 751,False,,False
828787632,TINGVOLL CAMPING VELFORENING,,roy-aak@online.no,,916 75 444,False,,False
828832492,TORØD SKOLE FAU,,,,,False,,False
828941062,TEATERLAGET I BONDEUNGDOMSLAGET I OSLO,www.bul.no,teaterlaget@bul.no,90 51 41 60,,False,,False
829071312,TRYSILSÆTRA HYTTEEIERFORENING,,trysilsetra.hytteforening@outlook.com,,911 79 284,False,,False
829096242,TEAM GO,teamgo.no,jhnosen@teamgo.no,,404 08 919,False,,False
829109662,TIGRAYHJELPEN,,,,,False,,False
829126052,TYSVÆR DISKGOLF KLUBB,,tysverdiskgolf@gmail.com,,982 84 277,False,,False
829166402,TIME KULTURRÅD,,,,,False,,False
829293242,TEE TIME GS,,,,,False,,False
829319012,TRANG FØDSEL,,,,,False,,False
829329492,TROY PETERSEN MOTORSPORT,,troypetersen2005@gmail.com,,484 48 094,False,,False
829354942,TANGENS VENNER,,,,,False,,False
829689642,TANNHELSE TIL FOLKET,www.frisktannhelse.no/tannhelsetilfolket,petter@frisktannhelse.no,98 43 38 84,984 33 848,False,,False
829706482,THE MUD STUDIO,,jorunnugland@yahoo.com,,906 31 442,False,,False
829864142,TRANSAMMEN,,,,,False,,False
829944812,TRYSIL WHITES,,,,,False,,False
829977192,TRENSAU GJETERHUNDLAG,,trensaugjeterhundlag@gmail.com,,,False,,False
830040382,TYRIFELTET 1 TUNHOVD,,,,,False,,False
830227792,TROJAN SKINS NORGE,,,,,False,,False
830387382,TOVSRUDVEGEN VEGLAG,,,,,False,,False
830459162,TOPLANDSHEIA HYTTEVEL,,,,,False,,False
830779302,TEAM CTHULHU,,,,,False,,False
830800972,TEAM KALVÅ FANCLUB,,kalvaajr@hotmail.com,,995 64 316,False,,False
830862722,TRE SMÅ DAMER,,,,,False,,False
831051922,TINGVOLL BRIDGEKLUBB,,alf.sollid52@gmail.com,,480 89 890,False,,False
831492392,TBO (HIGHWAYMEN),,,,,False,,False
831715472,TEAM RINGERIKE FOTBALL,,,,,False,,False
831836962,TEHILLAH VOKALGRUPPE,,,,,False,,False
831982632,T.J. LAFTELAG,,,,,False,,False
832085332,TB FORENING,,,,,False,,False
832166952,TANGENSTRANDA VELFORENING,,,,,False,,False
832200972,TEATERGRUPPEN HÆÆ?,,,,,False,,False
832319252,TURKOMITE 2009,,,,,False,,False
832336092,TOMTER LOKALRÅD,,,,,False,,False
832412872,TANGEN KYSTLAG,,post@tangenkystlag.no,,,False,,False
832467472,TANANGER GAMLE KIRKES VENNER,,,,,False,,False
832568732,TOKKE KRISTELEG FOLKEPARTI,,,,,False,,False
832609072,TECH NORDIC ADVOCATES,,,,,False,,False
832698172,TRE SVERD STAVANGER BILJARDKLUBB,,,,,False,,False
832699012,TOBA,,,,,False,,False
832760862,TØMMERNESETS VENNER,tommerneset.no,tommerneset@nms.no,,414 93 163,False,,False
832761842,TEAM ANARCHY,www.teamanarchy.no/,post@teamanarchy.no,,48061689,False,,False
832814202,TSNAT EVANGELISM MINISTRY,,,,,False,,False
832828742,THE CHURCHILLS,,,,,False,,False
832977942,TRONDHEIM E-SPORTKLUBB,,,,,False,,False
833026542,THE UNSTABLE FILM FESTIVAL,,,,,False,,False
833051962,TOTEN AMATØRFISKELAG,,,,,False,,False
833074342,TRØNDELAG VILLSAULAG,,,,,False,,False
833078372,TRAFIKKLYSET,,,,,False,,False
833131052,THE HOUSE OF KNOWLEDGE VELFORENING,,,,,False,,False
833181742,TMK - DEN UNGARSKE FORENINGEN I TRONDHEIM,,trmk.info@gmail.com,,,False,,False
833198882,TRONDHEIM DART CLUB,,sandereilertsen1@gmail.com,40 75 87 37,,False,,False
833211412,TVEDESTRAND RØDE KORS,,,,,False,,False
833387332,TEAM TROMSØ FOR UKRAINA,,,,,False,,False
833516132,TONGJEN KAI OG MOLO,,,,,False,,False
833577972,TRIVSELSFOREININGA VED SKODJE BARNESKULE,,,,,False,,False
833600842,TIGRINJA MORSMÅL DRAMMEN OG OMENG,,tigrinjamor24@gmail.com,,462 36 969,False,,False
833605992,TJØME SENIORDANS,,,,,False,,False
833691422,THYME IMPACT NETWORK,,,,,False,,False
833749862,TØNSBERG STYRKELØFTKLUBB,,,,,False,,False
833942832,TRYGG FREMTID VELDEDIGHET,,,,,False,,True
833966332,TORSNES DISKGOLFKLUBB,,,,,False,,False
834011662,TRANSCOEAN BEDRIFTSIDRETTSLAG,,,,,False,,False
834027402,TRONDHEIMSRUSS 2025,,,,,False,,False
834067552,TSJETSJENSK MALE ATELIERET,,,,,False,,False
834118262,TRØGASET TUT OG VASK,,,,,False,,False
834148382,TJENNHEIA VELFORENING,,bjornyg@live.no,,954 38 809,False,,False
834409712,TRANDUM OG TRANDUMSKOGENS VENNEFORENING,,,,,False,,False
834493632,TRONDHEIMSRUSSEN 2026,,,,,False,,False
834536412,TERRABYTE,,,,,False,,False
834587092,TVEITAVEGEN VEL,,,,,False,,False
834587432,TRØNDELAG FJØRFELAG,,,,,False,,False
834619032,TOGETHER FOR PEACE,,edmhab@gmail.com,,402 97 227,False,,False
834816652,TJOFLOTVIKI FOREINING,,,,,False,,False
835057852,TANTE BERIT'S BAKERI,,hakonsuper@gmail.com,,948 45 920,False,,False
835071162,TRØNDELAG UNGDOM MOT EU,,,,,False,,False
835089142,TEATER SPEKTRUM,,,,,False,,False
835135322,THE BRICKS KODEKLUBB,,,,,False,,False
835138992,TOKKE ARBEIDARPARTI,,,,,False,,False
835219062,TRIO ORKIDÊ,,,,,False,,False
835445542,TRONDHEIM KINESISK PLANTASJESALONG,,,,,False,,False
835473252,TOLGA BADSTUEFORENING,,,,,False,,False
835695352,TJELDSUND BLUES&ROOTS KLUBB,,,,,False,,False
836010752,TAKTERRASSE 10. ETG. NORDNES BRYGGE,,,,,False,,False
836018702,TRONDHEIM HOLISTISKE COMMUNITY,,kristin@drumsinger.com,,,False,,False
836096622,TORNES BYGDELAG,,,,,False,,False
836118782,TORSDALSGRENDA VEL,,,,,False,,False
836147332,TIRSDAGSKLUBBEN HUB,,,,,False,,False
836187962,TJÆREBLOMSTHEIA 84-96 VEG-FORENING,,,,,False,,False
836279042,TATERNE/ROMANIFOLKETS KULTURSENTER,,lenaramona@gmail.com,,462 64 526,False,,False
846304622,TRONDHJEMS PROVINCIALLOGE,,,73 80 79 70,,False,,False
858012562,TELEMARK TRAVFORBUND,travsport.no,dnt.telemark@travsport.no,,450 07 063,False,,True
858292662,TVERRELVDALEN IDRETTSLAG,www.tverrelvdalenil.no,post@tverrelvdalenil.no,78 43 38 30,95978545,False,,True
864812392,TEKNA OSLO AVDELING,tekna.no/oslo,dk-oslo@tekna.no,22947500,,False,,False
869905062,TYLDAL SOGNESKOG BA,,jb.moen@online.no,,971 12 773,False,,True
870524552,TOTEN ALMENNING LODD NR 4,www.totenalm.no,post@totenalm.no,41 54 02 90,95550679,False,,False
871278482,TEGNERFORBUNDET,www.tegnerforbundet.no,hilde@tegnerforbundet.no,22 42 38 06,,False,10.0,False
871297002,TYR AVLØSERRING,,,62494400,,False,,False
871316902,TØNSBERG RØDE KORS,www.tonsberg-rk.no,post@tonsberg-rk.no,33 31 08 56,,False,,False
871322252,TELEMARK KUNSTSENTER,www.telemarkkunstnersenter.no,post@telemarkkunstnersenter.online.no,35 51 98 50,91542791,False,,False
871345562,TAU SKOLEKORPS,,mari_rhansen@hotmail.com,,475 10 329,False,,False
871376352,TRONDHJEMS MURMESTERLAUG,www.murmestrene.no,nils@murmestrene.no,73 57 31 85,97101111,False,,False
871384592,TRØNDELAG BARNE- OG UNGDOMSRÅD,www.trøbur.no,post@tbur.no,74 11 14 70,906 81 600,False,,False
871400512,TROMS OG FINNMARK BEDRIFTSIDRETTSKRETS,www.bedriftsidretten.no/troms,olemorten.ekanger@bedriftsidretten.no,,951 35 488,False,,False
871425302,THE NORDIC ASSOCIATION OF MARINE INSURERS (CEFOR),www.cefor.no,cefor@cefor.no,23 08 65 50,,False,,False
871426112,TRONDHEIM LOSSE OG LASTEKONTOR,,trondheim.losselaste@c2i.net,73 53 20 60,45832484,False,,False
871454612,TØNSBERG PINSEKIRKE BETANIA,www.tønsbergpinsekirke.no,post@tonsbergpinsekirke.no,33 30 72 60,,False,9.0,False
871492492,TINGVOLL MUSEUMSLAG,nordmorsmusea.no,kine.iselilja.gyldenskog@nordmorsmusea.no,71 53 16 27,984 24 467,False,,False
871512582,TROFORS AVLØSERRING,,,75181257,,False,,False
871533172,TYSNES HELSELAG,,,53 43 12 61,,False,,False
871574472,TRØNDELAG IDRETTSKRETS,www.idrett.no/trondelag,trondelag@idrettsforbundet.no,,90235000,False,,False
871574502,TRØNDELAG SOSIALISTISK VENSTREPARTI,sv.no/trondelag,trondelag@sv.no,73 80 73 20,992 52 270,False,,False
874785172,TYNSET BLANDAKOR,,karin.torklep@gmail.com,62 48 06 86,416491194,False,,False
875451642,TORRIDAL SKOLEMUSIKKORPS,,tsmpost@outlook.com,,415 22 941,False,,False
875458442,TØNSBERG FRIIDRETTSKLUBB,www.tfik.no,tfik@tfik.no,,,False,,False
875599232,TROMS GYMNASTIKK- OG TURNKRETS,www.gymogturn.no/finn-din-krets/troms/,tromsogfinnmarkgtk@gymogturn.no,,,False,,False
875633392,TROMØY HELSELAG,,,,41146890,False,,False
875659502,TRANSPORTBEDRIFTENES LANDSFORENING TRØNDELAG,,denny@tmn.no,73 88 39 20,,False,,False
875747452,TJONGSFJORD HUSFLIDSLAG,,sollor@online.no,75 09 84 12,902263433,False,,False
875757792,TROMS OG FINNMARK SV,,troms@sv.no,77 68 72 02,,False,,False
875838032,TOFTE MUSIKKORPS,,,,,False,,False
875891332,TUT & KJØR BARNE- OG UNGDOMSTEATER,www.tutogkjoer.no/,elinvikane@hotmail.com,,945 25 370,False,,False
876092492,TØYEN VELFORENING,,,22 19 34 90,,False,,False
876259192,TRONDHEIM REVMATIKERFORENING,,trondheim.st@revmatiker.org,,94082586,False,,False
876475812,TROMS BARNEVERNSAMBAND,,,77 83 11 00,,False,,False
879250242,THØMT VANNVERK,,,,,False,,False
879268702,TELE- OG DATAFORBUNDETS FORENING I TELENOR NOVIT,,,22 57 90 00,,False,,False
879359902,TERTNES BRASS,,tb@tertnesbrass.no,,,False,,False
879387272,TROMSØSTUDENTENES IDRETTSLAG,www.tsidrett.no,leder@tsidrett.no,,972 88 809,False,,False
879433592,TREFF NORGE,www.gatasparlament.no,gatasparlament.no@gmail.com,,,False,,False
879955882,TELEMARKKANALENS VENNER,,,,,False,,False
880129422,TRONDHEIM BILBANE CENTER,www.tbbc.no,info@tbbc.no,,472 93 630,False,,False
880322532,TRONDHEIM NÆRINGSFORUM,,,73 88 34 31,,False,,False
880361392,TROMSØ SVØMMEKLUBB,www.tsksvomming.no,info@tsksvomming.no,,920 87 218,False,25.0,False
880566792,TAUTRA MARIAKLOSTER,,tautra@tautra.no,74 80 85 51,,False,,False
