organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
871306222,ETNEDAL FOTBALLKLUBB,etnedalfk.no/,majamy100@hotmail.com,,91837011,False,,False
871321752,EL & IT FORBUNDET VESTFOLD OG TELEMARK,,firmapost@elogitvt.no,40 00 38 30,,False,5.0,False
871354502,ETNE REISELIVSLAG,,,53756926,,False,,False
871499322,EIERFORENINGEN FOR NÆRSNES KYSTBARNEHAGE,,,,,True,,False
874249572,EIKER ORIENTERINGSLAG EG,eiker-ol.idrettenonline.no,leder@eikerolag.no,,95216662,False,,False
875457292,ETNE IDRETTSLAG,etneil.no,post@etneil.no,53 75 60 67,,False,,False
875462652,ERESFJORD IDRETTSLAG,www.eresfjord.no,teaarstad@hotmail.com,,99034150,False,,False
875500252,EIDSVOLL BYGDEKVINNELAG,,,,95216681,False,,False
875661612,ELEKTROPERSONALETS FORENING AVD. 56 NJF,,,,,False,,False
875737392,EGGE IL,www.eggeil.no,espen.e.solheim@gmail.com,,413 33 236,False,,False
877559432,EL & IT FORBUNDET AVDELING TELENOR NETT ØST,,,69 13 91 91,,False,,False
879363802,EIK OG KLOKKERÅSEN SKOLEORKESTER,www.eikogklokkerasen.no/,eikogklokkerasen@gmail.com,,,False,,False
879527252,ETNE NÆRINGSRÅD,,,,,False,,False
879742102,ERESFJORD HUSFLIDSLAG,www.husflid.no,annamariejensen@outlook.com,,934 26 164,False,,True
880387952,ETERMEDIENES ARBEIDSGIVERFORENING,,,22 86 12 00,,False,,False
880473832,EL OG IT FORBUNDET KLUBB TELENOR KUNDESERVICE,,,,,False,,False
880522892,EL OG IT FORBUNDET,,firmapost@elogit.no,23 06 34 00,,False,36.0,False
880753932,EL OG IT FORBUNDET DISTRIKT VESTLAND,,firmapost@elogitbergen.com,55 55 36 60,902 19 192,False,,False
880819232,ENEBAKK VANNSKIKLUBB,www.evsk.no,leder@evsk.no,,46849016,False,,False
881981882,EMPOWER AFRICA,www.freeweb1.com/empoweraid,empoweraid@yahoo.no,22 52 43 25,95033450,False,,False
883343972,ENGERNESET VEL,,,,907 78 976,False,,False
883406672,EVENES U I L,idrett.speaker.no/Organisation.asp?id=56542,euilbogen@yahoo.com,,91877725,False,,False
883726022,EL OG IT FORBUNDET BRAVIDA OSLO AKERSHUS KLUBB NAVO,,sissel.hallem@bravida.no,23 13 84 18,,False,,False
883738012,EIDSVOLD IDRÆTSFORENING HOPPGRUPPA,,ken.rustad@gmail.com,,,False,,False
883762762,EVJE TAEKWONDO KLUBB,evjetkd.no/,evje_tkd@hotmail.com,,994 23 288,False,,False
883795482,EIDSVÅG SONGLAG,,,,900 57 399,False,,False
883941772,ERDAL JANITSJAR,,erdal.janitsjar@gmail.com,,,False,,False
884514932,EMBLEM BEDEHUSFORSAMLING,,,70 15 07 03,,False,,False
884775922,ETT FETT STORBAND,www.ettfett.no,booking@ettfett.no,,977 74 777,False,,False
884968992,EIDSBYGDA BYGDELAG,,,,918 33 022,False,,False
885137202,ERVIKA SMÅBÅTFORENING,,styret.ervikabatforening@gmail.com,,416 21 987,False,,False
885323332,EIDE VELFORENING OG UNGDOMSHUS,,styret.eidevel@gmail.com,,,False,,False
885349412,ELVAOSEN SMÅBÅTLAG,,,,,False,,False
885704492,E134 NET,www.e134.net,agepleym@online.no,52 78 35 54,90515767,False,,False
885825672,ELNESVÅGEN HUSEIERFORENING,,,,,False,,False
885834442,ENDOMETRIOSEFORENINGEN,www.endometriose.no,post@endometriose.no,,45215555,False,,False
885873642,"EVTA.NO, NORSK STEMMEPEDAGOGISK FORUM",www.evta.no,nspfonline@gmail.com,,917 44 658,False,,False
886652402,ELITE-DROSJEN,,rune@flekkefjordtaxi.no,,,False,,False
886727682,ELTEL NETWORKS BEDRIFTSIDRETTSLAG,,bente.misund@eltelnetworks.com,71 24 30 00,,False,,False
887183082,EIGANES VEL,,,,,False,,False
887313792,EN VOGUE,,,77 18 20 57,91640562,False,,False
887988242,EQUINOR KONSERTFORENING STAVANGER,,,51 99 00 00,,False,,False
888352112,ENGERJORDET SAMEIE OG VEL,www.engerjordet.no,styret@engerjordet.no,,,False,,False
888367292,EITORN GRENDALAG,,,,41927676,False,,False
888690042,EKEBERG VETERANBILKLUBB,,,,,False,,False
888703462,ESTERGRUPPEN NORGE,,esterkl@online.no,62 58 09 68,41145306,False,,False
888738452,ENEBAKK KNIVKLUBB,,,,918 59 767,False,,False
888738622,ERUDIO,www.erudiontnu.no,,,,False,,False
888937412,EL & IT FORBUNDET KLUBB TELENOR TELECOM SOLUTIONS,,esben.smistad@telenor.com,,919 99 692,False,,False
888980482,ELEKTROGRUPPA UNION BRUK SKIEN,,kjell-eliassen@c2i.net,35 52 09 15,907 81 956,False,,False
889028432,EUROPEAN PRISON EDUCATION ASSOCIATION (EPEA),www.epea.org,thomas.wuethrich@vebo.network,,95815279,False,,False
889339772,ELEKTROFAGENES OPPLÆRINGSKONTOR NORD I TRØNDELAG,,efont@efont.no,,954 03 424,False,,False
889467452,ENGØY VELFORENING,,post@engoyvel.no,,,False,,False
889811692,EIKEFJORD SKYTTARLAG,,,57 74 45 49,41530128,False,,False
889990422,ETTERSØKSRINGEN,,arne.sangolt@gmail.com,,970 03 510,False,,False
890338062,EID MANNSKOR,,nils-hlo@online.no,,91794947,False,,False
890342302,EGAG UTVIKLING ORGANISASJON EUO,,hassanfaysal@hotmail.com,21 69 01 65,47606030,False,,False
890387152,ELDRE LØVSTAKKSGUTTERS FORENING,www.lovstakkens.com,radneythomsen@hotmail.com,,,False,,False
890390072,ELGJAKTLAGET WALTERS,,gethrane@mtulink.com,78 99 22 62,95102386,False,,False
890524532,EVJE KRISTELIGE UNGDOMSFORENING,,inge_liene@hotmail.com,,992 70 149,False,,False
890601472,EXCOM,,marcsorf@stud.ntnu.no,,981 38 979,False,,False
890633382,EGGE HISTORIELAG,www.eggehistorielag.com,post@eggehistorielag.com,74 16 73 23,915 88 583,False,,False
890717632,ESPENES VANNVERK,,torwa090148@gmail.com,,45296238,False,,False
890729592,EVENTYRLIA HUSEIERFORENING,www.solibo.no,,,,False,,False
890795382,EINA SPORTSKLUBB,www.einask.no,einask.leder@gmail.com,,95232920,False,,False
890967272,EIGERØY TEKNOLAB,,,51 46 50 32,,False,,False
891008562,ERSFJORDBOTN HAVNELAG,,,,,False,,False
891038852,EIKÅSLIA & VIKALEITET VELFORENING,,oahaukeland@hotmail.com,,913 11 722,False,,False
891141122,ETHIOPIAN CHRISTIANS INTERNET MINISTRY,www.ethiochristians.org,yigermal@gmail.com,22 22 17 45,95728030,False,,False
891174322,EGGE ROTARYKLUBB,,,,,False,,False
891183852,EN ÅPEN HAND,,johnny-fw-@hotmail.com,69 81 13 47,91849958,False,,False
891210922,ELGREGIONRÅD ØST,www.elgregion.no,,,90170476,False,,False
891267452,EIKSUND SMÅBÅTLAG,,,,,False,,False
891408722,ETIO-NOR FOKUS ETIOPIA FORENING,,,,95871932,False,,False
892046492,EQUINOR-KOR PETROCANTO,,maav@equinor.com,,+4741268372,False,,False
892373302,EIKEDALEN PANORAMA EIERLAG,,,55 12 50 12,93208740,False,,False
892413622,ELGJAKTVALD 7,,janeask@frisurf.no,31 28 98 39,95139411,False,,False
892436592,EINA VEL,www.einavel.no,einavel@hotmail.com,,,False,,False
892459622,ELVERUM PISTOLKLUBB,www.epk.no,administrator@epk.no,,91734051,False,,False
892496692,ENDELIG VOKSEN,,,73 52 18 03,,False,,False
892760772,EL OG IT FORBUNDET V/VESTERÅLSKRAFT NETT,,,76 11 25 00,,False,,False
893184112,"EL OG IT FORBUNDET, KLUBB ONECO NETWORKS, AVDELING ØSTFOLD",klubbavisa.no,thomas.trana@oneco.no,,906 52 518,False,,False
893200002,ENGAVÅGEN BÅTFORENING,,kurtsjoteig@gmail.com,,905 09 689,False,,False
893214542,EIDSKOG HÅNDBALLKLUBB,,o-malmer@online.no,,41273375,False,,False
893340572,ELVERUM BEREDSKAPSSENTER - ANSATTE,,,62 43 32 20,,False,,False
893428402,EXPRESSION ACTIVE - THE ONLY LIVING LEGENDS,,,,92243601,False,,False
893441832,EIDSBERGET'S JAKTLAG,,,,,False,,False
893568352,ERITREISKE KVINNEUNION,,,22 74 60 92,98461914,False,,False
893569502,EIDSDAL IDROTTSLAG,www.eidsdalil.no/,jklovoll@hotmail.com,70259746,415 74 676,False,,False
893725962,ELVERUM FOTOKLUBB,www.elverumfotoklubb.no,tospje@online.no,,,False,,False
893749012,ETNE MUSIKKLAG,,,,,False,,False
893752242,EIDSVOLD TURNFORENING,www.eidsvold-turn.no,v-nyland@online.no,,91797839,False,,False
893764542,EIDSKREM VELFORENING,,,,,False,,False
893835792,ETHIOPIAN EVANGELICAL CHURCH IN OSLO,,,,,False,,False
893874542,EIKELANDSBERGET GRENDALAG,,,,,False,,False
893919392,EIDSVOLL SKOG JEGER- OG FISKERFORENING,www.njff.no/eidsvoll_skog,marhelis@hotmail.com,,981 02 110,False,,False
893941452,ELVALANDET IDRETTSLAG,,arnt_jonvik@hotmail.com,,971 86 716,False,,False
894310022,ENEBAKK HISTORIELAG,enebakk-historielag.no,leder@enebakkhistorie.no,,907 61 712,False,,False
894646152,EUROVISIONNORWAY,www.eurovisionorway.no,,,,False,,False
894802642,EDRU LIVSSTIL OSTERØY,,jholsen@online.no,,95178350,False,,False
894810262,EIDSKOG FRP,,gjfjeldskogen@hotmail.no,62 83 91 50,928 38 130,False,,False
894946792,EL & IT KLUBBEN YTRE ORGANISASJON,,kjell.sverre.aasheim@elogitbergen.com,53 41 41 55,91867790,False,,False
894995882,EL & IT KLUBBEN V/VELTEC,,,,925 57 602,False,,False
895333352,ESPELAND SKOLEHUS,,,,,False,,False
895334812,ELEMENTPARTNER ØST AS BIL,www.opplandske-betong.no,kjetil@rudberg.as,61 11 31 70,909 12 450,False,,False
895399752,ELG 4H,,oleanna@tele2.no,,,False,,False
895619612,EIA JAKTLAG,,,,90990557,False,,False
895622052,EKEBERG EGNEHJEM VELFORENING,www.arctanderbyen.no,styret@arctanderbyen.no,,,False,,False
895968382,ENEBAKK FLYKLUBB,,enebakk.flyklubb@gmail.com,,906 76 120,False,,False
895974552,ENEVJA,,lisagerhardsen@yahoo.no,,907 74 011,False,,False
895986852,EQUINOR SENIORKLUBB OSLO,,,,,False,,False
896056832,EIDO HYTTEVELFORENING,,,,909 40 341,False,,False
896075012,EGGEDAL UTMARKSLAG,,g-olsen@online.no,,951 43 877,False,,False
896177362,ELEVORGANISASJONEN I OSLO,elev.no/oslo,oslo@elev.no,22 99 37 00,988 47 881,False,,False
896192132,EIKA BEDRIFTSIDRETTSLAG,,,,,False,,False
896260642,ELOPAK PENSJONISTFORENING,,,,,False,,False
896364952,ELVERUM/RENA LOTTEFORENING,lottene.no,elverumrena@lottene.no,,930 22 394,False,,False
896392832,EDRU LIVSSTIL ARNA/BERGEN,,,,,False,,False
896547232,ELLINGSTADÅSEN VEL,ellingvel.org,styret@ellingvel.org,,977 12 208,False,,False
896749072,ENGENE VEL,,,32 07 71 45,97508547,False,,False
896753002,EIDFJORD CSC,,irene.viveli@eidfjord.net,,957 43 797,False,,False
896839942,EMMAUS PSYKOLOGIFORENING,www.emmaus.org,post@emmaus.org,,,False,,False
896926632,ENEBAKK RACING TEAM,,post@dtg.no,,90996254,False,,False
897145642,EGERSUND BRIDGEKLUBB,,,,,False,,False
897325462,EMNA THE EUROPEAN MUTUAL HELP NETWORK FOR ALCOHOL RELATED PROBLEMS,,hossmatross@gmail.com,,467 74 055,False,,False
897334992,EGERSUND BORDTENNISKLUBB,www.egersund-btk.net/cms,kjell.e.medhaug@c2i.net,51 49 59 95,416 43 986,False,,False
897341042,"ETTERSØKSRINGEN FOR OS, SAMNANGER OG BERGEN",,,,,False,,False
897442302,ELOGIT KLUBB ROGALAND ELEKTRO,,tillitsmann@rogalandelektro.no,,,False,,False
897479222,EIDE HEST OG PONNILAG,,eidehestogponnilag@gmail.com,,905 81 910,False,,False
897615452,EGEBERGLØKKA PARSELLAG,www.egeberglokka.no,egeberglokka@yahoo.no,,977 59 046,False,,False
897811952,ECONA BUSKERUD,www.econa.no,alina.arnesen@gmail.com,,472 85 498,False,,False
897897202,EXXO FC,,exxofc@gmail.com,,913 99 153,False,,False
897940272,ELEFANTEN FILMKLUBB,,am@myfo.net,,971 73 418,False,,False
898044432,EIDE SENIORDANS,,,,99587901,False,,False
898063542,EL&IT KLUBBEN WESTCON POWER & AUTOMATION,,stian.bauge@westcon.no,,474 68 039,False,,False
898228002,ENEBAKK FRIVILLIGSENTRAL,,frivillig@ienebakk.no,,994 91 912,False,,False
898489132,EGGE VIKINGLAG,eggevikinglag.org/,,,,False,,False
898708012,EITERJORD GRUNNEIERLAG - AVD. II,,gard.grubstad@vito.no,,908 57 640,False,,False
898930742,EIDSHAUG BÅTFORENING,,,,,False,,False
899062892,ELEKTROPERSONALETS FORENING DRAMMEN AVD. 26 AV NJF,www.elektropersonalet.origo.no,,,905 44 241,False,,False
899086112,ETNE BMX OG SKATEPARK,,,,991 58 485,False,,False
899104412,EIDE OG KÅRTVEITS INDREMISJONSFORENING,,,,,False,,False
899135202,EL&IT-KLUBBEN VED CAVERION BERGEN,,,,915 33 346,False,,False
899240332,ELVELAG NR 5 MEENS BRU - STOREMYR,,by-jan@online.no,,971 90 641,False,,False
899669312,EUROPEAN CENTRE FOR RIGHTS AND JUSTICE (ECRJ),,ecfr.ecfr.ecfr@gmail.com,51 65 28 26,94810614,False,,False
911561743,EENSTØLEN BEITELAG,,anna@ringheim.biz,,977 76 031,False,,False
911573091,EL&IT KLUBBEN I HYDRO ENERGI I SOGN,,,,91703987,False,,False
911578174,EIKER GLIMA,,tyr.neilsen@live.com,,41350996,False,,False
911583739,ELEKTROPERSONALETS FORENING AVD. 46 VOSS,,,,,False,,False
911599325,EID HUNDEKLUBB,www.eidhk.net,eidhundeklubb@hotmail.com,,,False,,False
911612534,EL&IT KLUBB:HELSE NORD TRØNDELAG,,jorund.eidsaunet@hnt.no,74 09 80 05,92283406,False,,False
911625229,EFTELØT BYGDELAG,www.eftelotbygdelag.no,jmaunan@hotmail.com,,909 21 595,False,,False
911656981,EL&IT KLUBBEN VED KVAM ENERGI,,torleiv.rykkje@kvamenerginett.no,56 55 33 46,992 82 750,False,,False
911662221,ENGELSVIKEN VELFORENING,www.engelsvikenvel.no,styret@engelsvikenvel.no,,464 23 550,False,,False
911671719,EL-FAGETS SENIORKLUBB,,erik@stensson.no,,92446760,False,,False
911672812,EIDTUN BYGDEHUSFORENING,www.eidtun.com,eidtun@eidtun.com,,909 98 116,False,,False
911677679,EILIF DUES VEI VELFORENING,,evoss@broadpark.no,,950 26 376,False,,False
911684330,EGGEDAL BEITELAG,,,,92627914,False,,False
911686694,EMPOWER NAKURU,www.empowernakuru.org,rurino@hotmail.com,,900 81 217,False,,False
911720922,EQUALITY,www.equalityorg.no,emil@equalityorg.no,,938 60 145,False,,False
911725215,EN LYSERE FREMTID FOR BARN OG UNGE,,zainab.hashi@gmail.com,22 75 20 43,902 34 610,False,,False
