organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
813227932,KLOK UGLE - INTERNASJONAL PROSJEKTER,,ibielinska2@wp.pl,,402 97 492,False,,False
813260522,KVITFJELL VETERAN,www.kvitfjellveteran.net,ting-roe@online.no,,90101303,False,,False
813291002,KRUNHJORTEN 4H,,sagebo@online.no,,412 14 122,False,,False
813296802,KODEKLUBBEN SANDEFJORD,kodeklubbensfj.no/,teryeah@gmail.com,,992 62 972,False,,False
813300702,KONGSBERG SHOTOKAN KARATEKLUBB,,oyvind.bjerkvik@gmail.com,,92836961,False,,False
813409712,KROKEN HYTTEFORENING,,enge.rolf@gmail.com,,902 28 631,False,,False
813478412,KVINESDAL PENSJONISTFORENING,,ejuditha@online.no,,481 44 062,False,,False
813506122,KONSERVATIVT SKIEN,www.konservativt.no,bjornargund@gmail.com,,94808388,False,,False
813547392,KONGSVINGERPOLITIETS PENSJONISTFORE,,pnordl@online.no,,951 36 526,False,,False
813569272,KONSERVATIVT TØNSBERG OG FÆRDER,konservativt.no,mir-nord@outlook.com,,959 22 296,False,,False
813639602,KRONSTAD HOVEDGÅRD KULTURFORENING,,,,,False,,False
813669382,KIDSHOUSE,,bent.rune@succession.no,,975 12 353,False,,False
813725622,KJØNSTADMARKA VELFORENING,,gaute_heimdal@hotmail.com,,913 75 182,False,,False
813781212,KÅRES- OG HÅVALDS VEI VELFORENING,,,,90837270,False,,False
813919532,KULTURFORENINGEN BRASILEIRINHO,,brasileirinhosbra@gmail.com,,413 28 230,False,,False
813987252,KYRPING CAMPING VELFORENING,,gev@fafo.no,,971 43 273,False,,False
814019012,KODEKLUBBEN TRONDHEIM,trondheim.kodeklubben.no,kodeklubbentrondheim@gmail.com,,948 24 805,False,,False
814139522,KONGSVINGER OG OMEGN LOKALLAG AV NORGES FIBROMYALGIFORBUND (NFF),,kongsvinger@fibromyalgi.no,,917 61 930,False,,False
814235742,KODEKLUBBEN SANDSLI,,monica.fredriksen@siemens.com,,992 47 452,False,,False
814297772,KALVENESET BÅTFORENING,,,,,False,,False
814363112,KVAM FRIMERKE- OG MYNTKLUBB,,,,47953237,False,,False
814439682,KRAGERØ KANTORI,,merete@valstad.net,,48124358,False,,False
814488322,KILDEN MENIGHET JÆREN,www.kildenmenighet.org/,,,482 52 258,False,,False
814519392,KONSERVATIVT SARPSBORG,,,,,False,,False
814546152,KVINA KUNSTNARLAG,,lajla.rohne@gmail.com,38 35 24 01,90232275,False,,False
814568032,KVISLETOPPEN VELFORENING,www.kvisletoppenvel.no,post.krsand@mobelringen.com,,913 85 504,False,,False
814594602,KONGSBERG FREESTYLEKLUBB,www.kongsbergfreestyleklubb.no,flaaren@gmail.com,,4793443623,False,,False
814624552,KLEPP HAGELAG,,evyerga@kleppnett.no,,,False,,False
814740102,KIMEK VERKSTEDKLUBB,,,,,False,,False
814756882,KOR O2,www.facebook.com/Kor-O2-1413362355579725/,,,,False,,False
814829332,KARLESTRAND VEST,,marianne85@gmail.com,,90826839,False,,False
815087992,KULTURSPORET,,ingar.k.skaug@gmail.com,,905 51 518,False,,False
815096282,KLINGA SKYTTERLAG,,,,,False,,False
815102592,KVÆKAVEGEN VELFORENING,,,,,False,,False
815125452,KONE BEDRIFTSIDRETTSLAG FREDRIKSTAD,,,,,False,,False
815131282,KRONK,,lindarahman@live.no,,402 02 291,False,,False
815190262,KLIMA-OG MILJØDEPARTEMENTETS VETERANKLUBB,,ha-winsn@online.no,,975 18 375,False,,False
815191722,KLØVHEIM INDREMISJON,,terje@mobeltreff.no,56 36 40 42,986333037,False,,False
815204972,KONSERVATIVT KRISTIANSAND,www.konservativtkristiansand.no,knut.h.1954@gmail.com,,908 55 787,False,,False
815208862,KVEMMINGEN SPEL OG DANSARLAG,,dkjosa@online.no,56 55 53 71,995 97 835,False,,False
815247582,KORPSPROSJEKT HALDEN,,gelu@online.no,,913 79 845,False,,False
815268342,KOREA ROSSABØ VELFORENING,,korea.velforening@gmail.com,,,False,,False
815281152,KULTURGRUPPA - FIIN GAMMAL,,,69 28 81 81,97647586,False,,False
815288602,KRÅKERØY HISTORIELAG,kraakeroyhistorielag.no,gulm@fredrikstad.kommune.no,,922 04 584,False,,False
815294122,KONGSBERG OG OMEGN FORSVARSFORENING,,,,,False,,False
815354842,KLUBBEN I STEINKJER,,henry.bade@ntebb.no,,951 02 940,False,,False
815417402,KVAM MOTORSPORTSENTER,,kvam.motorsport.senter@hotmail.no,,902 85 771,False,,False
815515722,KINNARPS PENSJONISTENE I SØR/ØST - NORGE,,sissel.i.berntsen@gmail.com,,971 88 441,False,,False
815529162,KAMSTEINEN HYTTEFORENING,,oke@nardocenteret.no,,907 61 380,False,,False
815583442,"KRISTIANSAND VETERANKOMPANI, AGDESIDEN GARNISONS COMPAGNIE",www.nvio.no/veterankompani,haraldevensen59@hotmail.com,,413 62 025,False,,False
815635612,KJØNSØY BÅTFORENING,,,,,False,,False
815657462,KRISTIANSAND KENDO KLUBB,kristiansandkendo.no/,jno@kendo.no,,934 22 937,False,,False
815787102,KRIK HAMAR,,,,,False,,False
815821742,KRISTIANSUND KRAFTSPORTKLUBB,,kristiansundkraftsportklubb@yahoo.com,,48075134,False,,False
815834062,KAFFEORDNING MM FOR ANSATTE VED HSL-FAKULTETET UIT,,,,,False,,False
815880102,KRIK ØVREBØ,,,,41360545,False,,False
815899172,KALLAVEIEN OG KVERNTANGEN VEIFORENING,,,,,False,,False
815919742,KONGSVINGER SKATEKLUBB,,samd73@gmail.com,62 81 15 67,,False,,False
816136032,KRIMINALOMSORGENS YRKESFORBUND OSLO FENGSEL (KY OSLO),,,23 30 15 00,,False,,False
816143012,KRIK FJELLHAUG EXPLORER,,,,47487001,False,,False
816182522,KULLEBUND HUNDESPORTKLUBB,,,,905 71 976,False,,False
816222052,KVANNLI -OG VIKVEGEN VELFORENING,www.kvikvel.no,post@kvikvel.no,,977 77 758,False,,False
816236622,KNUTABRUO 4H,,,,976 72 146,False,,False
816253772,KULTURNÆRINGENS MØTE MED BARENTSHAVSKONFERANSEN,,,,91374694,False,,False
816262682,KLASSEKASSE ROSTEN 2009,,,,,False,,False
816356482,KILLINGTJERN PANORAMA VEI OG BRØNNLAG,,,,,False,,False
816469082,KVAKSVOLLEN HYTTEFORENING,,tomjohn2@online.no,,99594579,False,,False
816483972,KONSERVATIVT HAUGESUND,,joningeknutsen@gmail.com,,920 58 385,False,,False
816544882,KVINESDAL SMÅBÅTFORENING,www.kvbaat.no,vidar@vkristensen.no,,970 42 451,False,,False
816587662,KALLOKKAS VENNER,,,,,False,,False
816691982,KRAGERØ SJAKKLUBB UNGDOM,,,,,False,,False
816710642,KONNERUD STRØMSGODSET HAGELAG,,m.holemark@online.no,,974 20 407,False,,False
816721652,KRISTIANSAND BRETTSEILERKLUBB,www.kristiansandbrettseilerklubb.com,vegard.t.t@gmail.com,,975 84 574,False,,False
816785472,KOLASAMARBEIDET,,,,,False,,False
816785782,KJERRVIK OG KROGSHAVN HYTTEEIERFORENING OG VANNLAG,,,,916 43 027,False,,False
816907292,KARDEMOMMEPARTIET,kardemommepartiet.no,post@kardemommepartiet.no,,45154565,False,,False
816989302,KORX,,,,,False,,False
817032702,KROHNEGÅRDEN VELFORENING,,victor.halland@outlook.com,,+4790742802,False,,False
817077692,KIRKEHAUG HAGEBY,,,,,False,,False
817134432,KORSDALEN VEL,,,,,False,,False
817151272,KOPERVIK KFUK-KFUM SPEIDERE,,,,,False,,False
817309372,KUNNSKAPSVEIEN VEL,,,,,False,,False
817556582,KORALL,,,,456 11 333,False,,False
817569242,KVÆFJORD JEGER OG FISKERFORENING,,,,,False,,False
817605362,KRISTIANSAND SELVFORSVARSAKADEMI,,,,,False,,False
817621112,KRISTIANSUND BOWLINGKLUBB,klubber.bowling.no/kristiansund_bk/,kathrinenaas96@hotmail.com,,920 20 032,False,,False
817638872,KJERRINGNESMYRA VELFORENING,,katrineaasen@gmail.com,,,False,,False
817710522,KONGSBERG KRIM,www.kongsbergkrim.no,post@kongsbergkrim.no,,920 35 724,False,,False
817726062,KVIKK DANSEKLUBB,,david@thequickstyle.com,,977 98 993,False,,False
817765572,KRIK JULSUNDET OG SØRE FRÆNA,,,,,False,,False
817802842,KOLNES PENSJONISTFORENING,,,,97564268,False,,False
817841902,KLØVE UNGDOMSLAG,,,,481 47 551,False,,False
817869092,"KLASSE C, KULL 2008 HALLSET SKOLE",,,,,False,,False
818069502,KOR MARIOS,,choras.marios@gmail.com,,462 71 866,False,,False
818076002,KONSTANTINOPELUNIVERSITETET,,,,,False,,False
818077092,KYSTLAGET FRØYSKJÆR,,,,976 03 793,False,,False
818147252,KRIK ØSTFOLD,,,,,False,,False
818180772,KRAGERØ HØYRE,,,,992 23 691,False,,False
818194382,KRYSTALLEN VELFORENING,,nina@sagdahl.no,,402 36 335,False,,False
818278012,KRIK RØA,,k.e.skarpaas@gmail.com,,936 97 054,False,,False
818523882,KUNSTLAGET PÅ FYLKESHUSA,,,,,False,,False
818602332,KOPERVIK LINEDANCE CLUB,,,,,False,,False
818672292,KRÅKSTEIN 4H,,,,,False,,False
818787332,KITTILFALLVEGEN VEGLAG,,,,,False,,False
818821972,KRYSSER KYSTLAG,,arnt@ahnilsen.no,93 06 42 64,906 71 565,False,,False
818914482,KONGSBERG HØYRE,,helgevju@online.no,,958 87 416,False,,False
819001022,KLUBBEN KUNST OG KULTUR,,mkhallgren@hotmail.com,,,False,,False
819005532,KVERNALAND VELFORENING,www.kvernalandvel.no,post@kvernalandvel.no,,988 28 668,False,,False
819008892,KARMØY SENIOR HØYRE,,tkvil@online.no,,954 37 915,False,,False
819074062,KONGSHEM RACING,,christian@kongshem.no,,977 63 847,False,,False
819078572,KULTURVERKSTED AKANTUS,,zojasperstad@live.no,,+4795835282,False,,False
819139032,KJERKELEGDA VEL,,,,,False,,False
819217882,KLASSEKASSE FOR MANGLERUD PYP 2008,,,,,False,,False
819314942,KISA KFUK-KFUM SPEIDERE,,,,,False,,False
819498202,KLUBB G.U.T.S,,,,,False,,False
819560412,KYSTOPPRØRET,,,,,False,,False
819740402,KLOVAMYRSVEGEN VEL,,g.i.kallevag@gmail.com,,474 55 121,False,,False
819912602,KUNSTFORENINGEN FOR ANSATTE I NRK,,,,,False,,False
820124782,KVÅS BYGDELAG,,,,,False,,False
820132572,KIVLEDALEN LØYPELAG,,svein@morgedal-ror.no,,906 18 107,False,,False
820275292,KLEIVAVEGEN,,,,,False,,False
820458702,KULTURJOURNALEN,,,,,False,,False
820567072,KLASSETUR 2004 UNGDOMMER HOEGGEN SKOLE,,,,,False,,False
820666402,KYRKJESTRONDI OG ESPELANDSDALEN GRENDALAG,,haavtra@online.no,,905 76 857,False,,False
820815882,KARANEUF,,,,,False,,False
820895002,KRASP - KRINSASPIRANTKORET,,,,,False,,False
820898982,KRIK SYKKEL,,,,,False,,False
820901592,KNUCKLEHEADS MOTORKLUBB ROGALAND,,,,,False,,False
820945662,KALVIKA LYSLAG,,,,,False,,False
820956192,KAMPEN KIRKES PIKEKOR,,,,,False,,False
820977602,KARLESTRAND VELFORENING,,,,,False,,False
821056322,KODE,,,,,False,,False
821113342,KRISTIANSAND DROJSEEIERFORENING,,kristiansand.df@gmail.com,,,False,,False
821133572,KONGEN KURS OG CAMP,,,,,False,,False
821189462,KINN BRASS BAND,,,,,False,,False
821205182,KVAMSELVA ELVELAG,,,,,False,,False
821359732,KUTIN KONSERT FORENING,,,,,False,,False
821438772,KJØPSVIK BÅTFORENING,,,,,False,,False
821469902,KVITFJELLTOPPEN SAMEIERFORENING (KSF),,,,,False,,False
821518482,KLUBBLAN,klubblan.net,crew@klubblan.net,,949 86 995,False,,False
821751802,KARASJOK HØYRE,,,,,False,,False
821829062,KUSKS VENNER,,,,,False,,False
821830192,KOMPANI ANDERSEN,,,,,False,,False
821898102,KROKSUNDFERGENS VENNEFORENING,,,,,False,,False
821983312,KURDISK KULTURFORENING TROMSØ,,kurdere.tromso@gmail.com,,469 22 309,False,,False
822162142,KRIK SKAUN,,,,,False,,False
822259812,KORSVIKFJORDEN VELFORENING,www.facebook.com/groups/1282734642318949,halvarak@gmail.com,,480 02 088,False,,False
822279252,KARMSUND KJEMISKE FAGFORENING,,,,,False,,False
822327982,KONGSBERG SPORTSKLUBB,,,,,False,,False
822337902,KVINESDAL IDRETTSRÅD,,,,,False,,False
822687512,KIRKEKJELLEREN MJELDE,,,,,False,,False
822753302,KLÆBU KULTURRÅD,,,,,False,,False
822864392,KASPERKLOVA VEIFORENING,,,,,False,,False
822895522,KJOSAVIK BEDRIFTSIDRETTSLAG,,,,,False,,False
823126352,KRAGERØ SKI & RØNNERS,,,,,False,,False
823210442,KLASASKJERET KYSTFORENING,,,,,False,,False
823397402,KRIK RAVE,,,,,False,,False
823488912,KLUBBÅSEN VELFORENING,,,,,False,,False
823538332,KARL JOHANS VEI VEILAG,,,,,False,,False
823562632,KALDEVELLFJORDEN BOLIGFELT VEL,,,,,False,,False
823576242,KRISTIANSAND INTERNATIONAL SCHOOL - FORELDREARBEIDSUTVALGET,,,,,False,,False
823592922,KLASSEKASSE VE SKOLE ÅRGANG 2010,,,,,False,,False
823600062,KOMMUNESTYREGRUPPEN I NYE MOSS FRP,,,,,False,,False
823650272,KROKEN MISJONSFORENING,,,,,False,,False
823790252,K K LIEN-MUSEETS VENNER,kklien.wordpress.com,,,,False,,False
823805942,KORTTRÅKKERENE,,,,,False,,False
823814372,KONGSEN KULTURFORMIDLING,,,,,False,,False
823854722,KROKSLIRA KNIVKLUBB,,,,,False,,False
824286922,KOINONIA ORTODOKST AKADEMI,,,,,False,,False
824463832,KONTRAVEIEN 8,,,,,False,,False
824532982,KLUBB ALFA ROMEO AVD. MØRE OG ROMSDAL.,,,,,False,,False
824580812,KLIMAVENNER FOR KJERNEKRAFT,,,,,False,,False
824655642,KJENNSTULVEGEN VEGLAG,,,,,False,,False
824742642,KVELDE FOTOKLUBB,,,,,False,,False
824828652,KRIK VESTLAND,,,,,False,,False
825005242,KVALNES BRYGGE,,,,,False,,False
825018352,KAMFJORDÅSEN OG HUBROÅSEN VELLAG,,,,,False,,False
825215182,KOLSTADHAUGEN GÅRDSVEGANLEGG,,,,,False,,False
825754202,KONGEVEIEN SKOLE TRINNKASSE 2014,,,,,False,,False
825772952,KLASSEKASSE KULL 2014 VED STEINERSKOLEN LILLEHAMMER,,,,,False,,False
825798072,KNABEN LØYPER,,erling.lende@halliburton.com,,482 20 614,False,,False
825942882,KASDAREEN,,,,,False,,False
825958002,KLYVE HÅNDBALL,,kamillamalek@gmail.com,,941 61 127,False,,False
825973192,KARMØY AIRSOFT THE EAGLES,,david.laurits.97@gmail.com,,970 05 415,False,,False
826069082,KLASSISK TRIO,,,,,False,,False
826344962,KJERRINGØY OPPVEKSTSENTER FAU,,,,,False,,False
826366362,KVISLERLOSJEN,,,,,False,,False
826366532,KLEIVANE NABOLAG,,,,,False,,False
826579722,KORSKOLEN I MELDAL,,johanne.bjorkhaug@gmail.com,,48214974,False,,False
826597232,KVARTETT SAPHIR,,,,,False,,False
827140732,KAFFEFORENINGA,kaffeforeninga.no,kaffeforeninga@gmail.com,,,False,,False
827315532,KRISTIANSAND DOMKIRKES JENTEKOR,,phuong.minh.huynh@gmail.com,,99443680,False,,False
827352012,KVINNEAKTIVISTENE OSLO,www.kvinneaktivisteneoslo.no,kvinneaktivisteneoslo@gmail.com,,,False,,False
827488402,KJØDE GRENDELAG,www.facebook.com/profile.php?id=100080649668038,jonborgund@hotmail.com,,415 05 034,False,,False
827533092,KUNST I HAVGAPET,,info@benjaminslotteroy.se,,+46704971946,False,,False
827538612,KINN TUR- OG FRITIDSFISKEFORENING,,,,,False,,False
827550442,KRAGERØFJORDEN VELFORENING,,,,,False,,False
827576662,KVITFORS OG OMEGN BYGDELAG,,,,,False,,False
827988782,KRAFT - TANKESMIA FOR KUNST OG KULTUR,,,,,False,,False
828099922,KOMITE FOR 17.MAI-ARRANGEMENT SUKKEVANN,,,,,False,,False
828469452,KULTURBYGDA BLAKER,,kulturbygdablaker@gmail.com,,952 45 224,False,,False
828488902,KANTEN VEL,,,,,False,,False
828544632,KVILLDAL BEDEHUS,,gunnarsteinbru@yahoo.no,52 79 95 23,958 05 226,False,,False
828577972,KVERNMOVEGEN FELLESPLASS,,,,,False,,False
828621092,KJØTRØD GRENDEHUS I MIDTRE GAULDAL,,,,,False,,False
828661612,KLASSISK: HALDEN,,,,,False,,False
828761072,KROHNÅSEN VEL,,,,,False,,False
828818392,KLUBB FYKAN,,,,,False,,False
828876252,KORSSUND VEL,,,,,False,,False
829066262,KRIK TJELTA,,,,,False,,False
829288052,KONGSBERG BEDRIFTSIDRETTSLAG,kongsbergams.com/,andreas.baadstrand@kams.kongsberg.com,,97739168,False,,False
829327392,KLEPP INP,,,,,False,,False
829551772,KLUBBKASSEN I ONECO SAFEYARDS LAKSEVÅG,,,,,False,,False
829693852,KLØVERVEIEN 30 VELFORENING,,,,,False,,False
829712172,KLEIVSETERVEIEN VEILAG,,,,,False,,False
829802562,KROKSTAD HANDELSPARK SENTERFORENING,,,,,False,,False
829803712,KALDFJORD INDUSTRIARBEIDERFORENING,,,,,False,,False
829913402,KLASSEKASSE VANG 2016-KULL,,,,,False,,False
830116842,KÅREVIKMARKA VELFORENING,,,,,False,,False
830121412,KULL 2009 VED STORFORSHEI SKOLE,,,,,False,,False
830134212,KULTURPLATTFORMEN TBA - TO BE ANNOUNCED,www.tbatba.no,ida@tbatba.no,,980 52 865,False,,False
830229582,KRIK BIRKELAND,,,,,False,,False
830260382,KOR SOLLI MED VENNER,,,,,False,,False
830292152,KJÆRNESGRENDA VELFORENING,,,,,False,,False
830293132,KVÆFJORD SOSIALISTISK VENSTREPARTI,,,,,False,,False
830714812,K. NIELSEN DRIFTING,,,,,False,,False
830762612,KATTEHJELPENS PUSETAXI,,,,,False,,False
830831622,KRANA VELFORENING,,,,,False,,False
830863672,KOMITÉ KNAPSTAD,,knapstad17.mai@gmail.com,,489 94 738,False,,False
830871772,KRISTIANSUND HØYRE,,,,,False,,False
830903062,KVÆFJORD SENTERPARTI,,,,,False,,False
830986502,KORET VELFORENING,,,,,False,,False
831038152,KVINNER I DYKKERBRANSJEN,,,,,False,,False
831040432,KROKEN UTMARKSLAG,,,,,False,,False
831070412,KLEPPELISTA,,,,,False,,False
831071672,KYRKJEBYGDA SØNDAGSSKOLE,,,,,False,,False
831108622,KJOS HAVEBY VELFORENING,,bjorn.sture.aas@outlook.com,,401 98 949,False,,False
831110082,KONSERVATIVT LILLESTRØM,,,,,False,,False
831152842,KOMNES HESTEFORENING,,,,,False,,False
831178612,KONSERVATIVT LOKALLAG ØVRE-EIKER,,,,,False,,False
831188472,KOR SO HELST,,,,,False,,False
831224282,KPML MEDIA,,,,,False,,False
831652802,KLUBBEN RF,,,,,False,,False
831685352,KAPP BEBOERFORENING,,,,,False,,False
831824662,KVINNEHISTORISK FORENING,,,,99693611,False,,False
831974672,KODE-FORENINGEN,,,,,False,,False
832081302,KLUBBEN VEF,,,,,False,,False
832202002,KLASSE 10F - MO I RANA,,,,,False,,False
832237582,KVERNSMYR VEGFORENING,,bjornaasestad@yahoo.no,,916 42 408,False,,False
832238562,KRIK TRYGGHEIM,,,,,False,,False
832252492,KJELSHUSVEIEN VEILAG,,,,,False,,False
832277592,KRÅMYRANE FOTBALLKLUBB,,,,,False,,False
832291102,KARRIEREDAGENE I TROMSØ,,,,,False,,False
832296082,KARINAÅSEN VELFORENING,,,,,False,,False
832360872,KVÆFJORDHEIMENS VEL,,,,,False,,False
832368652,KUNNSKAPSAVISEN KHRONO,,,,,False,16.0,False
832380032,KLASSETUR ELLINGSØY,,,,926 42 453,False,,False
832383422,KLUBBEN HSH KRISTIANSAND,,,,,False,,False
832494712,KJELLER SKOLE KK 2019-2029B,,,,,False,,False
832516872,KULTURBRO,,,,,False,,False
832536962,KJELLER SKOLE KK 2016-2026B,,,,,False,,False
832879762,KREATIV 9-1-1,,,,,False,,False
832912662,KURDISTAN KULTUR OG NATUR FORENING I ROGALAND,,,,,False,,False
832928542,KLASSEKASSE KULL 2017 A-KLASSE VED FRYDENLUND SKOLE,,,,,False,,False
832972762,"KIL, KOMMUNENES INTERESSEFORENING FOR LOKALSYKEHUS",,eavkbusch@gmail.com,,957 25 297,False,,False
832989002,KRISTIANSAND EDART KLUBB,,,,,False,,False
833007602,KABELKAMERATENE,,,,,False,,False
833052012,KULP STRAND BADSTUFORENING,,,,,False,,False
833298232,KOSTERGRUPPEN,,,,,False,,False
833320602,KINGDOM RIVERS,,,,,False,,False
833336622,KRONSTEINGRUPPEN BEDRIFTSIDRETTSLAG,,kro@s-ent.no,,995 10 605,False,,False
833371312,KOMTILGUD FORENINGEN,,,,,False,,False
833524062,KRÅKÅSKLEIVA HYTTEFELT,,,,,False,,False
833867172,KAPP BADING- OG BADSTUEFORENING,,,,,False,,False
833969102,KATTEMSTRØA GRENDALAG,,,,,False,,False
834026562,KONSERVATIVT VINDAFJORD,,,,,False,,False
834122952,KULTURKRYKKEN,,,,,False,,False
834161672,KONSERVATIVT ENEBAKK,,,,,False,,False
834322552,KLASSEKASSE VANG 2018,,,,,False,,False
834329182,KLASSETUR 10D,,,,,False,,False
834571552,KLAS BØLE INTERESSEFORENING,,,,,False,,False
834581302,KULL 2015 FILLAN SKOLE,,,,,False,,False
834766132,KVITESEID UNGDOMSKLUBB,,,,,False,,False
834793792,KVINNENETTVERKET I BERGEN,,,,,False,,False
834888882,KULTURRUNDENS VENNEFORENING,,,,,False,,False
834932172,KURDISK KULTURFORENING I BODØ,,horori@live.no,,466 55 007,False,,False
834966182,KREATIV FORMIDLING RINGERIKE,,,,,False,,False
834992612,KIDANE MIHRET DEKIPETROS,,,,,False,,False
835055272,KLOAKKFELLESSKAPET SNIFF,,ihalland@onine.no,,932 37 490,False,,False
835074412,KLASSEKASSE ÅRGANG 2011 HUSTAD SKOLE,,,,,False,,False
835175812,KRIK DUNGEON,,,,,False,,False
835195112,KRIK JENTECAMP,,,,,False,,False
835197182,KAMMERMUSIKK PÅ HELL,,,,,False,,False
835206912,KRIK SOLE,,,,,False,,False
835282422,KJELSÅS DØDBALLIGA,,,,,False,,False
835320472,KVASSHYLLVEIEN VEILAG,,,,,False,,False
835400212,KREATIVE ROM - STØTTENDE OG POSITIVE MILJØER FOR UTVIKLING OG VEKST,,,,,False,,False
835551032,KOLBOTN FILMKLUBB,,,,,False,,False
835555992,KIRKENES SKOLE FAU,,,,,False,,False
835611272,KYSTLAGET BØRINGEN,,,,,False,,False
835625052,KOMPANI FORVRIDD,,,,,False,,False
835646912,KVÆNANGEN KULTUR- OG FRITIDSFORENING,,,,,False,,False
835698092,KJELLERLYS,,,,,False,,False
835904792,KONGSVINGER UNGDOMSKOR,,,,,False,,False
836075692,KULL 2016 OPDØL MONTESSORISKOLE,,,,,False,,False
836117212,KLASSEKASSE NORDKISA SKOLE 2019-KULLET,,,,,False,,False
836186842,KIRKEKRETSEN SKOLEMUSEUMS VENNER,,,,,False,,False
836427602,KONSERVATIVT KLEPP,,,,,False,,False
836441702,KORGEN BRANNKORPSFORENING,,,,,False,,False
850786542,KABEL NORGE,www.kabelnorge.no,,63 88 42 45,,False,,False
859049192,KRISTIANSAND FERIESENTER EIENDOM,,,,990 42 893,False,,True
870211112,KFUK-KFUM VESTFOLD OG TELEMARK,www.kfuk-kfum.no/side26,vestfoldogtelemark@kfuk-kfum.no,33 48 31 30,,False,,False
870236832,KUNST OG DESIGN I SKOLEN,www.kunstogdesign.no,,,,False,14.0,False
870955812,KOST- OG ERNÆRINGSFORBUNDET,,,21 01 36 00,,False,,False
871257922,KOLBOTN TENNISKLUBB,www.kolbotntennis.net,skjonsta@gmail.com,,48012565,False,,False
871258562,KIBA-RINGEN V/HARALD WISHMAN,,,67 55 41 32,,False,,False
871271712,KRISTENSAMFUNNET I NORGE,kristensamfunnet.no/kristensamfunnet-i-norge/,daglig.leder@kristensamfunnet.no,,948 56 655,False,5.0,False
871301352,KVAM IDRETTSLAG,www.kvamil.no,post@kvamil.no,,907 78 999,False,7.0,False
871303932,KOLBU HÅNDBALLKLUBB,,,,,False,,False
871339902,KARISMAKIRKEN,,post@karisma.no,51 91 18 80,,False,13.0,False
871353492,KROHNENGEN SKOLES MUSIKKORPS,www.krohnengenskoles.musikkorps.no,post.ksm@gmail.com,,408 56 457,False,,False
871378622,KOLSTAD OG SAUPSTAD SKOLEKORPS,,,73 99 52 02,,False,,False
871393362,KORGEN SKOLEMUSIKKORPS,www.korgenskolemusikkorps.no,mch_1964@yahoo.no,,476 79 230,False,,False
871475172,KVELDE BARNEHAGE,www.kveldebarnehage.no,administrasjon@kveldebarnehage.no,33 11 23 58,91918492,False,21.0,False
871481482,KARASJOK FLYTTSAMELAG,,karasjok.flyttsamelag@outlook.com,,,False,,False
871491992,KRISTIANSAND YNGLINGEFORENING,,,,971 83 138,False,,False
874237892,KJELLMYRA IDRETTSLAG,www.kjellmyra.no,erikhammer664@gmail.com,62952665,4797675110,False,,False
