organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
890925812,PROSJEKT UVIRA - SENTER FOR KUNNSKAP OG UTVIKLING,,uvira.project@gmail.com,,463 94 199,False,,False
891388322,PRESBYTERIAN-METHODIST CHURCH,,pmcoslo2007@gmail.com,41 01 80 04,458 54 599,False,,False
891977212,PE-TORSA VEL,www.pe-torsa.no,post@pe-torsa.no,,958 61 101,False,,False
892220662,PROARC BRUKERFORUM,,beate.deak@apply.no,,924 54 130,False,,False
892372772,PÅ KJØRET MC,,,,98245541,False,,False
892563462,PENSJONISTFORENINGEN B 21,,livtorgers36@gmail.com,22 22 10 42,952 12 435,False,,False
892768722,PRIVAT PRAKTISERENDE KARDIOLOGERS FORUM (PPKF),www.ppkf.no,postkhp@gmail.com,48 14 58 78,472 77 790,False,,False
892933782,PETRUSJKA,,post@petrusjka.no,22 44 85 85,92095965,False,,False
893063242,PENSJONISTFORBUNDET RØYKEN,,karibjerkmann@gmail.com,,906 81 313,False,,False
893107932,PEPPERSTAD.NET,pepperstad.net,styret@pepperstad.net,,,False,,False
893297952,PÅFUGLEN,,floten@hotmail.com,,97564035,False,,False
893335552,POTETRINGEN ØSTLANDET,,eribor@online.no,,,False,,False
893522522,PILA MC VÅLER,,,,,False,,False
893527532,PAKISTAN COMMUNITY NORWAY,,,,90575830,False,,False
893745912,PERSONSKADEFORBUNDET LTN - NORDVESTLANDET LOKALLAG,,josteinkvalen@gmail.com,,415 88 613,False,,False
893863702,PORSGRUNN FRIMERKEKLUBB,,,,,False,,False
894042532,PENSJONISTFORBUNDET PASVIKDALEN,,aksel@skogvann.no,,91357465,False,,False
894104422,PERSONSKADEFORBUNDET LTN AUST-AGDER FYLKESLAG,,ltn-austagder@ltn.no,37 03 10 31,907 80 830,False,,False
894161892,PARATS ETATSGRUPPE PATENTSTYRET,,,,,False,,False
894311452,PUMPEHUS 3 SANGEFJELL2,,frank.indroy@sammen.no,91 73 15 63,900 53 512,False,,False
894426012,PENSJONISTFORBUNDET STOKKE,,rigmors77@gmail.com,33 33 73 25,450 80 330,False,,False
894489502,PALETTEN MALEKLUBB,www.palettenmoelv.com,tovekor@online.no,,90991725,False,,False
894524952,PERSONSKADEFORBUNDET LTN OSLO FYLKESLAG,www.psf-oslo.no,oslo@personskadeforbundet.no,,920 31 410,False,,False
894546972,PODIUMFESTIVALEN I HAUGESUNDSREGIONEN,,,52 74 34 64,,False,,False
894770902,PLUTO,,,,,False,,False
894796642,PST-PENSJONISTENES FORENING,,geos@live.no,,416 78 000,False,,False
894855762,PALESTINAKOMITEEN I BERGEN,www.palestinakomiteen.no/om-palestinakomiteen/lokallagene/?uid=4,bergen@palestinakomiteen.no,,936 45 184,False,,False
894884002,PERSONSKADEFORBUNDET LTN STJØR OG VERDAL LOKALLAG,personskadeforbundet.no,torahje@vktv.no,,906 50 736,False,,False
894944862,PALESTINAKOMITEEN I TROMSØ,www.palestinakomiteen.no,tromso@palestinakomiteen.no,,415 66 418,False,,False
895147222,PROST FERGSTADSGATES VELFORENING,,,74 82 59 28,,False,,False
895184292,POESIPARKENS VENNER,,kgulliks@gmail.com,,481 12 881,False,,False
895296872,PARENTS COMMITTEE BIRRALEE INTERNATIONAL SCHOOL,,eirik.w@gmail.com,,,False,,False
895350842,PENSJONISTFORBUNDET VADSØ,,helge.ovanger@gmail.com,,91111903,False,,False
895561142,POLYTEC ALUMNI,www.polytec.no,arvid.eikeskog@gmail.com,,909 81 014,False,,False
895687782,PALE RAIDERS,www.paleriders.no,,,,False,,False
895814512,PENSJONISTFORBUNDET FRØYA,,ase.kristiansen51@gmail.com,91 82 17 21,971 86 468,False,,False
895869562,PERSONALFORENINGEN PULSEN,,,,922 89 555,False,,False
895922382,PROSJEKTOR FILMPRODUKSJON,www.prosjektorfilm.no,post@prosjektorfilm.no,,959 18 571,False,,False
895942952,PROFO INNLANDET,,basse@vasaasen.no,,930 43 428,False,,False
896024922,PRESTHUS HUSEIERLAG,,,,,False,,False
896270702,PRESTEALLEÈN HAGEBY'S VELFORENING,,brita@britabeen.no,,,False,,False
896333062,"PRISGRUNN, IVARSAND OG LØNNUNGEN VELFORENING",,adietze@online.no,,907 63 438,False,,False
896452622,POLITIETS FELLESFORBUND NORDLAND,,,75 54 58 00,,False,,False
896558862,POLITIPENSJONISTENE I BERGEN OG HORDALAND,,,,,False,,False
896569252,PARAT KRISTIANIA,www.kristiania.no,styret@paratkristiania.no,,991 15 554,False,,False
896600532,PENSJONISTFORBUNDET VANG H,,vang.pf.sek@gmail.com,,92426767,False,,False
896712152,PLAYGROUND MAGAZINE,playgroundmagazine.net/,contact@playgroundmagazine.net,,930 59 007,False,,False
896751972,PROSTATAKREFTFORENINGEN VESTFOLD,,,,,False,,False
897124742,PERSEN VELFORENING,,tei@radioholland.no,,901 69 906,False,,False
897442272,PROMMENS PILER RISØR,,,,905 89 615,False,,False
897656272,PRØYSENS VENNER,,,,,False,,False
897849712,PALESTINAKOMITEÉN PÅ SUNNMØRE,,yngve.birkeland@gmail.com,70 12 11 57,974 02 787,False,,False
898094812,PØTA HYTTEFORENING,,eivind.okstad@getmail.no,,930 15 869,False,,False
898614972,PLUSS UNGDOMSMILJØ,,astrid.ogaard@nittedal.kirken.no,,482 98 987,False,,False
898713512,PRS KILLINGØY VELFERD,,,,,False,,False
899316142,PERSONALFORENINGEN CARGONET SØR/VEST,,sindre.vad@cargonet.no,24 08 65 82,004795001717,False,,False
899513762,"PRAT, SPIS OG REIS LITT",,,,,False,,False
899647432,PARAT MEDIA AFTENPOSTEN,,,,,False,,False
911560054,PARAT MEDIA IBM,,,,,False,,False
911560704,POLENTUR SKØYENÅSEN,,jan.smeland@gmail.com,22 76 09 78,934 83 202,False,,False
911568055,PRESTEGÅRDSLÅNAS VENNER,,k.k.moe@online.no,,,False,,False
911573768,POESIHUSET,,fredfjell@gmail.com,,906 54 342,False,,False
911598736,PAKISTANSK KVINNEFORENING I LØRENSKOG,,s-farooq@hotmail.com,,984 56 562,False,,False
911605422,PÅRØRENDEFORENINGEN VED NES SYKEHJEM,,bente@haga-if.no,,901 83 009,False,,False
911612828,PAKISTAN DEVELOPMENT NETWORK (PDN),,pdn.norway@gmail.com,,41694303,False,,False
911619946,"PENSJONISTFORBUNDET KVINNHERAD S ""STIFTA 26.11.1985 SOM SØRAL PENSJONISTFORENING""",,raa-knut@online.no,,958 00 632,False,,False
911624214,PINSEMENIGHETEN KLIPPEN RAMSØY,,ingvniko@gmail.com,56 14 55 13,414 76 699,False,,False
911633264,PENSJONISTFORBUNDET TOMREFJORD,,efurland@gmail.com,,452 19 194,False,,False
911639106,PENSJONISTFORBUNDET SVELVIK,,ka.lippe@online.no,,907 25 959,False,,False
911639386,PENSJONISTFORBUNDET LEPSØY,,kkirsti@gmail.com,,909 93 472,False,,False
911649160,PENIEL MATU CHURCH,,chanralawk@hotmail.com,62 04 06 23,991 23 691,False,,False
911650355,POLYGON KLUBBEN,,,,,False,,False
911655233,PSYBERT,facebook.no/psybertUiT,psybertips@gmail.com,,959 48 989,False,,False
911668637,PORSANGER RIDEKLUBB,porsanger-rideklubb.webnode.com,trude64ks@gmail.com,,924 67 268,False,,False
911668793,PRE-O SPORTENS VENNER,,knut.ovesen@visual-mind.com,33 12 84 26,480 55 041,False,,False
911674599,PØBBEN BRIDGEKLUBB,,,,,False,,False
911674645,PALESTINAKOMITEEN I HEDMARK,,svein.hanssen@gmail.com,,907 37 915,False,,False
911676931,PENSJONISTFORBUNDET BØMLO,,krisele@me.com,53 42 72 68,905 95 787,False,,False
911678136,PENSJONISTLAGET VED STEINKJER VIDEREGÅENDE SKOLE,,einar.sandvik@live.com,,412 37 235,False,,False
911689014,PALARONG PINOY I ROGALAND,,palarongpinoyirogaland@yahoo.com,,416 45 038,False,,False
911701634,POSTPENSJONISTENE I HARSTAD,,,,,False,,False
911707977,POSTPENSJONISTENE I VESTERÅLEN,,,,911 02 363,False,,False
911715074,PENSJONISTFORBUNDET KONNERUD,,aase.bjorli@gmail.com,,902 00 602,False,,False
911722569,PENSJONISTFORBUNDET BRØNNØY,,solvorni@online.no,75 02 64 79,900 85 505,False,,False
911722828,PÅ ASK,,mariann.kvarme@hotmail.com,,99262785,False,,False
911734206,"PENSJONISTFORBUNDET, AVD. GRAN PENSJONISTFORENING",,peteroskar@gmail.com,,47667610,False,,False
911735709,POLHØGDA VELFORENING,,,,,False,,False
911744112,PROFO NORD-TRØNDELAG,,marthyn@online.no,74 16 97 69,913 41 775,False,,False
911744171,PENSJONISTFORBUNDET ETNE,,,,,False,,False
911754959,PARKARBEIDERNES PENSJONISTFORENING,,jhhansen50@gmail.com,,993 66 293,False,,False
911771071,PROGKUNSTFESTIVALEN,progkunstfestivalen.tumblr.com,progkunst@gmail.com,,,False,,False
911774070,PERSONALFORENINGEN TINE SØMNA,,monica.rodsjo@tine.no,,481 48 804,False,,False
911779951,POLENTUR 2014 SKRIM UNGDOMSSKOLE,,,,,False,,False
911780011,PERSIAN LIONS,,persianlions.norway@gmail.com,,905 01 352,False,,False
911791560,"POSTPENSJONISTENE, AVDELING NORDMØRE",,,71 67 41 83,91824199,False,,False
911799448,POSTPENSJONISTENE I AGDER,,,,,False,,False
911806169,POSTPENSJONISTENE I HORDALAND,,elmaludv@online.no,55 22 72 30,92404882,False,,False
