organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
915802311,CARITAS STAVANGER,,stavanger@caritas.no,51 51 70 20,,False,,False
915932282,COMITATO DELLA DANTE ALEGHIERI HALDEN/FREDRIKSTAD,www.dantehalden.org,terje.aagaard@online.no,,905 50 319,False,,False
915935680,CATTUS VOX NORGE,,cattus.vox.norge@dialogas.no,,469 16 453,False,,False
915947239,CAMPUSFESTIVALEN,,,,,False,,False
915972365,CHIARI & SYRINGOMYELI NORGE,,,,97618387,False,,False
915998763,COMUNIDAD CHEMAYA,,athan109@hotmail.com,,409 45 244,False,,False
916020082,CHRISTIAN COMPUTER DONATION,,,,,False,,False
916020716,CORSONUS,,corsonus15@gmail.com,,909 54 409,False,,False
916023774,CHILDREN NEED PARENTS,,barntrengerforeldre@gmail.com,,95701536,False,,False
916062168,CHRISTOFFER LEINE THUNES MINNEFOND,,,,,False,,False
916105827,CHARLOTTENLUND OG BRUNDALEN ARBEIDERLAG,,terje.osnes@ntebb.no,,,False,,False
916137478,COMITES OSLO,www.comitesoslo.org,info@comitesoslo.org,,48188068,False,,False
916145993,CONCRETE MC,,magnusflaesen@msn.com,,,False,,False
916154526,CROWD MC,,,73 51 77 54,,False,,False
916204590,CHORUS EGERSUND,,torunngtengesdal@yahoo.no,,48990146,False,,False
916246609,CITROEN DS/ID KLUBB NORGE,,,,,False,,False
916258836,CURRICULUS,,curriculus.linjeforening@gmail.com,,,False,,False
916259913,CHARLYS CARE,,fodfof2005@yahoo.com,,909 95 809,False,,False
916264771,CLASSIC CRUISERS,classic-cruisers.no,classic-cruisers@outlook.com,,,False,,False
916280300,COSTATRIMMEN,costatrimmen.com,paul.knappe@yahoo.no,,906 94 032,False,,False
916287410,CONNECTION NESSET,,connection_nesset@nessetpost.no,,995 49 333,False,,False
916316895,CATALYSTS,www.catalysts.no,lisa@catalysts.no,,901 33 927,False,,True
916473931,COMPAGNIE DES MOUSQUETAIRES D ARMAGNAC - ESCADRON NORVEGE,,frederognlien@yahoo.no,,484 06 043,False,,False
916488882,CONSOLS VENNER,,,,909 98 192,False,,False
916650523,CARN NORGE,,,,,False,,False
916788037,CISV OPPLAND,oppland.cisv.no/,styretcisvoppland@gmail.com,,482 47 881,False,,False
916828799,CHATEAU NEUF SPELEMANNSLAG JUNIOR,,,,,False,,False
916854854,CHRISTIANSUND US CARS & MUSIC CLUB,,,,,False,,False
916861532,CONCERNED STUDENTS TROMSØ,,,,,False,,False
916861710,CELESTIAL GAMING,www.celestialgaming.no,benedichte@gmail.com,,,False,,False
916901933,CORX OG ÅMOT BARNEKOR,,,,,False,,False
916921365,CIRCUIT RACING TEAM,,ronny.vold@no.spiraxsarco.com,,474 52 559,False,,False
916949936,CANARIDANSEN,,,,,False,,False
916960824,CHOREOMUNDUS ALUMNI ASSOCIATION,,,,,False,,False
916967144,COSMIC ORKESTER,,,,,False,,False
916996322,CHRISTIANSTEEN PRIVATE CROQUET-CLUB,,,,,False,,False
917089817,CHILDREN'S VOICES,,,,,False,,False
917122067,CHONKWON VESTLI TAEKWONDO KLUBB,,,,,False,,False
917184208,CORVUS MC TRØNDELAG,,,,,False,,False
917186413,CREOS NASJONALBALLETTKLUBB,,,,,False,,False
917189315,CAMPUSTINGET I FINNMARK,,,,,False,,False
917198705,CK JARLSBERG,www.ckjarlsberg.no,post@ckjarlsberg.no,,958 32 721,False,,False
917237875,CLASSIC RACING TEAM,,,,,False,,False
917246963,COFFEEREAD,,synne@riksheim.org,,412 51 588,False,,False
917257469,CREVENTS,,,,,False,,False
917260389,CHRISTIAN CHAT,,hvass91@hotmail.com,,406 02 844,False,,False
917260540,CAAMORA NORWAY,,,,,False,,False
917271798,CHARMONI,,,,,False,,False
917310963,CLIMBING TOGETHER,climbingtogether.no,,,,False,,False
917333351,CHILDRENS NEEDS,,,,,False,,False
917351821,COOP SØRVEST BUTIKKLEDERKLUBB,,csv.butikkledere@coop.no,,960 95 377,False,,False
917424128,CAMP MØVIK,,post@campmovik.no,,950 63 543,False,,False
917488835,COPERNICHOIR,,karro.san@hotmail.com,,902 26 024,False,,False
917493014,CAMPUSTINGET I NARVIK,,ctin@uit.no,76 96 62 09,,False,,False
917505365,CASAS DA NORUEGA,,,,,False,,True
917509832,CADILLAC LA SALLE CLUB NORWAY,,,,,False,,False
917512280,CPS NORWAY,,,,,False,,False
917617465,CK NOR- MELHUS,,flex78@gmail.com,,400 46 446,False,,False
917656126,COLLA VOCE,www.kirken.no/nb-no/fellesrad/bergen/menigheter/olsvik/aktiviteter/colla-voce/,kontakt@collavoce.no,,930 56 218,False,,False
917687811,COALITION FOR EPIDEMIC PREPAREDNESS INNOVATIONS,www.cepi.net,secretariat@cepi.net,,,False,88.0,False
917695318,CHR.VOLDS VEILAG,,,,,False,,False
917723885,CHAKRAS,,,,,False,,False
917741891,CONGOLESE-NORWEGIAN SOCIO-ECONOMIC CHAMBER OF COMMERCE (CNSECC),,,,,False,,False
917856850,CLASSIC SCOOTERS CLUB BERGEN,,ebj@ktb.no,,916 10 030,False,,False
917865787,CARITAS TRONDHEIM,caritastrondheim.no,admin@caritastrondheim.no,,917 96 237,False,,False
917941866,CAVA2018,,,,,False,,False
917977895,CHICKLAND KULTURSCENE,,tom@pustehullet.no,,947 90 117,False,,False
917986002,CHIN COMMUNITY IN GJESDAL (CCG),,rammuan28@yahoo.com,,469 58 282,False,,False
918039643,CARGILL PERSONALFORENING FLORØ,,,,,False,,False
918087656,CRE8 KONFERANSEN,cre8konferansen.com,cre8konferansen@gmail.com,,,False,,False
918119647,CONQUEST MC,,,,,False,,False
918122761,CISV SOTRA & ØYGARDEN LOKALLAG,,,,,False,,False
918185402,CREDO FRIKIRKE TRONDHEIM,,,,,False,,False
918319697,COLOMBIAN-NORWEGIAN CHAMBER OF COMMERCE,www.colombia-norway.com,an@colombia-norway.com,,48404109,False,,False
918383026,CHRISTIANSSAND FOTBALLKLUBB,,,,,False,,False
918390375,CAMPHILL MEDARBEIDERENES FELLESØKONOMILAG,,,,,False,,False
918401997,CORIOLISKVARTETTEN,www.coriolisquartet.no,post@coriolisquartet.no,,997 10 934,False,,False
918435719,COMMUNITY BIBLE STUDY NORGE,,,,,False,,False
918526463,COJONES MOTORCYCLECLUB,,,,,False,,False
918611118,CHRISTIANIA LACROSSE,,christiania.lacrosse.k@gmail.com,,913 88 377,False,,False
918617442,CLEAN SHORES GLOBAL,www.cleanshores.global,hogne.kile@cleanshores.global,,901 16 895,False,,False
918622772,CANTUS VITALE,,else.s.vestre@haugnett.no,,918 82 431,False,,False
918668705,CHECKPOINT SKÅBU,,,,,False,,False
918668756,CREO-KLUBBEN NMH,,,,,False,,False
918672745,CALLIO,www.callio.net,kristine.oygardslia@gmail.com,,452 02 660,False,,False
918703985,CUBE AGORA,,,,,False,,False
918716009,CHERAT VELFERDSFORENING,,,,913 19 199,False,,False
918756019,CHRISTIANIA MODEL JÆRNBANE SELSKAB,,hilsen1947ml@hotmail.com,,90 91 90 22,False,,False
918757066,CYCLIC VOMITING SYNDROME ASSOCIATION NORDIC,www.cvsanordic.net,cvsa@cvsanordic.net,,,False,,False
918798242,COWI-VETT AVD. FREDRIKSTAD,,bsbstad@gmail.com,,92072095,False,,False
918893113,CROSS APPLICATION CONSULTING BEDRIFTSIDRETTSLAG,xac.no,torjus@xac.no,,,False,,False
918958037,CENTRE DE REVEIL SPIRITUEL WALESA MINISTRIES (CRS),,,,96975698,False,,False
918982728,CHANGEMAKER,,,,,False,6.0,False
919007419,CIMAC NMA NORWAY,,,,,False,,False
919008261,CISV OS LOKALLAG,www.hordaland.cisv.no,os.hl@no.cisv.org,,,False,,False
919069864,COLOR LINE SENIORKLUBB AVD. VESTFOLD (VESTFOLDLINJENE),,,,,False,,False
919141662,"CLASS OF 08, CIS MOSS",,,,,False,,False
919150440,CABO VERDE ORGANISASJONEN,,danny.v.soares84@gmail.com,,970 71 693,False,,False
919157488,CONCORDIA GILDENE - BERGEN,,,,,False,,False
919277165,CALIFORNEBU WATERMAN CLUB,,,,,False,,False
919288094,CONSTRADA BEDRIFTSIDRETTSLAG,,,,,False,,False
919306122,CENTER FOR FREEDOM AND JUSTICE NORWAY,,,,,False,,False
919308621,CAMARO CLUB OF NORWAY,camaroclubnorway.no,stein@messetjeneste.no,,908 28 378,False,,False
919423315,COLAB LARVIK 3.0,,gillian.hockly@larvik.kommune.no,,974 18 334,False,,True
919459743,CANTORES OCTO,,gisle.andersen@nhh.no,,934 68 641,False,,False
919459832,CHAPTER SØRLANDET NORWAY,www.hogsorlandet.no,post@hogsorlandet.no,,,False,,False
919494603,CIRCLE K FORHANDLERFORENING FINNMARK,,jornerik.furuly@circlekeurope.com,,909 74 512,False,,False
919499915,CAUCASIAN UNION OF TRØNDELAG,,ilias.gerikhanov@gmail.com,,998 88 485,False,,False
919510900,CARNIVAL UNION,,,,,False,,False
919624140,CHILDREN OF ZULULAND,www.childrenofzululand.com,thore.hopperstad@ulvik.kommune.no,,400 07 158,False,,False
919661224,COOLTURE I NORGE,,cooltureinorge@gmail.com,,977 80 702,False,,False
919674261,CLUB 41,,,,,False,,False
919705094,CARE4US,www.facebook.com/care4us.norway,care4us.norway@gmail.com,,469 36 910,False,,False
919872047,CENTRUM,,,,,False,,False
919902361,CAFÉ 3:16 KARMØY,,,,,False,,False
919918721,COD JOHNSON AND THE FISHEADS,,,,,False,,False
919925728,CIS MOSS PARENT COUNCIL,,,,,False,,False
919935073,CASAS DA NORUEGA - ET VERDIG LIV,,snorre@cdn-brasil.no,,995 90 590,False,,False
919936851,CLIO STUDENTFORENING,cliostudentene.no,post@cliostudentene.no,,973 40 016,False,,False
919936932,CONNECT VELFERD AVD ALTA,,,,,False,,False
919958154,CARBURETORSFORENINGEN,,,,,False,,False
