organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
820351592,BMD JAKTLAG,,,,,False,,False
820448812,BUDAL MUSIKKORPS,,asgeir.vernes@gmail.com,,406 12 556,False,,False
820510062,BREKKESTØLSBRÅTET HYTTEFORENING,,,,,False,,False
820611292,BIBELKIRKEN VESTFOLD,,,,,False,,False
820619072,BRISKÅE HYTTEFORENING,,okrygh54@gmail.com,,908 89 197,False,,False
820694902,BRYGGEKATTENES VENNER,www.facebook.com/groups/1480219675623708/,metwagn@gmail.com,,415 00 193,False,,False
820732162,BEDRIFTSIDRETTSLAGET TIL KOMMUNAL LANDSPENSJONSKASSE (KLP),www.klp.no,rolf.arne.ditlefsen@klp.no,,93466172,False,,False
820757122,BRANNVANNOMRÅDETS HYTTEFORENING,,,,,False,,False
820798392,BJØRNSRUDSKOGEN VEILAG,,stephan@roninenergy.no,,400 77 839,False,,False
820895312,BURG OSLO,,,,,False,,False
820898362,BORSETMOEN VEL,,,,,False,,False
820999762,BERGENÅSEN VEL,,,,,False,,False
821061172,BOKN HJELPER UKRAINA,,,,,False,,False
821139392,BRYGGERI- OG DRIKKEVAREFORENINGEN,,,,,False,,False
821271452,BRYGGEFORENINGEN PULSERVIK,,,,,False,,False
821318092,BOGEN KAPELLFORENING,,kapellforeningen@gmail.com,,468 82 448,False,,False
821328292,BORGÅSVEIEN LEKEPLASS,,,,,False,,False
821332362,BETANIA HAUKANES,www.betania-haukanes.com,,,,False,,False
821347572,BJØRNSTAD SOUL CHILDREN,,,,,False,,False
821366402,BRÅR VELFORENING,,,,,False,,False
821422612,BREISAND VELFORENING,,,,,False,,False
821461472,BOSNISK HUMANITÆR ORGANISASJON MERHAMET MDD NORGE,merhamet.no,merhametnorge@gmail.com,,,False,,False
821511372,BYGDELAGET VILJEN,,marihaug35@gmail.com,,971 35 117,False,,False
821529492,BØRVE OG SEKSE BYGDEKVINNELAG,,,,,False,,False
821540682,BJERKVIKFESTIVALEN,,,,,False,,False
821602262,BUD VEL,,,,,False,,False
821678382,BOLAGHOLMEN BÅTFORENING,,,,,False,,False
821679842,BJERKVIK ARBEIDERLAG,,,,46851570,False,,False
821717132,BEGREP TIDSSKRIFT,,,,,False,,False
821751152,BJØRKLUND HYTTEFORENING,,,,,False,,False
822065252,BALLCATS,,,,,False,,False
822094562,BRUNSTAD UNGDOMSKLUBB GRENLAND,,,,,False,,False
822130542,BEGNADALEN AMATØRTEATER,,,,,False,,False
822157092,BALLANGEN SAU OG GEIT,,,,,False,,False
822279872,BRÅTENGRENDA VELFORENING H1-H9,,bgvel.h1.h9@gmail.com,,413 02 305,False,,False
822286402,BEDRIFTSKLUBBEN RANA GRUBER,,,,,False,,False
822325602,BRUNSTAD UNGDOMSKLUBB OSLO OG FOLLO,,,,,False,,False
822365922,BØLER 4H,,,,,False,,False
822398952,BORDALEN KVITLI HJORTEVILTLAG,,,,,False,,False
822560172,BREMANGER VENSTRE,,,,,False,,False
822572472,BEDRIFTSLAG MJØSGRØNT,,,,,False,,False
822608582,BERGEN GITARKLUBB,,bergen.gitarklubb@gmail.com,,,False,,False
822618952,BÆREKRAFTIGE LIV I BLÅBÆRSTIEN,,,,,False,,False
822639542,B.I.L. NRK TYHOLT,,,,,False,,False
822650902,BERGESIDEN JAKT OG FISKEFORENING V/WILLY GUNNARSRUD,,,,,False,,False
822769152,BEVERLIA VEL,,,,,False,,False
822769462,BÅRDSENGSETRA HYTTEFORENING,,,,,False,,False
822780172,BIRKELYMOEN VANNLAG,,,,,False,,False
823080832,BULKEN NORD GRUNNEIGARLAG,,,,,False,,False
823185332,BOSTRAK YNGRES AVD.,,,,,False,,False
823257392,BROBYGGERE,,couscous@gmx.net,,407 63 723,False,,False
823307632,BALLUBA BYRÅKRATENE,,,,,False,,False
823313322,BOMVEGEN KOSABRU - SANDVIK,,,,,False,,False
823403372,BARNET I FOKUS ROGALAND,,,,,False,,False
823413742,BERGELAND VGS BEDRIFTSIDRETTSLAG,,bedriftsidrettslaget.bergeland@skole.rogfk.no,51923600,,False,,False
823420692,BUDALSVEGEN,,oltorpe@online.no,,906 53 810,False,,False
823440502,BODØ GOSPEL BLEND CHOIR,,,,,False,,False
823483252,BK SENIORKLUBBEN,,,,,False,,False
823539312,BÆRUMS INTERNASJONALE HUS,,,,,False,,False
823584202,BRUNCHKLUBBEN,,,,,False,,False
823616422,BALLANGEN HAGELAG,,petrped@online.no,,994 68 288,False,,False
823632002,BRYNE VGS BEDRIFTIDRETTSLAG,,ingvar.ims@skole.rogfk.no,51923100,,False,,False
823634862,BAMBLE HØYRE,,tf@spotas.no,,911 27 957,False,,False
823659202,BURFJORDDALEN BYGDELAG,,,,,False,,False
823667302,BOLTELÖKKEN FIREPLUSS,,,,,False,,False
823769652,BEKKJARVIK VEL,,,,,False,,False
823808542,BERGEN SJONGLERING,,,,,False,,False
823834462,BOLTEN BJJ,,,,,False,,False
823888112,BD SAMFERDSEL BEDRIFTIDRETTSLAG (BDS B.I.L),,,,,False,,False
823976682,BEKKEFARET VEILAG,,,,962 22 277,False,,False
823982852,BLIMED BARNEKOR,,,,,False,,False
824320292,BEDRIFTSIDRETTSLAGET BRANN- OG REDNINGSSKOLEN,,,,,False,,False
824350892,BEDRIFTSGRUPPEN LEDERNE ARCHER,,,,,False,,False
824417792,BATTLE OF WEST,,haugestefan@gmail.com,,969 08 569,False,,False
824457042,BERGEN SVS BYSTYREGRUPPE,,,,,False,,False
824466122,BEDRIFTSKLUBBEN STADT ELEKTRO,,,,,False,,False
824489262,BOLIGFELLESSKAPET BEDDINGEN 10,,ullastiles@hotmail.com,,97529092,False,,False
824656452,BREIM VILT- OG FISKELAG SONE 1,,,,,False,,False
824661642,BOTNAKARANE,,,,,False,,False
824683212,BEBOERAKSJON OSLO,,eivind.bodtker@outlook.com,,480 90 686,False,,False
824758352,BEDRIFTSKLUBBEN STEEL TECH,,,,,False,,False
824805172,BRYN MILJØFORUM,,,,,False,,False
824862362,BESTEFORELDRENETT,,,,,False,,False
824958432,BJØRKNESVEIEN HYTTEFORENING,,,,470 12 356,False,,False
824968802,B.I.L ACT OG LBB,,,,,False,,False
825076832,BLYSTADLIAHAGEN,,,,,False,,False
825179372,BONYAD-MOJE MEHRABANI,,,,,False,,False
825189882,BURG SOGN OG FJORDANE,,burg-sfj@outlook.com,,475 13 233,False,,False
825211012,BERGEN ARMWRESTLING CLUB,,bergenarmwrestling@outlook.com,,,False,,False
825234152,BOOKS FOR DEVELOPMENT,,,,,False,,False
825283102,BØHALLENS VENNER,,,,,False,,False
825388702,BROEN STUDENTAVIS,,,,,False,,False
825399372,BRATTBAKK BHOYS (TRONDHEIM CELTIC SUPPORTERS CLUB),,,,,False,,False
825448322,BACKROADS TOURING,,,,,False,,False
825474722,BIL TANNTROLL,,,,,False,,False
825906762,BRENNINGSMYRVEIEN VEILAG,,,,,False,,False
825937692,BRUALLIANSEN,,,,,False,,False
825946802,BFM 66.01 LYNTOGETS VENNER,lyntogets-venner.no,,,,False,,False
825948902,BRUKTHJØRNET KLEDE OG SKO,,,,,False,,False
826122072,BJØRNEBRÅTAN VEILAG,,krissvel.staff@hotmail.com,,415 68 722,False,,False
826312122,BORGE ETTERSØKSRING,,,,,False,,False
826399422,BOKOLLEKTIVETS VENNER,,,,,False,,False
826512482,BARDU SKILTFINNER- OG FISKELAG,,,,,False,,False
826688432,BJØRKEVEGEN NABOLAG,,,,,False,,False
826690232,BIBELGAVEN,,,,,False,,False
826728892,BLUESTOWN VOICES,www.facebook.com/bluestownvoices,bluestownvoices@gmail.com,,917 90 314,False,,False
826933402,BEE HARDANGER,,bee.hardanger@gmail.com,,,False,,False
827010782,BOLLERUDLIA VELFORENING,,,,,False,,False
827096512,BYGNINGSARBEIDERNES IDRETTSFORENING,,,,,False,,False
827115592,BUSS BOWLING BIL TIDE,,alice1970@outlook.com,,482 02 900,False,,False
827317802,BYGNES VEST VELFORENING,,,,,False,,False
827550582,BERGEN SOCIAL CLUB,,,,,False,,False
827564982,BINDAL SPORTSSKYTTERKLUBB,,joar.sande@hotmail.com,,464 24 901,False,,False
827605832,BERØA PRESBYTERIANSKE MENIGHET,,,,,False,,False
827614742,BIRKENES HØYRE,,,,,False,,False
827621242,BØGDEVETERANANE,,,,,False,,False
827937762,BERGEN WHISKY SOCIAL CLUB,,,,,False,,False
828195972,BJØRNSLØYPET VEILAG,,,,,False,,False
828408712,BCC-FORBUNDET,www.bcc.no,kontakt@bcc.no,,93409735,False,10.0,False
828694162,BEKKELØKKA VEL,,,,,False,,False
828833332,BARLINDDALEN GARASJELAG,,,,,False,,False
828947672,BRUER,,,,,False,,False
829017652,BANDEN,,,,,False,,False
829030462,BEINHAUGEN VEL,,,,,False,,False
829057832,BRØDDAMA MARION KLEVSTAD,,,,,False,,False
829150212,BJØRNEVATN BOLYST,,,,,False,,False
829213982,BABE MILDRED ELLA DIDRIKSON ZAHARIAS MEMORIAL,,,,,False,,False
829454572,BRUSKELAND SKI,,,,,False,,False
829657732,BEDRIFTSIDRETTSLAGET IMPLENIA NORGE,,,,,False,,False
829683822,BINDAL NÆRINGSFORENING,,,,,False,,False
829747332,BRUKERNES ENØK FORENING (BEF),,oddbjorn@andestad.org,,90658891,False,,False
829767872,BOREALKLUBBEN IHN I FELLESFORBUNDET,,,,,False,,False
829772302,BØNES VEST VELFORENING,,,,,False,,False
829802392,BERGEN FOR UKRAINA,,bergenforukraina@gmail.com,,920 24 505,False,,False
829821702,BRÅSTØL HYTTEFORENING,,,,,False,,False
829971852,BJØRGVIN BLÅSEENSEMBLE,,bjorgvinblaseensemble@gmail.com,,,False,,False
830009892,BANEBARNA,,,,,False,,False
830025952,BI ATHLETICS BERGEN,,,,,False,,False
830120912,BØLGEN,,,,,False,,False
830133992,BOMC,,,,,False,,False
830204202,BYDELSMØDRE VESTRE AKER,,,,,False,,False
830336052,BEDRIFTSKLUBBEN WIKHOLM,,,,,False,,False
830483292,BJERKREIM BYGDELISTE,,,,,False,,False
830841342,BRATTELI- OG BAKKEN HYTTEFORENING,,,,,False,,False
830925732,BRÅSTAD NÆRMILJØUTVALG,,,,,False,,False
830931392,BERGEN CHICKEN SANCTUARY,,,,,False,,False
831058692,BUS FILMKLUBB,,,,,False,,False
831185252,BERGEN MUSIC TECH CONFERENCE,,,,,False,,False
831191902,BOLLYWOOD DANS TRONDHEIM,,komusica@gmail.com,,450 63 503,False,,False
831456442,BJØRKHAGUEN HYTTEFORENING,,,,,False,,False
831505192,BORE BAND,,,,,False,,False
831542942,BJELLAND FAU,,,,,False,,False
831630132,BRASSCREATION,,brasscreat@gmail.com,,,False,,False
831853182,BJØRNHAUGEN VEL,,bjornhaugenvel@styrepost.no,,,False,,False
831873612,BUSCH GJENGEN,,,,,False,,False
832095672,BJØRNERUDVEIEN INTERESSEFORENING,,,,,False,,False
832535982,BRANTENBORGVEIEN VEIFORENING,,,,,False,,False
832559792,BURMAVEGEN VELFORENING,,,,,False,,False
832767492,BRAVIDAKLUBBEN NOTODDEN,,,,,False,,False
832867152,BOKSEREGION ØST,,,,,False,,False
832978612,BESTEFORELDRENES KLIMAAKSJON I TROMS,,,,,False,,False
832979562,BANE NOR BEDRIFTSIDRETTSLAG NARVIK,,,,,False,,False
833018582,BEVERTUNET VEL,,,,,False,,False
833040022,BAKGÅRDSFESTIVALEN I TØNSBERG,,,,,False,,False
833061852,BJØRNEROCK ARRANGEMENTER,,,,,False,,False
833171062,BALAKUN,www.balakun.org,,,93028323,False,,False
833234862,BRYNE LØPELAG,,,,,False,,False
833290592,BUERSTAD BAD OG BADSTUFORENING,,,,,False,,False
833372742,BANYAMURENGE FORENING I NORGE,,ntabangamajeanpirre@gmail.com,,477 23 692,False,,False
833382632,BJERKREIM BONDE- OG SMÅBRUKARLAG,,,,,False,,False
833389432,BUSKERUD VETERANKLUBB I ORIENTERING,,,,,False,,False
833391992,BRINKEN ATELIERFELLESSKAP,,,,,False,,False
833399322,BORDER X,www.facebook.com/officialBorderX,leiftore@live.no,,988 43 676,False,,False
833494902,BAUSPLASSVELFORENING,,,,,False,,False
833617192,BRYNSENG KUNSTNERFORBUND,,,,,False,,False
833691252,BORGENHAUGEN HUNDEPARK,,kristinaelisabeth@hotmail.com,,476 74 785,False,,False
833836722,BRING PADEL BEDRIFTSIDRETTSLAG,,,,,False,,False
833966782,BÆREKRAFTIGE SAMFUNN,,,,,False,,False
834118432,BJØRNAJAZZ,,,,,False,,False
834370522,BRA KOLLEKTIV,,,,,False,,False
834381362,BINDERSEN,,,,,False,,False
834411482,BARNAS MORGENDAG,,,,,False,,False
834481162,BERGENSK ORGANISASJON FOR ROLLESPILL OG GREIER,,,,,False,,False
834583682,BARNEVERNBERØRTES LANDSFORENING AVD INNLANDET,,post@gjenoppta.no,,942 02 872,False,,False
834653192,BSIDES KRISTIANSAND,,,,,False,,False
834742462,BIKE KITCHEN TROMSØ,,,,,False,,False
834841622,BADJENJÁRGA VEILAG,,,,,False,,False
834890402,BERGFRUAS LAPPER SYR FOR MISJONEN.,,,,,False,,False
834951932,BACKYARD ÅS,backyardaas.no,styret.backyardaas@gmail.com,,477 05 058,False,,False
835048802,BETRE SAMAN,,,,,False,,False
835078132,BREIVOLL BUESKYTTERKLUBB,,,,,False,,False
835106322,BRAVIDA ROMERIKE ELEKTRO KLUBB,,,,,False,,False
835208532,BLÅ KORS UNG LYSGLIMT SØRREISA,,,,,False,,False
835275442,BJERKREIM ÆTTESOGELAG,,,,,False,,False
835341712,BYGDELISTA - STRANDA KOMMUNE,,,,,False,,False
835522172,BOMMESTADÅSEN VEL,,,,,False,,False
835589722,BERGENSDALEN ISHOCKEYKLUBB,,,,,False,,False
835615812,BETONG BLOMST,,,,,False,,False
835705382,BYGGOPP OPPLÆRINGSKONTORET FOR BYGG- OG ANLEGGSTEKNIKK VESTLAND,,,,,False,,False
835734072,B-GJENGEN,,,,,False,,False
835950832,BRØNN,,,,,False,,False
835961532,BE GOOD ANIMAL RESCUE ALBANIA,,,,,False,,False
836027132,BUKKØY - RYDLAND KARATETEAM,,,,,False,,False
836033302,BRATTHAUGEN BOLIGFELT VELFORENING,,,,,False,,False
836395832,BABY LAND - STAVANGER FORENING,,,,,False,,False
838080332,BORRE IDRETTSFORENING,www.borreif.no,post@borreif.no,,45613774,False,6.0,False
838558062,BERGENS REDERIFORENING,,,55318116,,False,,False
839307152,BOTNE SKIKLUBB,www.botneskiklubb.no,leder.botnesk@gmail.com,,99100243,False,,False
840744302,BILIMPORTØRENES LANDSFORENING,www.bilimportorene.no,firmapost@bilimportorene.no,22 64 64 55,900 12 691,False,,False
841165012,BERGEN SPORTSFISKERE,www.sportsfiskere.no,bskontor@sportsfiskere.no,55 34 18 08,982 39 877,False,,False
859995292,BADMINTONSENTERET,,,38 09 53 69,,False,,False
863779642,BODØ MISJONSKIRKE,www.misjonskirka.no,styreleder@misjonskirka.no,75 52 39 45,,False,,True
