organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte,registrertIForetaksregisteret
813425262,HALSA KULTUR- OG SAMFUNNSHUS,,kontakt@halsasamfunnshus.no,,,False,,False
813493012,HERØY INNEBANDYKLUBB,,geirfos2@online.no,,905 59 010,False,,False
813582872,HÅKALEINA VEL,,tom.heggum@no.abb.com,,901 12 548,False,,False
813810212,HITRA LØPEKLUBB,,,,,False,,False
814066142,HOLMENLIA VEL,,,32 85 84 03,90794720,False,,False
814084892,HALDEN HUNDEKLUBB,,,,920 88 546,False,,False
814107922,HMH AU,,stian.sjolund@hmhw.com,,901 89 495,False,,False
814110842,HP HALDEN PHARMA BIL,,,,,False,,False
814120732,HURUMGRUPPEN AV ANTROPOSOFISK SELSKAP I NORGE,,joseph@nedredammen.no,32 79 83 11,,False,,False
814230112,HODNUHOLT VIKINGLAG,,anne.martea.rudland.larsen@gmail.com,,988 91 696,False,,False
814345262,HALTEN SLITARLAG,,tigergutn@gmail.com,,977 77 457,False,,False
814396932,HOVLIA SMÅBÅTFORENING,,per-gunnar.ekroll@atea.no,,905 77 735,False,,False
814406482,HUNGNESMARKAS VENNER,,a.wintherkristiansen@outlook.com,,916 74 694,False,,False
814482952,HOLMENKOLLEN BARNE- OG UNGDOMSKOR,www.hbuk.no,hbuk.styret@gmail.com,,930 28 170,False,,False
814532062,HALDEN-FREDRIKSTEN INNER WHEEL KLUBB,,kari-omh@online.no,,951 79 848,False,,False
814591832,"HEISTAD, ET LEVENDE LOKALSAMFUNN",,,,482 44 387,False,,False
814627012,HALDEN BUSS VELFERD,,,,,False,,False
814721442,HAVØYSUND HAVFISKEFORENING,www.scandinavianhalibutfestival.com,contact@scandinavianhalibutfestival.com,,412 35 686,False,,False
814812782,HALLOVENN LUNDE,,hallovennlunde@gmail.com,,957 04 837,False,,False
814818632,HEGGUMÅSEN VELFORENING,,sigvald.oppedal@online.no,,,False,,False
814895432,HOLMLIA SJAKKLUBB,www.Holmliasjakklubb.no,jalal8412@gmail.com,,986 86 806,False,,False
814917282,HARDANGER OG VOSS SKYTTARSAMLAG,www.dfs.no/hardanger-voss,,,410 86 600,False,,False
815046102,HELGØY BLUESKLUBB,,,,90894247,False,,False
815084462,HAAVETUNS VENNER,,ann-kristin@sunnfjord.fhs.no,,400 36 029,False,,False
815103742,HELGELAND OTAKU,,elise.lundvang@hotmail.com,,907 10 137,False,,False
815199472,HAUKÅTJERN HYTTEFORENING,,,,934 49 884,False,,False
815211642,HARSTAD BOWLINGKLUBB,idrett.speaker.no/Organisation.asp?id=163087,ivan.micheeff@gmail.com,,48192230,False,,False
815229932,HUMAN ETISK FORBUND LARVIK OG SANDEFJORD LOKALLAG,,,,,False,,False
815235452,HOBØL CARPET BOWLS,,ottar.ness@gmail.com,,908 24 163,False,,False
815352122,HASHIMOTOSFORENINGEN,www.hashimotos.no,hashimotosforeningen@gmail.com,,924 37 104,False,,False
815355512,HEILT PÅ JORDET,www.heiltpåjordet.no,heiltpajordet@gmail.com,,97 19 77 07,False,,False
815414322,HØGÅSVEIEN VELFORENING,,,,90787600,False,,False
815522222,HÅEN HYTTEFORENING,,jan.yngvar.kiel@gmail.com,,918 13 201,False,,False
815538242,HARDANGER SEGLKLUBB,www.hardangerseglklubb.org,leiar@hardangerseglklubb.org,,416 84 074,False,,False
815570022,HÅLOGALAND SSW,,,,,False,,False
815608232,HELLGRENDA VASSLAG,,,74 80 75 53,91599046,False,,False
815636872,HIMINGEN HYTTEVEL,www.himingenhyttevel.com/,torstein.foss@hotmail.no,,932 88 603,False,,False
815699882,HELLIGE SUNNIVA KLOSTER,www.heilagesunnivakloster.org,saintsunniva@fhc.org,,482 43 783,False,,False
815847342,HUSVIKA BÅTFORENING,,ragnein@frisurf.no,,986 30 734,False,,False
815872452,HEART KARMØY,,kristin.apeland@karmoy.frisurf.no,,91761945,False,,False
815925262,HUMAN-ETISK FORBUND ALTA OG OMEGN LOKALLAG,www.human.no,,,,False,,False
815970942,HUSEBY-FLATÅS ROTARYKLUBB,,trondreg@online.no,,,False,,False
816027772,HINSIDIGE MC,hinsidige.no,brev@hinsidige.no,,406 97 933,False,,False
816027942,HOLTET NYVEIEN VEL,,,,916 47 358,False,,False
816110432,HORTEN - FILIPPINSK KULTUR FORENING,,fesabudomtvedt@yahoo.com,33 04 70 49,466 24 822,False,,False
816118352,HAMAR FOLKETS HUS FORENING,,post@folkets-hus.no,,90 74 75 08,False,,False
816141842,HAMAR 1SPRETT,,,,,False,,False
816183812,HELGELAND SNOOKER,,georgeandre.milne@gmail.com,,,False,,False
816222842,HORYAAL UNGDOMSFORENING,,geeljire@hotmail.com,,912 85 074,False,,False
816227402,HOLY CASTLE CHILD HOME,,geir@dabo.no,,913 21 834,False,,False
816323762,HAUGLANDSVÅGEN BÅTLAG,,,,,False,,False
816324602,"HALLINGDAL LOKALLAG AV FORTIDSMINNEFORENINGEN, BUSKERUD FYLKESAVDELING",,alvevah@gmail.com,,41 64 82 76,False,,False
816449642,HØGEBERGVEGEN VEILAG,,rolf.moe@outlook.com,,415 31 400,False,,False
816613752,HURDAL BIRØKTERLAG,,,,,False,,False
816714222,HÁLEYGMARKED,,,,,False,,False
816824532,HYTTELAGET KNAPPEN,,geir.andre.nummedal@gmail.com,,91514737,False,,False
816840872,HØLEN BÅTFORENING,,,,,False,,False
816876052,HOVINHØGDA KULL 2009,,,,,False,,False
816927862,HØILAND MISJON,www.hoilandmisjon.no,ellenmarih@hotmail.com,,480 18 492,False,,False
816962102,HUMANISTSKOLENS VENNER,,,,,False,,False
816989132,HINNØY SFF,,,,,False,,False
817140572,HUSFLIDFORENINGEN HANDLAGET,,,,,False,,False
817147712,HOLMESTRAND NÆRINGSFORENING,www.holmestrandnf.no,post@holmestrandnf.no,,406 04 160,False,,False
817203442,HOLTÅLEN SV,,,,,False,,False
817226132,HOEGSTAD HUSEIERFORENING,,,,,False,,False
817237142,HAGESELSKAPET MELØY HAGELAG,,,,,False,,False
817284892,HAUKÅS INDREMISJON,,,,,False,,False
817324312,HELL FELT & PERKUSJON,,singleaction45@hotmail.com,,90690180,False,,False
817334172,HOLTÅLEN SNØSCOOTERKLUBB,,holtalensk@outlook.com,,,False,,False
817363792,HOLSTADVEIEN AVLØP FLI,,,,,False,,False
817365272,HAREIDSVASSDRAGET GRUNNEIGARLAG,,hvgel@hvgel.no,,908 49 069,False,,False
817485022,HILLMAN HUNTERS,,,,,False,,False
817519032,HEPTEKJERR VELFORENING,,,,,False,,False
817625622,HAMNASETERENS VENNER,,signesten@hotmail.com,,948 19 184,False,,False
817678742,HIS WAY,,,,,False,,False
817691412,HJERTEROM I RAKKESTAD,,,,,False,,False
817777872,HALLINGDAL MUSIKKFORUM,,tr-arjo@online.no,,908 55 530,False,,False
817782272,HØIETUN VELFORENING,www.facebook.com/groups/hoietunvelforening,,,905 66 276,False,,False
817837972,HANSAHAUGEN VEL,,,,,False,,False
817949312,HAUKELI HUSFLIDSLAG,,,,,False,,False
818163592,HK KARAS MATTIS KLUBB,,,,,False,,False
818164122,HEST FOR ALLE,hestforalle.no,bianca@hestforalle.no,,974 27 588,False,,False
818165862,HJELMELAND HANDELS- OG SERVICEFORENING,,tomeiane@hotmail.no,,917 08 631,False,,False
818185782,HAUGE BUSINESS NETWORK,haugebusiness.no,post@haugebusiness.no,,952 65 878,False,5.0,False
818276192,HAUGESUND ZEN SENTER,www.haugesundzensenter.com,kaaei@outlook.com,,,False,,False
818549822,HOF MODELLBIL KLUBB,www.hmbk.no,hofmodellbilklubb@gmail.com,,90148196,False,,False
818612222,HAMARØY SV,,,,,False,,False
818641672,HAVNA SCENE,www.havnascene.no,post@havnascene.no,,472 40 609,False,,False
818702582,HÅP KOMPETANSESENTER,,,,,False,,False
818702752,HAUG OG HAMMER,,,,,False,,False
818719922,HALLINGSHAUGHOLAS VENNER,,edvin.magne.nyboe@gmail.com,,997 46 708,False,,False
818835922,HUSLAGET SOLVANG,,,,,False,,False
819034672,HUGLØYMARTNAN,,evjenth@yahoo.no,,913 20 751,False,,False
819040532,HANDEL OG KONTORS PENSJONISTFORENING I OSLO,,,,,False,,False
819050252,HJELP FOR Å HJELPE VAKSDAL/DALE/VOSS OG OMEGN,,,,934 06 183,False,,False
819079692,HOLMEN BÅTFORENING,,,,,False,,False
819090912,HØYLAND HYTTELAG/ VELFORENING,,kjell@fuglestad.com,,95366337,False,,False
819204632,HASSELVIKA BÅTFORENING,,,,,False,,False
819262012,HØLO VEL,,helenealeksandersen@yahoo.no,,922 42 049,False,,False
819376662,HØYRES STUDENTER I NORD-TRØNDELAG,,,,,False,,False
819377502,HAUG VEL,,,,,False,,False
819478422,HUDDERSFIELD TOWN NORGE,www.Huddersfield.no,norwayterriers@outlook.com,,404 80 122,False,,False
819487782,HUSEIERLAGET STENDALSFLATA 2,,,,,False,,False
819491232,HÅØYA OG AUENLANDET VANNLAG,,,,,False,,False
819496242,HUMORLAG PA SKI - SWECO,,,,,False,,False
819508992,HEGGERISET VEL,,,,,False,,False
819515352,HESTEVOLDFELTET VEL,,hestevoldfeltet.vel@gmail.com,,920 85 715,False,,False
819560102,HUSRÅDET FRIVILLIGHETENS HUS,,arnelein@online.no,,907 96 598,False,,False
819583722,HURUM VINKLUBB,,,,,False,,False
819720932,HAGESELSKAPET TRONDHEIM HAGELAG,,kari.kveseth@miljodir.no,,907 05 729,False,,False
819798672,HØVÅG OG VESTRE MOLAND SKOGEIERLAG,www.skogeier.one,post@skogeier.one,,,False,,False
819845662,HUMAN RIGHTS RESEARCH LEAGUE,,,,,False,,False
819870152,HAUGØYJORDET VELFORENING,,,,,False,,False
819880492,HØYLANDET PISTOLKLUBB,høylandetpistolklubb.no,janarve.angelo@gmail.com,,482 02 004,False,,False
820010302,HVITTINGFOSS BRANNKORPSFORENING,,oystein.dolen@kongsberg.kommune.no,,454 25 393,False,,False
820050932,HÅP OG NÅDES FJELL MINISTER,,mutifra58@yahoo.fr,,992 39 618,False,,False
820120302,HEDMARK UNGE HØYRE,,,,,False,,False
820206002,HELSE NORD - IKT TROMSØ B.I.L.,www.helse-nord.no/category12573.html,lasse.schoning@hnikt.no,,97028947,False,,False
820260252,HUMORFESTIVALEN,www.facebook.com/humorfestivalen/,rudibjorknes@gmail.com,,936 89 826,False,,False
820323602,HINDI VIKAS OG KULTURSENTER,,,,,False,,False
820441982,HAUGALAND MILJØ VERKSTED,,,,,False,,False
820448472,HEMNES OG RANA DØLAHESTLAG,,,,,False,,False
820503392,HJELLVIK UNGDOMSLAG,,celcagti@hotmail.com,,,False,,False
820592662,"HJELPEPROSJEKT, INDIA",,,,,False,,False
820683722,HARDANGER FOLKEMINNELAG,,,,,False,,False
820715322,HARSTAD ØLKLUBB,,,,,False,,False
820715632,HOLSÅSEN FRITID,,,,,False,,False
820736532,HLFU SOGN OG FJORDANE,,sunniva@hlfu.no,,472 45 590,False,,False
820767462,HASUND OG DIMNØY 17. MAI KOMITÈ,,hasund.dimnoy.17maikomitee@gmail.com,,,False,,False
820798732,HOBBYROMMET,,marit_landsverk@hotmail.com,,916 48 549,False,,False
820861582,HOVDEÅSEN VELLFORENING,,,,,False,,False
820880722,HELLANDSBYGD BYGDAUTVAL,,helgenilsen687@gmail.com,,970 93 805,False,,False
820900952,HORNØYAS VENNER,,,,,False,,False
820943872,HYFSA,,,,,False,,False
820944542,HAVREFJELL HYTTEGREND VELFORENING,,nystoel@online.no,,958 59 742,False,,False
820969782,HARSTAD DARTKLUBB,,ingar-n@online.no,,402 40 299,False,,False
820986512,HUSTADVIKA SENTERPARTI,www.facebook.com/HustadvikaSenterparti,,,,False,,False
821013712,HELGEN OG HOLLA TRAVKLUBB,,,,,False,,False
821013992,HARASJØEN HYTTEFORENING,,,,,False,,False
821240972,HÆGEBOSTAD INDREMISJON,,,,,False,,False
821248302,HAMMERFEST OG KVALSUND MOTORHISTORISKE FORENING,,,,,False,,False
821360862,HASLETOPPEN VELFORENING,,bjkr47@gmail.com,,91664166,False,,False
821396972,HARTVÅGEN VELFORENING,,,,,False,,False
821413532,HAMMERSLIA VELFORENING,,,,,False,,False
821504422,HEMNE SOUL KIDS,,,,,False,,False
821580102,HEEN BYGDEKVINNELAG,,,,,False,,False
821640202,HAMMERFEST HOBBY & AKTIVITETSFORENING,,mona-lundmark@fikas.no,,938 50 295,False,,False
821644062,HOLMEN VELFORENING,,,,,False,,False
821658292,HEGNIN VEL,,,,,False,,False
821736722,HK-KLUBBEN,,,,,False,,False
821752892,HAUGJORDET VEL,,benny_alsaker@hotmail.com,,404 79 992,False,,False
821775582,HVALER STYRBORD,,hvalerstyrbord@gmail.com,,905 67 519,False,,False
821786592,HJELP CENTRO MAYA,,,,,False,,False
821876532,HAGAPYNTEN 32/34 BEBOERFORENING,,arnold.ferdinand.bertelsen@gmail.com,,91135655,False,,False
821967112,HÅRRÅMYRVEGEN,,,,,False,,False
822058442,HEGG HYTTEFORENING,,,,,False,,False
822064132,HEMNES ARBEIDERLAG,,,,,False,,False
822071732,HALDEN FRISBEEKLUBB,,admin@haldenfrisbeeklubb.no,,986 31 895,False,,False
822096522,HOLEHOLTEN 4H,,,,,False,,False
822100902,HELGELAND KRAFT PENSJONISTFORENING,,trollvar77@gmail.com,,900 11 404,False,,False
822102042,HAUGESUND LINDY HOP,,,,,False,,False
822110762,HATTFJELLDAL MC KLUBB,,jo-torha@online.no,75 18 44 18,48042595,False,,False
822117422,HATTFJELLDAL SV,,,,,False,,False
822155812,HUBROVN. & UGLEVN. VEL,,edvard.straumsnes@vegvesen.no,,930 64 906,False,,False
822167942,HAUKEDALEN FORSAMLINGSHUS,,,,,False,,False
822182852,HAMAR OG OMEGN UNGE VENSTRE,,olavrom06@gmail.com,,403 85 062,False,,False
822319092,HORDALAND GRUNNEIGAR - OG SJØLAKSEFISKARLAG,,,,,False,,False
822325122,HELGELAND SOPP- OG NYTTEVEKSTFORENING,,marita@advokatwulff.no,,456 65 285,False,,False
822356982,HELGELANDSKYSTEN MUSIKKFORENING,,einar.andersen@yahoo.no,,90883072,False,,False
822384552,HELSEPARTIET MODUM,,,,,False,,False
822548512,HAUGLANDSLI GRENDEHUS,,,,90853406,False,,False
822609392,HOMMERSÅK YNWA,,,,,False,,False
822659322,HERØY KIRKEFORENING,,,,,False,,False
822670792,HAMARØY NÆRINGSFORENING - HÁBMERA ÆLÁDUSSIEBRRE,www.hamaroy-nf.no/,post@hamaroy-nf.no,,+4748036202,False,,False
822974392,HELGELAND JUNIORBRIDGEKLUBB - HEMNES,,kurtove@hotmail.com,,906 66 041,False,,False
822974422,HELGELAND JUNIORBRIDGEKLUBB - NESNA,,kurtove@hotmail.com,,906 66 041,False,,False
822974902,HEMNES NÆRINGSFORENING,,,,,False,,False
822988172,HELGELAND JUNIORBRIDGEKLUBB - ALSTAHAUG,,kurtove@hotmail.com,,906 66 041,False,,False
823211392,HK KLUBBEN SOLAR GARDERMOEN,,trond.ormstad2@gmail.com,,482 43 680,False,,False
823216882,HJELVIK SMÅBÅTHAMN,,,,,False,,False
823420552,HARDANGER FOLKEMUSIKKSAMLING,,,,,False,,False
823548702,HUNDEPARKEN PÅ GULSET - GSH,,gshundepark@gmail.com,,,False,,False
823594062,HAABET VEILAG,,neugud@gmail.com,,,False,,False
823636652,HOLE OG RINGERIKE HAGELAG,,aalke.dimmendaal@yahoo.no,,482 47 119,False,,False
823677162,HOVEDEKSKURSJON PETROLEUMSFAG 2020,,,,,False,,False
823820992,HACKTECHGO,www.hacktechgo.org,contact@hacktechgo.org,,,False,,False
823834292,HELL DANCING BOOTS,,,,,False,,False
823854382,HÅLOGALAND ETTERSØKSRING,,einar.eliassen@hotmail.com,,483 54 534,False,,False
823880022,HORTEN KANINHOPPERE,www.hortenkaninhoppere.weebly.com/,horten.kaninhoppere@gmail.com,,,False,,False
823982712,HEMSEDAL KRF,,,,,False,,False
823988192,HOLMEN VELFORENING,,fredrikstad.holmen.velforening@gmail.com,,,False,,False
823996292,HVALER KULTURDØGN,,,,,False,,False
823999232,HK KLUBBEN TRN GARDERMOEN,,,,,False,,False
824097852,HUSSTYRE FOR VONHEIM,,,,,False,,False
824114382,HK-KLUBBEN CARLSEN FRITZØE SARPSBORG,,,,,False,,False
824207542,HEMSEDAL FRITIDSBOLIGFORENING,www.hemfri.no,finn@hemfri.no,,900 98 164,False,,False
824351872,HUSABØ GRUNNEIGARLAG,,,,,False,,False
824402302,HARMONIEN,,,,,False,,False
824418012,HAUGALAND RASEKATTKLUBB,,,,,False,,False
824418322,HANS OG IDA PETTERSENS SLEKTSFOND,,,,,False,,False
824419132,HANSVIKA SMÅBÅTLAG,,,,,False,,False
824538662,HYTTNES KYSTFORENING,,,,,False,,False
824647852,HARSTAD UTMARKSLAG,,,,,False,,False
824744122,HOVEDARSENALETS LUNSJROM,,,,,False,,False
824810532,HØGFJELLSKAMERATANES SUPERCUP,,,,,False,,False
824822662,HAMRETUN VELFOREINING,,,,,False,,False
825069542,HENNØY VINDFORENING,,,,,False,,False
825224602,HEGGEN OG RÅ RUSSESTYRET 2021,,,,,False,,False
825226702,HAIDERS ORDEN,,,,,False,,False
825249982,HARSTAD DISCGOLFKLUBB,,,,,False,,False
825518622,HØYHOLM LYSFORENING,,,,,False,,False
825533532,HOLMEN OG OSPEDALEN VELFORENING,,,,,False,,False
825539662,HAUKETO-PRINSDAL SPEIDERGRUPPE,,,,414 28 689,False,,False
825694412,HELLIGE ELISABETHS VENNER,,learlund@yahoo.no,,90627662,False,,False
825715452,HAYAT,,,,,False,,False
825847022,HAMARPOST BIL OG VELFERDSRÅD,,,,,False,,False
825857362,HEIM IDRETTSRÅD,,leder.heimir@gmail.com,,95859728,False,,False
825862412,HEVD,,,,,False,,False
825956972,HUNDEPARKEN I BØ,,,,,False,,False
826062002,HUSKONSERTFORENINGEN,,,,,False,,False
826148772,HANDEL OG KONTOR VED GLOMMA PAPP,,,,,False,,False
826316292,HERRINGEN BYGDELAG,,,,,False,,False
826546352,HATTFJELLDAL PINSEMENIGHET SION,,,,957 92 394,False,,False
826607912,HEMNSKJEL SMÅ OG STORE,,,,,False,,False
826616822,HELGANES MOTORSPORTSENTER,,,,,False,,False
826631562,HINGSA VEG OG VA-LAG,,,,,False,,False
826669462,HARAM OMSORGSSENTER VELFERDSLAG,,,,,False,,False
826698322,HØLLEDALE VELFORENING,,,,,False,,False
826712422,HJØNNEVÅG VEL,,sonjahj@icloud.com,,917 92 230,False,,False
827079642,HUSVÆR BEDEHUS,,,,,False,,False
827080292,HIMMELENS KRAFT KIRKE,,,,,False,,False
827236292,HASSELTOPPENS VENNER,,,,,False,,False
827262382,HAUG IDRETTS- OG FRILUFTS FORENING,,,,,False,,False
827307602,HUNNSELVAS VENNER,,,,,False,,False
827485772,HEMS FLYGERFORENING (HFF),,,,,False,,False
827594652,HELLEFJORDEN VANNFORENING,,,,,False,,False
827706612,HOVEDEKSKURSJON PETROLEUMSFAG 2022,,,,,False,,False
827858382,HIV O HOI,,,,,False,,False
827952842,HALLINGDAL PISTOLKLUBB,,,,,False,,False
828014242,HUSEBY UNGDOMSSKOLES VE OG VEL,,,,,False,,False
828109952,HERREGÅRDENS VENNER,,tore.hansen@nlkonsulat.no,,900 59 505,False,,False
828220462,HORNDALEN VEL,,monica_stenseth@yahoo.no,,901 19 260,False,,False
828276662,HARSTAD TRACKMAN GOLFSIMULATOR,,htgs2021@gmail.com,,950 69 954,False,,True
828611232,HUGLO INDREMISJONSLAG,,,,,False,,False
828833812,HAMREVANN NATURPARK,,,,913 12 086,False,,False
828857622,HUNDEPARKEN TORAS HYTTE,,,,,False,,False
828874292,HUSØY VELFERDSFORENING,,,,,False,,False
828967622,HALLINGDAL TORADERLAG,,hallingdaltoraderlag@gmail.com,,905 53 748,False,,False
829046822,HEDMARKEN SPILLKLUBB,,thomasosvensen@gmail.com,,97732856,False,,False
829147092,HAKADAL OPP,,karilanglarsen@gmail.com,,466 33 363,False,,False
829208512,HK-KLUBBEN FRAMTIDEN I VÅRE HENDER,,,,,False,,False
829209322,HÆGEBOSTAD PISTOLKLUBB,,,,,False,,False
829324652,HAGGARDSHJELLEN HYTTEVELFORENING,,,,,False,,False
829366592,HORTEN LOKALLAG FOR PARTIET SENTRUM,,,,,False,,False
829382792,HANS NIELSEN HAUGE AKADEMIET,,,,,False,,False
829396262,HERCULES,,,,,False,,False
829441012,HESTKJØRERE FRA TYDAL,,,,,False,,False
829457962,HAVNEFEST,,engmark65@gmail.com,,472 95 340,False,,False
829652722,HAUGSYNLIE LADEFORENING,,,,,False,,False
829654482,HERDE KOMPOSITT BEDRIFTSIDRETTSLAG,,,,,False,,False
829831902,HESTMARKVEGEN 29-31 LAG,,adrian_1994__@hotmail.com,,415 43 659,False,,False
829850982,HÅ INP,,,,,False,,False
830228942,HABBESTAD GARDSLAG,,,,,False,,False
830308792,HAVNARØNNINGEN VEILAG,,,,,False,,False
830457402,HUSLØSMARKA VEILAG,,,,,False,,False
830469362,HUVIK PANORAMA HUSEIERFORENING,,,,,False,,False
830470522,HAMRE LEIDANG,,,,92 64 18 20,False,,False
830581642,HERØY VENSTRE,www.venstre.no/lokal/more-og-romsdal/heroyimoreogromsdal/,heroy@stemvenstre.no,,467 44 515,False,,False
830832092,HORTEN PETANQUE KLUBB,,,,,False,,False
830882332,HERØY VILTLAG,,,,,False,,False
830932062,HOL NÆRINGSPARK NÆRINGSFORENING,,,,,False,,False
831024712,HARMONIA,,,,,False,,False
831058552,HØLLÈNN I.L.,,,,,False,,False
831094982,HUSAVARDEN VEILAG,,,,,False,,False
831463422,HJERTE FOR HJEMLØSE KATTER,,,,,False,,False
831528052,HEIA KYSTEN!,,,,,False,,False
831549572,HØLMEN HYTTEFORENING,,,,,False,,False
831731222,HOLMESTRAND KAMPSPORT KLUBB,,,,,False,,False
831788372,"HODEPINE NORGE, BUSKERUD",,,,,False,,False
831806702,HARSTAD HUNDEPARK,,,,,False,,False
831963662,HORIZON USN,,,,,False,,False
832076872,HJELLHAMMAREN BOLIGFELT,,,,,False,,False
832155322,HSF - HARSTADSTUDENTENES FOTBALLAG,,hsi@uit.no,,,False,,False
832295302,HELLOSTAVANGER,,,,,False,,False
832525952,HUSBYMARKA VELFORENING DEL 1,,,,,False,,False
832716952,HØLØNØVET VEI OG VEL,,,,,False,,False
832735272,HOMMEDAL-SLEKTA,,oddhom@gmail.com,,91123199,False,,False
832822612,HOME HOUSE OF MUSIC EUROPE,,,,,False,,False
832832162,HARDANGERFJORD GARASJE,,,,,False,,False
832966592,HVITVEISSTIEN HUSEIERFORENING,,,,,False,,False
833018132,HANDEL OG KONTOR AVD NJFF,,,,,False,,False
833073982,HJERTEVARME,,,,,False,,False
833161482,HUB-YRKESFAG,,,,,False,,False
833212702,HANDIKAPPENDE BARNS FORELDREFORENING NORD-NORGE,www.hbf.no,hbf@hbf.no,,,False,,False
833304232,HOØYA BÅTFORENING,,,,,False,,False
833338692,HJERTE FOR PALESTINA,,,,,False,,False
833381032,HÅ SENTERPARTI,www.senterpartiet.no/lokallag-og-fylkeslag/rogaland/ha,haa@sp.no,,930 19 387,False,,False
833495542,HAGANES FOLKEAKADEMI,,,,,False,,False
833516442,HELGEPLASS VEILAG,,,,,False,,False
833516752,HOLMENKOLLVEIEN 131,,,,,False,,False
833542842,HOLSØY GRENDELAG,,,,,False,,False
833600702,HORTEN HAMMERLAUG,,,,,False,,False
833624032,HESTEHYTTAS VENNER,,,,,False,,False
833679392,HÅKSSKARET BYGGEFELT,,,,,False,,False
833679422,HOL SENTERPARTI,,,,,False,,False
833732102,HAVØRNENS VENNER,,,,,False,,False
833872362,HEMLAGA SUPPORTERKORPS,,,,,False,,False
833925342,HADDLAND JAKTLAG,,,,,False,,False
833975862,HAMAR GAME EVENTS,,,,,False,,False
834125692,HELLELAND OG OMEGN GRUNNEIERLAG,,inge.hovland@uconsult.com,,+479067582,False,,False
834168472,HUSEIERFORENINGEN HØYMYRVEIEN 1-31,,,,,False,,False
834225662,HÆRNESKROKEN VEILAG,,,,,False,,False
834264382,HALVORSRØDFELTET VEILAG,,,,,False,,False
834289202,HELLBUSH,,,,,False,,False
834323192,HVASSERBOHEMEN THE BAND,,,,,False,,False
834324792,HJERNERYSTELSESFORENINGEN LILLEHAMMER OG OMEGN,,,,,False,,False
834570912,HELGEN MONTESSORISKOLES VENNEFORENING,,,,,False,,False
834740362,HYLSTRINGEN 2025-BYGDEBAND,,,,,False,,False
