organisasjonsnummer,navn,hjemmeside,epostadresse,telefon,mobil,erIKonsern,antallAnsatte
833776142,YUMMI SUSHI AS,,,,,False,11.0
833826832,YOUNAN HOLDING AS,,,,,False,
834272512,YELLOW STRØMMEN AS,,,,,False,13.0
834839202,YNGVE HOGNES HOLDING AS,,,,,False,
834840782,YALLA HABIBI AS,,,,,False,
834949512,YNSPIRA AS,,,,,False,
835010392,YAM YAM RESTAURANT AS,,,,,False,
835211312,YTRE SOGN HANDELSKOMPANI AS,,loken.oystein@gmail.com,,417 61 702,False,
835239632,YGDRA ALLMENNMEDISIN AS,,,,,False,
835302822,YOUSEF FRISØR AS,,,,,False,
835621472,YLLW 0003 AS,,,,,False,
835692892,YTRE AS,,,,,False,
835751422,YSTANES HOLDING AS,,,,,False,
835919412,YOU & ME SUSHI AS,,,,,False,
836032152,YAZDAN BYGG ENTREPRENØR AS,,aram9@live.no,,413 58 755,False,
836035992,YOGA HIIT AS,,,,,False,
836992792,YRI MASKIN AS,,,,,False,
851330232,YTTERSTAD HOLDING AS,,,76 93 34 00,,True,
853606162,YSADESIGN AS,,,23 01 44 00,,False,27.0
865474512,YNGVE B HARILA AS,,post@ybh.no,78 95 18 31,,False,8.0
866057222,YTTERSTAD FISKERISELSKAP AS,,mail@ytterstad.com,76 93 34 00,,True,6.0
872406492,YTRE NORDMØRE SLAKTERI AS,,,71582880,,False,9.0
874980072,YTREBYGDA EIENDOM AS,,,,,True,
880442112,YNGLINGEHALLEN AS,,,51 59 95 70,,False,
885855792,YND INVEST AS,www.ynd.no,post@ynd.no,55 50 05 55,971 28 430,False,
887215472,YELLOWSNOW AS,yellowsnow.no,oddbjorg@vatndal.no,,901 59 928,False,
888912452,YNGLE AS,,,,,True,
889226102,YNGVE DALE HOLDING AS,,,,,True,
890638112,YTTERSØVEIEN NÆRINGSBYGG AS,,,,,False,
893050582,YRG INVEST AS,,,,901 76 133,False,
895779342,YSTERI INVEST AS,,,,,False,
897808242,YNWA HOLDING AS,,,,913 75 565,False,
898803902,YSSEN AS,,,,905 03 850,False,15.0
899206452,YOLO CONSULT AS,,,,,False,
910939963,YNGSETT EIENDOM AS,,,,,False,
911707640,YANAGI SUSHI AS,,post@yanagisushi.no,,,False,5.0
911796538,YTTERØYKAIA AS,,firmapost@delta.as,,922 03 102,False,
911917939,YASMIN ASFADAY AS,,hallset@rema.no,72 55 70 70,951 56 567,False,20.0
911920123,YES VI LEKER NESBYEN AS,,danlok66@hotmail.com,,950 65 254,False,
912015858,YOU & I AGENCY AS,,,,,False,6.0
912100774,YZ HOLDING AS,,kalland@gades.uib.no,,,False,
912170225,YTRE VIKEN GARTNERI AS,,,,,False,12.0
912185214,Y ANLEGG AS,,post@ostli-maskin.no,40 00 24 90,,False,
912299120,YA PLOSIVA NETTBUTIKK AS,www.plosiva.no,post@plosiva.no,,476 76 280,False,
912345548,YELLOW SNOW AS,,,,,False,
912346021,Y. KROGSTAD INVEST AS,,,,,False,
912399788,YES! VI LEKER EIDSVOLL AS,,,,900 24 433,False,6.0
912439402,YAMA NORWAY AS,,maher_persson@hotmail.com,,917 21 620,False,
912454266,YELLO MEDIA AS,,,,,False,5.0
912500128,YABIMO AS,www.yabimo.com,info@yabimo.com,+48146360059,,False,44.0
912504972,YTTER INVEST AS,,anders.yttervik@hitecvision.com,90 92 60 39,,False,
912550192,YUNITTO AS,,,,,False,
912567745,YUUYAKE AS,,morten.garpestad@dabb.no,,404 11 112,False,
912663051,YTTERENMT AS,,,,,False,
912682064,YSJEBOTN HOLDING AS,,,,,False,
912774600,YAMBA AS,,,33318777,,False,
912853705,YKOS AS,,,,,False,
912877132,YOUNG GUNS HOLDING AS,,,,,False,
913006216,YTTERELVA INDUSTRIEIENDOM AS,,,,,False,
913060040,YNWA EIENDOM AS,,,,915 55 747,False,
913074726,YOGA VITAL STUDIO AS,,,,,False,
913086058,YOHANA AS,,,,979 84 063,False,8.0
913131339,YGGDRASIL M AS,,,90 17 03 18,,False,
913186974,YGMG AS,,post@ygmg.no,92 09 73 43,469 56 673,False,
913225600,YUMMY TIME BRYNE AS,,,,,False,9.0
913247809,YES NORWAY AS,,,,,False,
913277988,YPPERLIG AS,,,,,False,9.0
913307682,YOUBRIDGE AS,,,,,False,
913317254,YAMAHA BERGEN AS,,,,,False,21.0
913362950,YID AS,,peck@lyse.net,,91822049,False,
913397754,YOGAHUSET FANA AS,Yoga-huset.no,info@yoga-huset.no,9421763,400 16 417,False,
913412125,YCOM NORWAY AS,YOURORDER.NO,,21 68 40 00,40413236,False,
913433378,YAMAHA HARDANGER AS,,,,918 17 445,False,9.0
913454847,YGT3 AS,,karl-henning@nohopartners.no,,934 50 945,False,35.0
913486382,YOGI AS,,,,936 61 556,False,
913538749,YELLOW PRO SHOP AS,,,,,False,
913553721,YVONNES STUDIO FRISØR OG VELVÆRE AS,,yvonneh_90@hotmail.com,,41762877,False,5.0
913554868,YOUR NEXT LEVEL AS,magnusin.com,info@yournextlevel.no,,,False,
913599918,YAMUR BAKERI AS,,,,,False,
913634071,YAABI AS,,,,,False,
913680294,YMBER PRODUKSJON AS,,,77 77 87 30,,False,12.0
913726537,YOGALÆRER HEGE GJERDRUM AS,,hege.gjerdrum@gmail.com,,,False,
913762304,YRKESSJÅFØRKURS AS,www.carforrent.no,cristina@carforrent.no,,96202222,False,13.0
913819810,YUNG HOLDING AS,,,,,True,
913867297,YNGVE FREDRIKSEN INVEST AS,,,,915 89 868,False,
913872134,YOTTA AS,,,56 58 66 88,,False,
913884205,YXNA AS,,roger@edelfarm.no,,917 71 323,False,
913915747,Y-STRUCTURE AS,y-structure.com,,,,False,
913928490,YCON AS,,,,,False,
913945522,YRJAR PANORAMA AS,,,73 89 00 00,,False,
913952243,YME STORE AS,,,22 42 28 22,,True,
913984544,YOUCANMAKE AS,,,,,False,
913984595,YACHTMEGLEREN AS,,stian.sandlie@netcom.no,,924 67 000,False,
914007798,YNVEZT AS,,,,474 02 040,False,
914013100,YILPORT OSLO TERMINAL INVESTMENTS AS,,,,,False,91.0
914083524,YME COFFEE CONCEPTS AS,,trygve.gotaas@gmail.com,,952 04 876,False,
914121892,YAN SHI RESTAURANT AS,,raade.liang@hotmail.no,61 32 19 12,476 74 012,False,
914332508,YMIST. AS,,,,,False,
914348471,YD MASKIN AS,,,,,False,
914379172,YPSILON EIENDOM AS,,,48 00 82 12,,False,
914529190,YASIR JARI HOLDING AS,,yasir.jari@gmail.com,,411 03 583,False,
914574250,YLVIND HOLDING AS,,,,,False,
914589584,YS HOLDING AS,,,,,True,
914720001,YMIR ENERGY HOLDING AS,,,,,False,
914798590,YRKI AS,yrki.no,thomas@skum.no,,900 39 442,False,
914800919,YDSTEBØ BYGGTJENESTER AS,,ydstebobyggtjenester@gmail.com,,959 46 183,False,
914907780,YELPI AS,,,,,False,
915025358,YATEK AS,yatek.no,post@yatek.no,,975 98 063,False,11.0
915047483,YMEBLOD AS,,,,,False,
915096115,YTTERSIA EIENDOMSUTVIKLING AS,,,,,False,
915099785,YSTEBAKK SERVICETEKNIKK AS,www.ystebakk.no,havard@ystebakk.no,,918 52 800,False,
915168264,YTTERVÅG AS,,,,,False,
915182771,YEL HOLDING AS,,yeltransport@hotmail.com,,930 46 161,False,
915201075,YLMHEIM AS,,ylmheimas@gmail.com,95 77 93 05,481 04 840,False,
915235727,YOURWAY AS,www.yourway.no,info@yourway.no,,90 66 20 67,False,
915242529,YTTERVIKBAKKEN BOLIG AS,,,,,False,
915301274,YELLOWTAIL AS,,,,,False,
915305059,YLVA INVEST AS,,,,,False,
915346030,YOLO EVENTS AS,www.yoloevents.no,marie@yoloevents.no,90 20 97 85,926 21 363,False,
915424872,YARA LPG SHIPPING AS,www.yara.com,,24 15 70 00,,True,
915434754,YILMAZ TRANSPORT AS,,,,,False,5.0
915447236,YTRE NAMDAL ELEKTROMARKED AS,www.power.no,,93 48 57 00,,False,14.0
915499139,YANG YANG AS,,,,,False,
915509851,YES WAY AS,,,,,False,
915550983,YTTERDAL BIL AS,,ytterdal-bil@online.no,,,False,
915554539,YMT CONSULTING AS,,yosritimraz@gmail.com,,971 52 308,False,
915558798,YAMNUSKA GEO AS,,,,,False,
915615791,YACAIA AS,yacaia.com,,,,False,
915635075,YTTERVIK HOLDING AS,,,,,False,
915799035,YMIR LABS AS,,,,,False,
915831354,YME DRIFT AS,,,,,False,
915845177,YUKON IT AS,,kristianmalm@hotmail.com,,994 43 229,False,
916020732,YAN ZHONG LIN RESTAURANT AS,,,,,False,
916065647,YTTERSIA AS,,,76085404,,False,
916109504,YUUKA YUUKA SUSHI AS,,thanhnganvnn@yahoo.com,,939 32 583,False,
916123914,YRKEN EIENDOM AS,,kontakt@villmarksbad.no,92 02 30 90,907 25 005,False,
916164017,YT HOLDING AS,,,,,False,
916181728,YRJARGT. 4 AS,,norset@fosen-transport.no,,917 17 000,False,
916201664,YTTERSIA EIENDOM AS,www.senja.net,,,,False,
916210612,YPSILON PERFORMANCE AS,ypsilongruppen.no,kai@ybas.no,,98 88 63 30,False,
916293739,YOUWELL AS,,,,,False,14.0
916306938,YARD HOLDING AS,,andreas@arnhoff.no,,,False,
916456700,YS INVEST AS,,,,,False,
916554796,YSLAND EIENDOM AS,,,,,False,
916604793,YEZZ AS,,,,,False,
916677227,"YGGDRASIL, TE OG GODE TING AS",,,,,False,
916730489,YX FRØYA AS,,,,,False,9.0
916762984,YTTEREN IDRETTSPARK DRIFT AS,,,,,False,
916763018,YTTEREN IDRETTSPARK EIENDOM AS,,,,,False,
916787790,YOUNGS AS,,,,,False,33.0
916800916,YOUSAFE AS,,,,,False,
916814984,YABADU AS,,,,,False,12.0
916851391,YOLT AS,,,,,True,
916858310,YALMAR SOLUTIONS AS,,,,,False,
916907850,YI XIANG TRAVEL AS,,janice@yixiangtravel.com,,468 89 895,False,
916912277,YOURSOLUTION AS,,,,,False,
916944608,YES VI LEKER TVEITA AS,,,,,False,
916969422,YOGINIS YOGASTUDIO AS,,,,,False,
917062315,YOUNG SKIN AS,,,,,False,
917071535,YGGDRASIL D AS,,,,,False,
917151326,YOGATID AS,,,,,False,
917212767,YARCON AS,,,,,False,
917217610,YOUNG DRIVERS TRAFIKKSKOLE AS,,,,,False,
917249008,YAN-SØN INNOVATION AS,,,,+4798215560,False,
917318409,YOU & I RETAIL AS,www.youandi.no,,40 55 37 00,,False,24.0
917428735,YARD INVEST AS,,,,908 88 236,False,
917470146,Y3 GRUPPEN AS,,janicke.kielland@bas.no,,926 92 036,False,
917540292,YELLOW PARTNERS AS,,,,,False,
917549761,YTA HOLDING AS,,,,,False,
917586063,YETZ GROUP AS,www.yetz.no,service@yetz.no,22 12 00 50,,True,
917624410,YSTADVEIEN 1 AS,,knut.henderson@hendersons.no,,907 40 247,True,
917628904,YOLO AS,,,,,False,
917650330,YAZO AS,,,,,False,
917650462,YESONLIFE AS,,,,,True,
917733724,YGGDRASILL BYGG AS,,,,,False,
917823529,YOUREX NORGE AS,,,,,False,
917854319,YC EIENDOM AS,,,,,False,11.0
917854327,YC HOLDING AS,,,,,False,
917960631,YTTERST VED PIREN AS,,,,,False,
918033858,YICHI AS,,,,,False,
918041133,YELLOW HOLDING AS,,,,,False,
918107320,YLBA AS,,,,,False,
918111565,YELLOWHOUSE AS,,,,,False,
918264736,YSK AS,,,,,False,24.0
918315160,YOUGOTIT AS,,,,,False,
918342249,YEASTSIDE BREWING COMPANY AS,www.yeastside.com/,craig@yeastside.com,,994 46 630,False,
918342478,YILMAZ AS,,,,,False,5.0
918373721,YSTABØ GARD AS,,,,,False,
918416110,YOUNGSTORGET APOTEK AS,,,,,False,8.0
918432027,YFH HOLDING AS,,,,,False,
918435670,YOGARO AS,yogaro.no,kjersti@yogaro.no,,996 02 712,False,
918440801,YESPERSON AS,,,,,False,
918446656,YJ HOLDING AS,,,,,False,
918465189,YES EIENDOM AS,,,,,False,
918469427,YM CAPITAL AS,,,,,False,
918471006,YY.NO AS,,,,,False,
918481524,YAM AS,,massod@live.no,,922 17 242,False,
918494014,YMRO HOLDING AS,,,,,False,
918497676,YOUCANSHAPE AS,www.youcanshape.com,contact@youcanshape.com,,454 72 533,False,
918537996,YSTENESGATA 12 AS,,,,,False,
918559760,YOGA KI AS,,,,,False,
918589503,YAMO AS,,,,,False,
918609342,YUSSUPOV OG VAUPSAS FORRETNINGSPROSJEKT AS,,,,950 99 995,False,
918666036,YELLOW LEAF AS,,,,,False,
918680950,YAHIA TRANSPORT AS,,,,,False,
918680993,YOUNGSTART AS,,,,,False,
918692444,YOUNGSTORGET 5 AS,,,,,False,
918703497,YSB HOLDING AS,,,,,False,
918717277,YELLOW LOG AS,,,,,False,
918747842,YOUNG EXPLORATION AS,,,,,False,
918816720,YOGAFLYT AS,,,,,False,
918872582,YIN YANG YOGA AKADEMIET AS,,,,,False,
918891722,YOKOGAWA TECHINVENT AS,,,,93068941,False,
918924019,YTTERSKI AS,,,,,False,
918932224,YOGY AS,www.yogy.no,linemarion@yogy.no,,940 55 593,False,
918995986,YPPER AS,www.druefin.no,anniken@druefin.no,,474 88 182,False,
919025972,YSCALE AS,,,,,True,
919053070,YELLOW PROJECTS AS,,veronika.bergby@icloud.com,,,False,
919117559,YA EIENDOM AS,,,,,False,
919203358,YOGALÅVEN AS,,,,,False,
919268921,YOGALÅVA AS,,,,,False,
919298162,YACHT & CRUISE AS,,,48 08 23 61,,False,
919299703,Y STORY AS,,,,,False,13.0
919300868,YST AS,,,,,False,
919367024,YPOMONI AS,,,,,False,27.0
919443472,YRKESSKOLEN AS,,,,,False,
919458550,YNOT AS,,,,,False,
919479698,YOBBAR AS,,,,,False,
919498749,YU DAN AS,,,,930 68 401,False,
919592435,YANI HAATUN AS,,,,,False,
919666668,YSTEBØ FISK AS,,,,,False,
919667850,YALI INVEST AS,,,,,False,
919717351,YTREHUS SAG AS,,,955770000,,False,6.0
919718013,YKSI AS,,,,,False,5.0
919761377,YOUR BEST CHOICE AS,,,,,False,
919810696,YORD AS,,,,,False,
919815973,YE PROSJEKTSTYRING AS,,,,,False,
919844264,YOGA HEMSEDAL AS,,,,,False,
919897694,YDALAR AS,,,,,False,
919908327,YTTERSIA INVEST AS,,,,,False,
919944277,YUKSEK INVEST AS,,,,,False,
919956801,YETZ FORSIKRING AS,www.yetz.no,service@yetz.no,21 12 00 50,922 88 609,True,
920122329,YOUNGBERRY AS,,,,,False,
920140238,YTTERSØVEIEN 21 AS,,post@orklaeiendom.no,,,False,
920165419,YELLOWDOT AS,,,,,False,
920223842,YACHTSERVICES MARINA AS,,,,,False,
920243118,YOGANO AS,,,,,False,
920312845,YOU LEARN AS,www.totalhms.no,post@totalhms.no,41 17 11 00,974 91 686,False,
920329446,YTTERØENS AS,,,,,False,
920361455,YPK HOLDING AS,,,,,False,
920466567,YOU ARE A FUNNY MAN AS,,,,,False,9.0
920488412,YARD SOLUTIONS AS,,,,,False,
920516831,YN EIENDOM AS,,,,,False,
920534015,YUMMY HOUSE AS,,,,,False,9.0
920541976,YOGALABORATORIET AS,kristinetesaker.no,post@kristinetesaker.no,,930 90 112,False,
920602568,YOUEXPLORE SCIENCE AND EXPLORATION TEAM AS,,,,,False,
920690416,YIELD ENERGY AS,,,,,False,
920750729,YTJ AS,,,,,False,
920765629,YEAST AS,,,,,False,
920934676,YLVISAAKER AS,,,,,False,
920979114,YLVA SAHLIN AS,,,,,False,
920992102,YGGDRASIL ENGINEERING AND SERVICE AS,,,,,False,
920998097,YGGDRASILTUNET GÅRDSHOTELL AS,,,,,False,10.0
921000782,YES SKIWAX NORWAY AS,,,,,False,
921010923,YOYTH AS,,,,,False,
921021135,YSTHOLMEN FELLES AS,,,,,False,
921052197,YTTERBØ EIENDOM AS,,,,,True,
921065566,YOUNG HAPPY MINDS AS,,,,,False,
921129556,YIPPI AS,,,,,False,
921143095,YOUR BEAUTY AS,,,,,False,
921183550,YGGDRASIL KYSTFISKE AS,,,,,False,
921209789,YGGDRASIL DATA PLATTFORM AS,,knut.larvoll@gmail.com,,91866736,False,
921217501,YTTERLAND INVEST AS,,,,,False,
921221312,YPSILON HOLDINGS AS,,morten@ypsilonhr.no,,970 93 606,False,
921236107,YSV HOLDING AS,,,,,False,
921245211,YSTERI HOLDING AS,,,,,False,
921313632,YIPS PEDERSGATA AS,,,,,False,46.0
921326084,YOGHURTBEGERET AS,,,,,False,
921336683,YTTERSIA UTBYGGING AS,,,,,False,
921351372,YACOUBS BAR OG RESTAURANT AS,,,,,False,
921354398,YPSOMED AS,www.ypsomed.com,,,,False,8.0
921379862,YES VI LEKER KOLBOTN AS,yesvileker.no,kolbotn@yesvileker.no,67 10 15 10,,False,8.0
921543565,YMBER AS,,,,,True,11.0
921557515,YONDER AS,,,,,False,
921559410,YME FISH AS,,,,,False,
921611358,YR CONSULT AS,,,,,False,
921668635,YDALUS AVIATION CONSULTANTS AS,,,,,False,
921679610,YES-EU AS,,,,,False,133.0
921683073,YMBER FIBER AS,,,,,True,5.0
921715293,YUSAN AS,,,,,False,
921718268,YA HOLDING AS,,,,,False,
921724977,YUSUF CAPITAL AS,,lanaalid01@gmail.com,,,False,
921744277,Y-NOR AS,,peder@gryting.as,,900 16 621,False,
921770359,YDRA AS,,,,,False,52.0
921772688,YTRE BERGET INVEST AS,,,,,False,
921793758,YOSHIMI STUDIO AS,,,,,False,
921794452,YOUR VIEW AS,,,,,False,
921803702,YFM AS,,,,,False,
921822626,YEARBASE AS,yearbase.com,post@yearbase.com,,466 14 418,False,
921835922,YOTA AS,,,,,False,
921836600,YARA SOURCING AND TRADE AS,,,,,True,
921865716,YSL HOLDING AS,,,,,False,
921886292,YTRE VIKNA 1 AS,,,,,False,
921893434,YTTERSØ BUSINESSPARK INVEST AS,,,,,False,
921965559,YUSUF AS,,,,,False,9.0
921965869,YLTOR AS,,,,,False,
921971478,YELKENCI HOLDING AS,,,,,False,
921984669,YOYN COWORK AS,yoyn.no,post@yoyn.no,,,False,
921995253,YUME ASIAN FUSION AS,,,,,False,6.0
922021759,YDM AS,,,,,False,
922054789,YB SERVICE AS,,,,,False,
922093571,YTTERSØ BUSINESSPARK UTVIKLING AS,,,,,False,
922117144,YTRE STRANDVEI 11 AS,,,23 29 20 00,,False,
922135851,YOKOGAWA NORGE AS,,,,,False,
922152039,YAIZA AS,,yaiza_gaustad@hotmail.com,,,False,
922191913,YOUNG INDUSTRIAL INNOVATORS AS,,,,,False,7.0
922205825,YAMA HOLDING AS,,,,,False,
922228590,YRKES- OG PROFILKLÆR AS,,,,,True,
922246300,YGGDRASIL INVEST AS,,,,,False,
922257019,YNDA AS,,,,,False,
922264899,YESWES IMPORT AS,,,,,False,
922306796,YSI NORWAY AS,,,,,False,
922308365,YOGA VITAL AS,,,,,False,
922321957,YGGDRASIL TEATER AS,www.yggdrasil-teater.no,post@yggdrasil-teater.no,,471 70 450,False,
922412812,YANCHEN AS,,caren.ostengen@gmail.com,,414 63 917,False,
922531951,YUUKA YUUKA SUSHI TROMSØ AS,,,,,False,
922597901,YOUPLUS INSURTECH AS,,,,,False,
922625719,YMO INVEST AS,,,,,False,
922633711,YIELD EIENDOM SERVICES AS,,post@atconsult.org,,923 55 149,False,
922667608,YRKESFOKUS AS,,,,,False,7.0
922686629,YANCHEN HOLDING AS,,,,,False,
922690073,YTTERSIA SENJA AS,,,,,False,
922698899,YN MULTISERVICE AS,,,,,False,
922700281,YN INVEST AS,,,,,False,
922723877,YTE AS,,,,,False,
922753725,YEAH RESTAURANTDRIFT AS,www.baja.no,post@baja.no,78 95 18 40,911 58 666,False,22.0
922847002,YNWA ETABLERING AS,,,,,False,
922901120,YARA MODE AS,,,,,False,
922957967,YGGDRASIL HOLDING AS,,,,,False,
923011439,YA INVEST AS,,,,,False,
923020012,YDDIN AS,,,,,False,
923075623,YRE EIENDOM AS,,,,,False,
923098186,YYS HOLDING AS,,,,,False,
923130365,YRKESHYGIENE AS,,,,,False,
923170081,YSTEPIKENE AS,,,,,False,
923201483,YARNONET AS,,,,,False,
923201777,YRJARS SUSHI AS,,,,,False,5.0
923240349,YTRISEN INVEST AS,,,,,False,
923268294,YONAN GRUPPEN AS,,,,,False,
923273077,YOGA OPPLEVELSESFERIE AS,,,,,False,
923273875,YH HOLDING AS,,,,,False,
923299157,YTTEREN AUTOSENTER AS,,ytteren@essostasjon.no,75 14 44 44,975 41 479,False,11.0
923329404,YABIMO NORGE AS,,,,,False,861.0
923361669,YGGDRASILL HOLDING AS,,,,,False,
923364048,YCOM CAPITAL GROUP AS,,,,,False,
923368035,YOGASTASJONEN AS,,,,,False,
923368612,YR HOLDING AS,,,,,False,
923433570,YT SERVICE AS,,hb@bb-stillas.no,92 85 83 13,982 08 520,False,46.0
923441182,YIT INFRA NORGE AS,www.yit.no,firmapost@yit.no,,,False,
923583866,YOIX HOLDING AS,,,,,False,
923604383,YOUSHARE AS,,,,,False,
923614664,YVA AS,,,,,False,
923620710,YUMMY THAI FOOD AS,,,,,False,
923759158,YND KRAN OG TRANSPORT AS,,,,,False,
923768467,YOUR TIME FRISØR OG VELVÆRE AS,,,,,False,
923791736,YVENÅSEN BOLIGUTVIKLING AS,,,,,False,
923791914,YINSON RENEWABLES AS,,,,,False,15.0
923804390,YD HOLDING AS,,,,,False,
923847049,YNGLINGEVEIEN EIENDOM AS,,,,,True,
923996427,YTREBYGDSVEGEN 33 AS,,,,,False,
924011114,YTONGVEIEN 18 AS,,,,,False,
924012080,YUSUF CAPITAL & PARTNERS AS,,,,462 32 243,False,
924194723,YOGA OG FYSIO AS,jessheimyoga.no,post@jessheimyoga.no,,918 41 684,False,
924209674,YD EIENDOM AS,,,,,False,
924270926,YANKEE AS,,,,,False,
924284676,YNNI INVEST AS,,,,,False,
924298235,YRC AS,,,,,False,
924345438,YI HOLDING AS,,,,,False,
924358947,YOGASKOGEN AS,,,,,False,
924447044,YB HOLDING AS,,,,,False,
924454288,YOKE AS,,,,,False,
924456639,YJEGI AS,,,,,False,
924463635,YTTERØRA B AS,,,,,False,
924463678,YTTERØRA A AS,,,,,False,
924498838,YIPS HOLDING AS,,,,,False,
924537809,YZC AS,,,,,False,
924570156,YAVUZ AS,,,,,False,5.0
924574577,YOGAFORBJJ AS,,,,,False,
924575395,YIPS INVEST AS,,,,,False,
924620129,YSTERIET CAFÉ AS,,,,,False,
924664711,YTREGÅRD AS,,,,,False,
924674660,YNWAHH AS,,,,,False,
924685050,YOGA BALANCE AS,,,,,False,
924720808,YTRE STRANDVEI 1-3 AS,,,,,False,
924723599,YIPS SOLA AS,,,,,False,16.0
924730285,YNGVE VON AHNEN AS,,yva@online.no,,918 79 347,False,
924780347,YATOO OCEAN AS,www.yatoo-ocean.com,inf@yatoo-ocean.com,,,False,
924910690,YTRE NAMDAL DYREKLINIKK AS,,,,,False,7.0
924910836,YOUR TECH AS,,,,,False,
924914858,YTRE ENEBAKK TRENINGSSENTER AS,,,,,False,20.0
924926732,YOUNIQUE SKIN AS,,,,,False,
924958138,YOGAFARM AS,,,,,False,
924965770,YSTGÅRD BYGG AS,,,,,False,7.0
925038075,YF KONSULT AS,,,,,False,
925058300,YSEA AS,,vidar@ymas.no,,915 72 929,False,
925066656,YODA HOLDING AS,,,,,False,
925072885,YRKESBEKLEDNING AS,yrkesbekledning.no,post@yrkesbekledning.no,,940 10 824,False,
925087882,YAK & YETI AS,www.orderfood.no,post@orderfood.no,,,False,
925140120,YUTE EIGENDOM AS,,,,,False,
925145688,YELLO INDUSTRIES AS,www.yelloindustries.com,post@yelloindustries.com,,,False,
925150843,YODA INVEST AS,,,,,False,
925159808,YK INVEST 2 AS,,,,,False,
925159859,YSTETINDEN AS,,,,,False,
925200751,YME RENHOLD AS,,,,,False,
925223646,YNGVE HØISETH AS,,,,,False,
925250910,YOLOT AS,,,,,False,
925280690,YES! HOLDING AS,,,,,False,
925281816,YES CHEF AS,,,,,False,
925310573,YTE INVEST AS,,,,,False,
925321370,YA SERVICE AS,,,,,True,
925340715,YANTRAKAR AS,www.yantrakar.com,sandeep@yantrakar.com,,,False,
925361402,YMIR SOLUTIONS AS,,,,,False,
925378925,YSTERUD ANLEGG AS,,,,,False,
925405973,YELLOW JERSEY AS,,,,,False,
925423327,YSTERUDNESET EIENDOM AS,,,,,False,
925476293,YUMMY GRUPPEN AS,,,,,False,
925510157,YTTERSKAUEN AS,,,,,False,
925552550,YC AMUNDRUD AS,,,,,False,96.0
925558915,YARI AS,yari.no,saeidhosseini95@gmail.com,,409 57 603,False,
925559660,YTM HOLDING AS,,,,,False,
925560111,YIL AS,,,,,False,
925560243,YVENTUNET BOLIG AS,,,,,False,
925573590,YGGDRASIL ARKITEKTUR & EIENDOM AS,,,,,False,
